date,APR El Sauce >> Pozo 1 >> Volumen Pozo 1(10939),APR El Sauce >> Filtro Arena Clorador >> Volumen(11057),APR El Sauce >> Estanque Chacabuquito >> Volumen(11198),APR El Sauce >> Estanque Las Patentes >> Volumen(11144),APR El Sauce >> Pozo 2 >> Volumen Pozo 2(10993)
2020-12-27 13:25:52-03:00,,247572.0,,,
2020-12-27 13:27:08-03:00,,,0.0,,
2020-12-27 13:27:12-03:00,,,,,257298.0
2020-12-27 13:28:46-03:00,,,,72205.0,
2020-12-27 13:28:58-03:00,0.0,,,,
2020-12-27 13:30:52-03:00,,247575.0,,,
2020-12-27 13:32:08-03:00,,,0.0,,
2020-12-27 13:32:13-03:00,,,,,257301.0
2020-12-27 13:33:46-03:00,,,,72206.0,
2020-12-27 13:33:59-03:00,0.0,,,,
2020-12-27 13:35:53-03:00,,247577.0,,,
2020-12-27 13:37:08-03:00,,,0.0,,
2020-12-27 13:37:13-03:00,,,,,257303.0
2020-12-27 13:38:46-03:00,,,,72206.0,
2020-12-27 13:38:59-03:00,0.0,,,,
2020-12-27 13:40:53-03:00,,247580.0,,,
2020-12-27 13:42:08-03:00,,,0.0,,
2020-12-27 13:42:13-03:00,,,,,257306.0
2020-12-27 13:43:46-03:00,,,,72206.0,
2020-12-27 13:43:59-03:00,0.0,,,,
2020-12-27 13:45:53-03:00,,247582.0,,,
2020-12-27 13:47:09-03:00,,,0.0,,
2020-12-27 13:47:14-03:00,,,,,257308.0
2020-12-27 13:48:47-03:00,,,,72207.0,
2020-12-27 13:49:00-03:00,0.0,,,,
2020-12-27 13:50:54-03:00,,247585.0,,,
2020-12-27 13:52:09-03:00,,,0.0,,
2020-12-27 13:52:14-03:00,,,,,257311.0
2020-12-27 13:53:47-03:00,,,,72209.0,
2020-12-27 13:54:00-03:00,0.0,,,,
2020-12-27 13:55:54-03:00,,247587.0,,,
2020-12-27 13:57:09-03:00,,,0.0,,
2020-12-27 13:57:14-03:00,,,,,257314.0
2020-12-27 13:58:47-03:00,,,,72210.0,
2020-12-27 13:59:00-03:00,0.0,,,,
2020-12-27 14:00:54-03:00,,247590.0,,,
2020-12-27 14:02:10-03:00,,,0.0,,
2020-12-27 14:02:15-03:00,,,,,257316.0
2020-12-27 14:03:48-03:00,,,,72212.0,
2020-12-27 14:04:01-03:00,0.0,,,,
2020-12-27 14:05:55-03:00,,247593.0,,,
2020-12-27 14:06:17-03:00,,,0.0,,
2020-12-27 14:07:15-03:00,,,,,257319.0
2020-12-27 14:08:48-03:00,,,,72213.0,
2020-12-27 14:09:01-03:00,0.0,,,,
2020-12-27 14:10:55-03:00,,247595.0,,,
2020-12-27 14:11:17-03:00,,,0.0,,
2020-12-27 14:12:15-03:00,,,,,257322.0
2020-12-27 14:13:48-03:00,,,,72213.0,
2020-12-27 14:14:01-03:00,0.0,,,,
2020-12-27 14:15:55-03:00,,247598.0,,,
2020-12-27 14:16:18-03:00,,,0.0,,
2020-12-27 14:17:16-03:00,,,,,257324.0
2020-12-27 14:18:49-03:00,,,,72213.0,
2020-12-27 14:19:02-03:00,0.0,,,,
2020-12-27 14:20:56-03:00,,247600.0,,,
2020-12-27 14:21:18-03:00,,,0.0,,
2020-12-27 14:22:16-03:00,,,,,257327.0
2020-12-27 14:23:50-03:00,,,,72215.0,
2020-12-27 14:24:02-03:00,0.0,,,,
2020-12-27 14:25:56-03:00,,247603.0,,,
2020-12-27 14:26:18-03:00,,,0.0,,
2020-12-27 14:27:16-03:00,,,,,257330.0
2020-12-27 14:28:50-03:00,,,,72216.0,
2020-12-27 14:29:02-03:00,0.0,,,,
2020-12-27 14:30:56-03:00,,247606.0,,,
2020-12-27 14:31:19-03:00,,,0.0,,
2020-12-27 14:32:17-03:00,,,,,257332.0
2020-12-27 14:33:50-03:00,,,,72218.0,
2020-12-27 14:34:03-03:00,0.0,,,,
2020-12-27 14:35:57-03:00,,247608.0,,,
2020-12-27 14:36:19-03:00,,,0.0,,
2020-12-27 14:37:17-03:00,,,,,257335.0
2020-12-27 14:38:50-03:00,,,,72219.0,
2020-12-27 14:39:03-03:00,0.0,,,,
2020-12-27 14:40:57-03:00,,247611.0,,,
2020-12-27 14:41:19-03:00,,,0.0,,
2020-12-27 14:42:17-03:00,,,,,257338.0
2020-12-27 14:43:50-03:00,,,,72220.0,
2020-12-27 14:44:03-03:00,0.0,,,,
2020-12-27 14:45:57-03:00,,247613.0,,,
2020-12-27 14:46:19-03:00,,,0.0,,
2020-12-27 14:47:18-03:00,,,,,257340.0
2020-12-27 14:48:51-03:00,,,,72220.0,
2020-12-27 14:49:03-03:00,0.0,,,,
2020-12-27 14:50:57-03:00,,247616.0,,,
2020-12-27 14:51:20-03:00,,,0.0,,
2020-12-27 14:52:18-03:00,,,,,257343.0
2020-12-27 14:53:51-03:00,,,,72220.0,
2020-12-27 14:54:04-03:00,0.0,,,,
2020-12-27 14:55:58-03:00,,247619.0,,,
2020-12-27 14:56:20-03:00,,,0.0,,
2020-12-27 14:57:18-03:00,,,,,257346.0
2020-12-27 14:58:51-03:00,,,,72221.0,
2020-12-27 14:59:04-03:00,0.0,,,,
2020-12-27 15:00:58-03:00,,247621.0,,,
2020-12-27 15:01:20-03:00,,,0.0,,
2020-12-27 15:02:19-03:00,,,,,257348.0
2020-12-27 15:03:52-03:00,,,,72223.0,
2020-12-27 15:04:04-03:00,0.0,,,,
2020-12-27 15:05:58-03:00,,247624.0,,,
2020-12-27 15:06:21-03:00,,,0.0,,
2020-12-27 15:07:19-03:00,,,,,257351.0
2020-12-27 15:08:52-03:00,,,,72224.0,
2020-12-27 15:09:05-03:00,0.0,,,,
2020-12-27 15:10:59-03:00,,247626.0,,,
2020-12-27 15:11:21-03:00,,,0.0,,
2020-12-27 15:12:19-03:00,,,,,257353.0
2020-12-27 15:13:52-03:00,,,,72225.0,
2020-12-27 15:14:05-03:00,0.0,,,,
2020-12-27 15:15:59-03:00,,247629.0,,,
2020-12-27 15:16:21-03:00,,,0.0,,
2020-12-27 15:17:20-03:00,,,,,257356.0
2020-12-27 15:18:53-03:00,,,,72225.0,
2020-12-27 15:19:05-03:00,0.0,,,,
2020-12-27 15:20:59-03:00,,247631.0,,,
2020-12-27 15:21:22-03:00,,,0.0,,
2020-12-27 15:22:20-03:00,,,,,257359.0
2020-12-27 15:23:53-03:00,,,,72225.0,
2020-12-27 15:24:06-03:00,0.0,,,,
2020-12-27 15:26:00-03:00,,247634.0,,,
2020-12-27 15:26:22-03:00,,,0.0,,
2020-12-27 15:27:20-03:00,,,,,257361.0
2020-12-27 15:28:53-03:00,,,,72226.0,
2020-12-27 15:29:06-03:00,0.0,,,,
2020-12-27 15:31:00-03:00,,247637.0,,,
2020-12-27 15:31:22-03:00,,,0.0,,
2020-12-27 15:32:21-03:00,,,,,257364.0
2020-12-27 15:33:53-03:00,,,,72228.0,
2020-12-27 15:34:06-03:00,0.0,,,,
2020-12-27 15:36:00-03:00,,247639.0,,,
2020-12-27 15:36:23-03:00,,,0.0,,
2020-12-27 15:37:21-03:00,,,,,257367.0
2020-12-27 15:38:54-03:00,,,,72229.0,
2020-12-27 15:39:07-03:00,0.0,,,,
2020-12-27 15:41:01-03:00,,247642.0,,,
2020-12-27 15:41:23-03:00,,,0.0,,
2020-12-27 15:42:21-03:00,,,,,257369.0
2020-12-27 15:43:54-03:00,,,,72230.0,
2020-12-27 15:44:07-03:00,0.0,,,,
2020-12-27 15:46:01-03:00,,247644.0,,,
2020-12-27 15:46:23-03:00,,,0.0,,
2020-12-27 15:47:22-03:00,,,,,257372.0
2020-12-27 15:48:54-03:00,,,,72230.0,
2020-12-27 15:49:07-03:00,0.0,,,,
2020-12-27 15:51:01-03:00,,247647.0,,,
2020-12-27 15:51:24-03:00,,,0.0,,
2020-12-27 15:52:22-03:00,,,,,257375.0
2020-12-27 15:53:56-03:00,,,,72230.0,
2020-12-27 15:54:08-03:00,0.0,,,,
2020-12-27 15:56:02-03:00,,247649.0,,,
2020-12-27 15:56:24-03:00,,,0.0,,
2020-12-27 15:57:22-03:00,,,,,257377.0
2020-12-27 15:58:56-03:00,,,,72231.0,
2020-12-27 15:59:08-03:00,0.0,,,,
2020-12-27 16:01:02-03:00,,247652.0,,,
2020-12-27 16:01:24-03:00,,,0.0,,
2020-12-27 16:02:22-03:00,,,,,257380.0
2020-12-27 16:03:56-03:00,,,,72233.0,
2020-12-27 16:04:08-03:00,0.0,,,,
2020-12-27 16:06:02-03:00,,247655.0,,,
2020-12-27 16:06:24-03:00,,,0.0,,
2020-12-27 16:07:23-03:00,,,,,257382.0
2020-12-27 16:08:56-03:00,,,,72234.0,
2020-12-27 16:09:09-03:00,0.0,,,,
2020-12-27 16:11:03-03:00,,247657.0,,,
2020-12-27 16:11:25-03:00,,,0.0,,
2020-12-27 16:12:23-03:00,,,,,257385.0
2020-12-27 16:13:57-03:00,,,,72235.0,
2020-12-27 16:14:09-03:00,0.0,,,,
2020-12-27 16:16:03-03:00,,247660.0,,,
2020-12-27 16:16:25-03:00,,,0.0,,
2020-12-27 16:17:23-03:00,,,,,257388.0
2020-12-27 16:18:57-03:00,,,,72235.0,
2020-12-27 16:19:09-03:00,0.0,,,,
2020-12-27 16:21:03-03:00,,247662.0,,,
2020-12-27 16:21:25-03:00,,,0.0,,
2020-12-27 16:22:24-03:00,,,,,257390.0
2020-12-27 16:23:57-03:00,,,,72235.0,
2020-12-27 16:24:10-03:00,0.0,,,,
2020-12-27 16:26:03-03:00,,247665.0,,,
2020-12-27 16:26:26-03:00,,,0.0,,
2020-12-27 16:27:24-03:00,,,,,257393.0
2020-12-27 16:28:58-03:00,,,,72236.0,
2020-12-27 16:29:10-03:00,0.0,,,,
2020-12-27 16:31:04-03:00,,247667.0,,,
2020-12-27 16:31:26-03:00,,,0.0,,
2020-12-27 16:32:24-03:00,,,,,257396.0
2020-12-27 16:33:58-03:00,,,,72238.0,
2020-12-27 16:34:10-03:00,0.0,,,,
2020-12-27 16:36:04-03:00,,247670.0,,,
2020-12-27 16:36:26-03:00,,,0.0,,
2020-12-27 16:37:25-03:00,,,,,257398.0
2020-12-27 16:38:58-03:00,,,,72239.0,
2020-12-27 16:39:11-03:00,0.0,,,,
2020-12-27 16:41:05-03:00,,247673.0,,,
2020-12-27 16:41:27-03:00,,,0.0,,
2020-12-27 16:42:25-03:00,,,,,257401.0
2020-12-27 16:43:58-03:00,,,,72240.0,
2020-12-27 16:44:11-03:00,0.0,,,,
2020-12-27 16:46:05-03:00,,247675.0,,,
2020-12-27 16:46:27-03:00,,,0.0,,
2020-12-27 16:47:25-03:00,,,,,257404.0
2020-12-27 16:48:59-03:00,,,,72240.0,
2020-12-27 16:49:11-03:00,0.0,,,,
2020-12-27 16:51:05-03:00,,247678.0,,,
2020-12-27 16:51:27-03:00,,,0.0,,
2020-12-27 16:52:26-03:00,,,,,257406.0
2020-12-27 16:53:59-03:00,,,,72240.0,
2020-12-27 16:54:12-03:00,0.0,,,,
2020-12-27 16:56:05-03:00,,247680.0,,,
2020-12-27 16:56:28-03:00,,,0.0,,
2020-12-27 16:57:26-03:00,,,,,257409.0
2020-12-27 16:58:59-03:00,,,,72242.0,
2020-12-27 16:59:12-03:00,0.0,,,,
2020-12-27 17:01:06-03:00,,247683.0,,,
2020-12-27 17:01:28-03:00,,,0.0,,
2020-12-27 17:02:26-03:00,,,,,257411.0
2020-12-27 17:04:00-03:00,,,,72243.0,
2020-12-27 17:04:12-03:00,0.0,,,,
2020-12-27 17:06:06-03:00,,247686.0,,,
2020-12-27 17:06:28-03:00,,,0.0,,
2020-12-27 17:07:27-03:00,,,,,257414.0
2020-12-27 17:09:00-03:00,,,,72245.0,
2020-12-27 17:09:13-03:00,0.0,,,,
2020-12-27 17:11:06-03:00,,247688.0,,,
2020-12-27 17:11:28-03:00,,,0.0,,
2020-12-27 17:12:27-03:00,,,,,257417.0
2020-12-27 17:14:00-03:00,,,,72245.0,
2020-12-27 17:14:13-03:00,0.0,,,,
2020-12-27 17:16:07-03:00,,247691.0,,,
2020-12-27 17:16:29-03:00,,,0.0,,
2020-12-27 17:17:27-03:00,,,,,257419.0
2020-12-27 17:19:01-03:00,,,,72245.0,
2020-12-27 17:19:13-03:00,0.0,,,,
2020-12-27 17:21:07-03:00,,247693.0,,,
2020-12-27 17:21:29-03:00,,,0.0,,
2020-12-27 17:22:28-03:00,,,,,257422.0
2020-12-27 17:24:01-03:00,,,,72245.0,
2020-12-27 17:24:14-03:00,0.0,,,,
2020-12-27 17:26:07-03:00,,247696.0,,,
2020-12-27 17:26:29-03:00,,,0.0,,
2020-12-27 17:27:28-03:00,,,,,257425.0
2020-12-27 17:29:01-03:00,,,,72247.0,
2020-12-27 17:29:14-03:00,0.0,,,,
2020-12-27 17:31:08-03:00,,247698.0,,,
2020-12-27 17:31:30-03:00,,,0.0,,
2020-12-27 17:32:28-03:00,,,,,257427.0
2020-12-27 17:34:02-03:00,,,,72248.0,
2020-12-27 17:34:14-03:00,0.0,,,,
2020-12-27 17:36:08-03:00,,247701.0,,,
2020-12-27 17:36:30-03:00,,,0.0,,
2020-12-27 17:37:28-03:00,,,,,257430.0
2020-12-27 17:39:02-03:00,,,,72250.0,
2020-12-27 17:39:15-03:00,0.0,,,,
2020-12-27 17:41:08-03:00,,247703.0,,,
2020-12-27 17:41:30-03:00,,,0.0,,
2020-12-27 17:42:29-03:00,,,,,257432.0
2020-12-27 17:44:03-03:00,,,,72251.0,
2020-12-27 17:44:15-03:00,0.0,,,,
2020-12-27 17:46:08-03:00,,247706.0,,,
2020-12-27 17:46:31-03:00,,,0.0,,
2020-12-27 17:47:29-03:00,,,,,257435.0
2020-12-27 17:49:03-03:00,,,,72251.0,
2020-12-27 17:49:15-03:00,0.0,,,,
2020-12-27 17:51:09-03:00,,247709.0,,,
2020-12-27 17:51:31-03:00,,,0.0,,
2020-12-27 17:52:29-03:00,,,,,257438.0
2020-12-27 17:54:03-03:00,,,,72251.0,
2020-12-27 17:54:16-03:00,0.0,,,,
2020-12-27 17:56:09-03:00,,247711.0,,,
2020-12-27 17:56:31-03:00,,,0.0,,
2020-12-27 17:57:30-03:00,,,,,257440.0
2020-12-27 17:59:04-03:00,,,,72252.0,
2020-12-27 17:59:16-03:00,0.0,,,,
2020-12-27 18:01:09-03:00,,247714.0,,,
2020-12-27 18:01:32-03:00,,,0.0,,
2020-12-27 18:02:30-03:00,,,,,257443.0
2020-12-27 18:04:04-03:00,,,,72253.0,
2020-12-27 18:04:16-03:00,0.0,,,,
2020-12-27 18:06:10-03:00,,247716.0,,,
2020-12-27 18:06:32-03:00,,,0.0,,
2020-12-27 18:07:30-03:00,,,,,257446.0
2020-12-27 18:09:04-03:00,,,,72255.0,
2020-12-27 18:09:17-03:00,0.0,,,,
2020-12-27 18:11:10-03:00,,247719.0,,,
2020-12-27 18:11:32-03:00,,,0.0,,
2020-12-27 18:12:31-03:00,,,,,257448.0
2020-12-27 18:14:05-03:00,,,,72256.0,
2020-12-27 18:14:17-03:00,0.0,,,,
2020-12-27 18:16:10-03:00,,247721.0,,,
2020-12-27 18:16:33-03:00,,,0.0,,
2020-12-27 18:17:31-03:00,,,,,257451.0
2020-12-27 18:19:05-03:00,,,,72257.0,
2020-12-27 18:19:17-03:00,0.0,,,,
2020-12-27 18:21:11-03:00,,247724.0,,,
2020-12-27 18:21:33-03:00,,,0.0,,
2020-12-27 18:22:31-03:00,,,,,257453.0
2020-12-27 18:24:05-03:00,,,,72257.0,
2020-12-27 18:24:18-03:00,0.0,,,,
2020-12-27 18:26:11-03:00,,247727.0,,,
2020-12-27 18:26:33-03:00,,,0.0,,
2020-12-27 18:27:32-03:00,,,,,257456.0
2020-12-27 18:29:06-03:00,,,,72257.0,
2020-12-27 18:29:18-03:00,0.0,,,,
2020-12-27 18:31:11-03:00,,247729.0,,,
2020-12-27 18:31:33-03:00,,,0.0,,
2020-12-27 18:32:32-03:00,,,,,257459.0
2020-12-27 18:34:05-03:00,,,,72258.0,
2020-12-27 18:34:18-03:00,0.0,,,,
2020-12-27 18:36:12-03:00,,247732.0,,,
2020-12-27 18:36:34-03:00,,,0.0,,
2020-12-27 18:37:32-03:00,,,,,257461.0
2020-12-27 18:39:06-03:00,,,,72260.0,
2020-12-27 18:39:19-03:00,0.0,,,,
2020-12-27 18:41:12-03:00,,247734.0,,,
2020-12-27 18:41:34-03:00,,,0.0,,
2020-12-27 18:42:33-03:00,,,,,257464.0
2020-12-27 18:44:06-03:00,,,,72261.0,
2020-12-27 18:44:19-03:00,0.0,,,,
2020-12-27 18:46:12-03:00,,247737.0,,,
2020-12-27 18:46:34-03:00,,,0.0,,
2020-12-27 18:47:33-03:00,,,,,257467.0
2020-12-27 18:49:06-03:00,,,,72261.0,
2020-12-27 18:49:19-03:00,0.0,,,,
2020-12-27 18:51:13-03:00,,247740.0,,,
2020-12-27 18:51:35-03:00,,,0.0,,
2020-12-27 18:52:33-03:00,,,,,257469.0
2020-12-27 18:54:07-03:00,,,,72261.0,
2020-12-27 18:54:20-03:00,0.0,,,,
2020-12-27 18:56:13-03:00,,247742.0,,,
2020-12-27 18:56:35-03:00,,,0.0,,
2020-12-27 18:57:34-03:00,,,,,257472.0
2020-12-27 18:59:07-03:00,,,,72262.0,
2020-12-27 18:59:20-03:00,0.0,,,,
2020-12-27 19:01:13-03:00,,247745.0,,,
2020-12-27 19:01:35-03:00,,,0.0,,
2020-12-27 19:02:34-03:00,,,,,257475.0
2020-12-27 19:04:07-03:00,,,,72263.0,
2020-12-27 19:04:20-03:00,0.0,,,,
2020-12-27 19:06:14-03:00,,247747.0,,,
2020-12-27 19:06:36-03:00,,,0.0,,
2020-12-27 19:07:34-03:00,,,,,257477.0
2020-12-27 19:09:08-03:00,,,,72265.0,
2020-12-27 19:09:21-03:00,0.0,,,,
2020-12-27 19:11:14-03:00,,247750.0,,,
2020-12-27 19:11:36-03:00,,,0.0,,
2020-12-27 19:12:34-03:00,,,,,257480.0
2020-12-27 19:14:09-03:00,,,,72267.0,
2020-12-27 19:14:21-03:00,0.0,,,,
2020-12-27 19:16:14-03:00,,247752.0,,,
2020-12-27 19:16:36-03:00,,,0.0,,
2020-12-27 19:17:35-03:00,,,,,257483.0
2020-12-27 19:19:09-03:00,,,,72267.0,
2020-12-27 19:19:21-03:00,0.0,,,,
2020-12-27 19:21:14-03:00,,247754.0,,,
2020-12-27 19:21:37-03:00,,,0.0,,
2020-12-27 19:22:35-03:00,,,,,257485.0
2020-12-27 19:24:09-03:00,,,,72267.0,
2020-12-27 19:24:21-03:00,0.0,,,,
2020-12-27 19:26:15-03:00,,247756.0,,,
2020-12-27 19:26:37-03:00,,,0.0,,
2020-12-27 19:27:35-03:00,,,,,257488.0
2020-12-27 19:29:09-03:00,,,,72267.0,
2020-12-27 19:29:22-03:00,0.0,,,,
2020-12-27 19:31:15-03:00,,247759.0,,,
2020-12-27 19:31:37-03:00,,,0.0,,
2020-12-27 19:32:36-03:00,,,,,257491.0
2020-12-27 19:34:08-03:00,,,,72267.0,
2020-12-27 19:34:23-03:00,0.0,,,,
2020-12-27 19:36:15-03:00,,247761.0,,,
2020-12-27 19:36:38-03:00,,,0.0,,
2020-12-27 19:37:36-03:00,,,,,257494.0
2020-12-27 19:39:08-03:00,,,,72267.0,
2020-12-27 19:39:23-03:00,0.0,,,,
2020-12-27 19:41:16-03:00,,247763.0,,,
2020-12-27 19:41:38-03:00,,,0.0,,
2020-12-27 19:42:36-03:00,,,,,257496.0
2020-12-27 19:44:08-03:00,,,,72268.0,
2020-12-27 19:44:23-03:00,0.0,,,,
2020-12-27 19:46:16-03:00,,247765.0,,,
2020-12-27 19:46:38-03:00,,,0.0,,
2020-12-27 19:47:37-03:00,,,,,257499.0
2020-12-27 19:49:09-03:00,,,,72270.0,
2020-12-27 19:49:24-03:00,0.0,,,,
2020-12-27 19:51:16-03:00,,247767.0,,,
2020-12-27 19:51:38-03:00,,,0.0,,
2020-12-27 19:52:37-03:00,,,,,257502.0
2020-12-27 19:54:09-03:00,,,,72270.0,
2020-12-27 19:54:24-03:00,0.0,,,,
2020-12-27 19:56:17-03:00,,247770.0,,,
2020-12-27 19:56:39-03:00,,,0.0,,
2020-12-27 19:57:37-03:00,,,,,257505.0
2020-12-27 19:59:09-03:00,,,,72270.0,
2020-12-27 19:59:24-03:00,0.0,,,,
2020-12-27 20:01:17-03:00,,247772.0,,,
2020-12-27 20:01:39-03:00,,,0.0,,
2020-12-27 20:02:38-03:00,,,,,257507.0
2020-12-27 20:04:10-03:00,,,,72270.0,
2020-12-27 20:04:25-03:00,0.0,,,,
2020-12-27 20:06:17-03:00,,247775.0,,,
2020-12-27 20:06:39-03:00,,,0.0,,
2020-12-27 20:07:38-03:00,,,,,257510.0
2020-12-27 20:09:10-03:00,,,,72270.0,
2020-12-27 20:09:25-03:00,0.0,,,,
2020-12-27 20:11:18-03:00,,247777.0,,,
2020-12-27 20:11:40-03:00,,,0.0,,
2020-12-27 20:12:38-03:00,,,,,257513.0
2020-12-27 20:14:10-03:00,,,,72271.0,
2020-12-27 20:14:25-03:00,0.0,,,,
2020-12-27 20:16:18-03:00,,247780.0,,,
2020-12-27 20:16:40-03:00,,,0.0,,
2020-12-27 20:17:38-03:00,,,,,257515.0
2020-12-27 20:19:11-03:00,,,,72272.0,
2020-12-27 20:19:26-03:00,0.0,,,,
2020-12-27 20:21:18-03:00,,247783.0,,,
2020-12-27 20:21:40-03:00,,,0.0,,
2020-12-27 20:22:39-03:00,,,,,257518.0
2020-12-27 20:24:11-03:00,,,,72274.0,
2020-12-27 20:24:26-03:00,0.0,,,,
2020-12-27 20:26:18-03:00,,247785.0,,,
2020-12-27 20:26:41-03:00,,,0.0,,
2020-12-27 20:27:39-03:00,,,,,257521.0
2020-12-27 20:29:11-03:00,,,,72274.0,
2020-12-27 20:29:26-03:00,0.0,,,,
2020-12-27 20:31:19-03:00,,247788.0,,,
2020-12-27 20:31:41-03:00,,,0.0,,
2020-12-27 20:32:39-03:00,,,,,257523.0
2020-12-27 20:34:13-03:00,,,,72274.0,
2020-12-27 20:34:26-03:00,0.0,,,,
2020-12-27 20:36:19-03:00,,247790.0,,,
2020-12-27 20:36:41-03:00,,,0.0,,
2020-12-27 20:37:40-03:00,,,,,257526.0
2020-12-27 20:39:13-03:00,,,,72274.0,
2020-12-27 20:39:27-03:00,0.0,,,,
2020-12-27 20:41:19-03:00,,247793.0,,,
2020-12-27 20:41:42-03:00,,,0.0,,
2020-12-27 20:42:40-03:00,,,,,257529.0
2020-12-27 20:44:16-03:00,,,,72274.0,
2020-12-27 20:44:20-03:00,,,,72274.0,
2020-12-27 20:44:22-03:00,,,,72274.0,
2020-12-27 20:44:27-03:00,0.0,,,72274.0,
2020-12-27 20:44:32-03:00,,,,72274.0,
2020-12-27 20:44:36-03:00,,,,72274.0,
2020-12-27 20:44:41-03:00,,,,72274.0,
2020-12-27 20:44:42-03:00,,,,72274.0,
2020-12-27 20:44:43-03:00,,,,72274.0,
2020-12-27 20:44:46-03:00,,,,72274.0,
2020-12-27 20:44:47-03:00,,,,72274.0,
2020-12-27 20:44:52-03:00,,,,72274.0,
2020-12-27 20:44:57-03:00,,,,72274.0,
2020-12-27 20:44:58-03:00,,,,72274.0,
2020-12-27 20:45:01-03:00,,,,72274.0,
2020-12-27 20:45:03-03:00,,,,72274.0,
2020-12-27 20:45:08-03:00,,,,72274.0,
2020-12-27 20:45:09-03:00,,,,72274.0,
2020-12-27 20:45:10-03:00,,,,72274.0,
2020-12-27 20:45:11-03:00,,,,72274.0,
2020-12-27 20:45:16-03:00,,,,72274.0,
2020-12-27 20:45:18-03:00,,,,72274.0,
2020-12-27 20:45:22-03:00,,,,72274.0,
2020-12-27 20:45:23-03:00,,,,72274.0,
2020-12-27 20:45:24-03:00,,,,72274.0,
2020-12-27 20:45:25-03:00,,,,72274.0,
2020-12-27 20:45:26-03:00,,,,72274.0,
2020-12-27 20:45:27-03:00,,,,72274.0,
2020-12-27 20:45:28-03:00,,,,72274.0,
2020-12-27 20:45:30-03:00,,,,72274.0,
2020-12-27 20:45:31-03:00,,,,72274.0,
2020-12-27 20:45:36-03:00,,,,72274.0,
2020-12-27 20:45:37-03:00,,,,72274.0,
2020-12-27 20:45:41-03:00,,,,72274.0,
2020-12-27 20:45:42-03:00,,,,72274.0,
2020-12-27 20:45:44-03:00,,,,72274.0,
2020-12-27 20:45:45-03:00,,,,72274.0,
2020-12-27 20:45:47-03:00,,,,72274.0,
2020-12-27 20:45:51-03:00,,,,72274.0,
2020-12-27 20:45:56-03:00,,,,72274.0,
2020-12-27 20:45:59-03:00,,,,72274.0,
2020-12-27 20:46:02-03:00,,,,72274.0,
2020-12-27 20:46:05-03:00,,,,72274.0,
2020-12-27 20:46:07-03:00,,,,72274.0,
2020-12-27 20:46:10-03:00,,,,72274.0,
2020-12-27 20:46:11-03:00,,,,72274.0,
2020-12-27 20:46:13-03:00,,,,72274.0,
2020-12-27 20:46:14-03:00,,,,72274.0,
2020-12-27 20:46:15-03:00,,,,72274.0,
2020-12-27 20:46:16-03:00,,,,72274.0,
2020-12-27 20:46:18-03:00,,,,72274.0,
2020-12-27 20:46:19-03:00,,,,72274.0,
2020-12-27 20:46:20-03:00,,247796.0,,,
2020-12-27 20:46:23-03:00,,,,72274.0,
2020-12-27 20:46:27-03:00,,,,72274.0,
2020-12-27 20:46:30-03:00,,,,72274.0,
2020-12-27 20:46:32-03:00,,,,72274.0,
2020-12-27 20:46:35-03:00,,,,72274.0,
2020-12-27 20:46:38-03:00,,,,72274.0,
2020-12-27 20:46:41-03:00,,,,72274.0,
2020-12-27 20:46:42-03:00,,,0.0,,
2020-12-27 20:46:43-03:00,,,,72274.0,
2020-12-27 20:46:46-03:00,,,,72274.0,
2020-12-27 20:46:49-03:00,,,,72274.0,
2020-12-27 20:46:52-03:00,,,,72274.0,
2020-12-27 20:46:55-03:00,,,,72274.0,
2020-12-27 20:46:58-03:00,,,,72274.0,
2020-12-27 20:47:00-03:00,,,,72274.0,
2020-12-27 20:47:03-03:00,,,,72274.0,
2020-12-27 20:47:40-03:00,,,,,257531.0
2020-12-27 20:49:27-03:00,0.0,,,,
2020-12-27 20:51:20-03:00,,247798.0,,,
2020-12-27 20:51:42-03:00,,,0.0,,
2020-12-27 20:52:04-03:00,,,,72276.0,
2020-12-27 20:52:41-03:00,,,,,257534.0
2020-12-27 20:54:28-03:00,0.0,,,,
2020-12-27 20:56:20-03:00,,247801.0,,,
2020-12-27 20:56:43-03:00,,,0.0,,
2020-12-27 20:57:05-03:00,,,,72277.0,
2020-12-27 20:57:41-03:00,,,,,257537.0
2020-12-27 20:59:28-03:00,0.0,,,,
2020-12-27 21:01:21-03:00,,247803.0,,,
2020-12-27 21:01:43-03:00,,,0.0,,
2020-12-27 21:02:06-03:00,,,,72277.0,
2020-12-27 21:02:41-03:00,,,,,257539.0
2020-12-27 21:04:28-03:00,0.0,,,,
2020-12-27 21:06:21-03:00,,247806.0,,,
2020-12-27 21:06:43-03:00,,,0.0,,
2020-12-27 21:07:07-03:00,,,,72277.0,
2020-12-27 21:07:42-03:00,,,,,257542.0
2020-12-27 21:09:29-03:00,0.0,,,,
2020-12-27 21:11:21-03:00,,247809.0,,,
2020-12-27 21:11:43-03:00,,,0.0,,
2020-12-27 21:12:08-03:00,,,,72277.0,
2020-12-27 21:12:42-03:00,,,,,257545.0
2020-12-27 21:14:29-03:00,0.0,,,,
2020-12-27 21:16:22-03:00,,247811.0,,,
2020-12-27 21:16:44-03:00,,,0.0,,
2020-12-27 21:17:09-03:00,,,,72277.0,
2020-12-27 21:17:42-03:00,,,,,257547.0
2020-12-27 21:19:29-03:00,0.0,,,,
