date,APR Las Canteras >> Caseta 7 >> Estado Bomba Elevadora 2(22804),APR Las Canteras >> Caseta 7 >> Estado Bomba Elevadora 1(22793),APR Las Canteras >> Caseta 1 >> Estado Bomba Elevadora 2(22739),APR Las Canteras >> Caseta 1 >> Estado Bomba Elevadora 1(22728)
2020-12-05 23:14:28-03:00,,,0.0,0.0
2020-12-05 23:16:52-03:00,0.0,0.0,,
2020-12-05 23:19:28-03:00,,,0.0,0.0
2020-12-05 23:21:52-03:00,0.0,0.0,,
2020-12-05 23:24:28-03:00,,,0.0,0.0
2020-12-05 23:26:52-03:00,0.0,0.0,,
2020-12-05 23:29:29-03:00,,,0.0,0.0
2020-12-05 23:31:53-03:00,0.0,0.0,,
2020-12-05 23:34:30-03:00,,,0.0,0.0
2020-12-05 23:36:53-03:00,0.0,0.0,,
2020-12-05 23:39:30-03:00,,,0.0,0.0
2020-12-05 23:41:53-03:00,0.0,0.0,,
2020-12-05 23:44:30-03:00,,,0.0,0.0
2020-12-05 23:46:54-03:00,0.0,0.0,,
2020-12-05 23:49:31-03:00,,,0.0,0.0
2020-12-05 23:51:54-03:00,0.0,0.0,,
2020-12-05 23:54:31-03:00,,,0.0,0.0
2020-12-05 23:56:55-03:00,0.0,0.0,,
2020-12-05 23:59:31-03:00,,,0.0,0.0
2020-12-06 00:01:55-03:00,0.0,0.0,,
2020-12-06 00:04:31-03:00,,,0.0,0.0
2020-12-06 00:06:55-03:00,0.0,0.0,,
2020-12-06 00:09:32-03:00,,,0.0,0.0
2020-12-06 00:11:56-03:00,0.0,0.0,,
2020-12-06 00:14:32-03:00,,,0.0,0.0
2020-12-06 00:16:56-03:00,0.0,0.0,,
2020-12-06 00:19:32-03:00,,,0.0,0.0
2020-12-06 00:21:56-03:00,0.0,0.0,,
2020-12-06 00:24:33-03:00,,,0.0,0.0
2020-12-06 00:26:56-03:00,0.0,0.0,,
2020-12-06 00:29:33-03:00,,,0.0,0.0
2020-12-06 00:31:56-03:00,0.0,0.0,,
2020-12-06 00:34:33-03:00,,,0.0,0.0
2020-12-06 00:36:56-03:00,0.0,0.0,,
2020-12-06 00:39:34-03:00,,,0.0,0.0
2020-12-06 00:41:57-03:00,0.0,0.0,,
2020-12-06 00:44:34-03:00,,,0.0,0.0
2020-12-06 00:46:57-03:00,0.0,0.0,,
2020-12-06 00:49:34-03:00,,,0.0,0.0
2020-12-06 00:51:57-03:00,0.0,0.0,,
2020-12-06 00:54:35-03:00,,,0.0,0.0
2020-12-06 00:56:58-03:00,0.0,0.0,,
2020-12-06 00:59:35-03:00,,,0.0,0.0
2020-12-06 01:01:58-03:00,0.0,0.0,,
2020-12-06 01:04:35-03:00,,,0.0,0.0
2020-12-06 01:06:59-03:00,0.0,0.0,,
2020-12-06 01:09:36-03:00,,,0.0,0.0
2020-12-06 01:11:59-03:00,0.0,0.0,,
2020-12-06 01:14:36-03:00,,,0.0,0.0
2020-12-06 01:17:00-03:00,0.0,0.0,,
2020-12-06 01:19:36-03:00,,,0.0,0.0
2020-12-06 01:22:00-03:00,0.0,0.0,,
2020-12-06 01:24:36-03:00,,,0.0,0.0
2020-12-06 01:27:00-03:00,0.0,0.0,,
2020-12-06 01:29:37-03:00,,,0.0,0.0
2020-12-06 01:32:00-03:00,0.0,0.0,,
2020-12-06 01:34:37-03:00,,,0.0,0.0
2020-12-06 01:37:00-03:00,0.0,0.0,,
2020-12-06 01:39:38-03:00,,,0.0,0.0
2020-12-06 01:42:00-03:00,0.0,0.0,,
2020-12-06 01:44:38-03:00,,,0.0,0.0
2020-12-06 01:47:00-03:00,0.0,0.0,,
2020-12-06 01:49:38-03:00,,,0.0,0.0
2020-12-06 01:52:01-03:00,0.0,0.0,,
2020-12-06 01:54:39-03:00,,,0.0,0.0
2020-12-06 01:57:01-03:00,0.0,0.0,,
2020-12-06 01:59:39-03:00,,,0.0,0.0
2020-12-06 02:02:02-03:00,0.0,0.0,,
2020-12-06 02:04:39-03:00,,,0.0,0.0
2020-12-06 02:07:03-03:00,0.0,0.0,,
2020-12-06 02:09:40-03:00,,,0.0,0.0
2020-12-06 02:12:03-03:00,0.0,0.0,,
2020-12-06 02:14:40-03:00,,,0.0,0.0
2020-12-06 02:17:03-03:00,0.0,0.0,,
2020-12-06 02:19:40-03:00,,,0.0,0.0
2020-12-06 02:22:04-03:00,0.0,0.0,,
2020-12-06 02:24:40-03:00,,,0.0,0.0
2020-12-06 02:27:04-03:00,0.0,0.0,,
2020-12-06 02:29:41-03:00,,,0.0,0.0
2020-12-06 02:32:04-03:00,0.0,0.0,,
2020-12-06 02:34:41-03:00,,,0.0,0.0
2020-12-06 02:37:04-03:00,0.0,0.0,,
2020-12-06 02:39:41-03:00,,,0.0,0.0
2020-12-06 02:42:05-03:00,0.0,0.0,,
2020-12-06 02:44:42-03:00,,,0.0,0.0
2020-12-06 02:47:05-03:00,0.0,0.0,,
2020-12-06 02:49:42-03:00,,,0.0,0.0
2020-12-06 02:52:05-03:00,0.0,0.0,,
2020-12-06 02:54:42-03:00,,,0.0,0.0
2020-12-06 02:57:06-03:00,0.0,0.0,,
2020-12-06 02:59:43-03:00,,,0.0,0.0
2020-12-06 03:02:06-03:00,0.0,0.0,,
2020-12-06 03:04:43-03:00,,,0.0,0.0
2020-12-06 03:07:06-03:00,0.0,0.0,,
2020-12-06 03:09:43-03:00,,,0.0,0.0
2020-12-06 03:12:07-03:00,0.0,0.0,,
2020-12-06 03:14:44-03:00,,,0.0,0.0
2020-12-06 03:17:07-03:00,0.0,0.0,,
2020-12-06 03:19:44-03:00,,,0.0,0.0
2020-12-06 03:22:07-03:00,0.0,0.0,,
2020-12-06 03:24:44-03:00,,,0.0,0.0
2020-12-06 03:27:08-03:00,0.0,0.0,,
2020-12-06 03:29:45-03:00,,,0.0,0.0
2020-12-06 03:32:08-03:00,0.0,0.0,,
2020-12-06 03:34:45-03:00,,,0.0,0.0
2020-12-06 03:37:08-03:00,0.0,0.0,,
2020-12-06 03:39:45-03:00,,,0.0,0.0
2020-12-06 03:42:08-03:00,0.0,0.0,,
2020-12-06 03:44:46-03:00,,,0.0,0.0
2020-12-06 03:47:09-03:00,0.0,0.0,,
2020-12-06 03:49:46-03:00,,,0.0,0.0
2020-12-06 03:52:10-03:00,0.0,0.0,,
2020-12-06 03:54:46-03:00,,,0.0,0.0
2020-12-06 03:57:10-03:00,0.0,0.0,,
2020-12-06 03:59:47-03:00,,,0.0,0.0
2020-12-06 04:02:10-03:00,0.0,0.0,,
2020-12-06 04:04:47-03:00,,,0.0,0.0
2020-12-06 04:07:11-03:00,0.0,0.0,,
2020-12-06 04:09:47-03:00,,,0.0,0.0
2020-12-06 04:12:11-03:00,0.0,0.0,,
2020-12-06 04:14:47-03:00,,,0.0,0.0
2020-12-06 04:17:11-03:00,0.0,0.0,,
2020-12-06 04:19:48-03:00,,,0.0,0.0
2020-12-06 04:22:12-03:00,0.0,0.0,,
2020-12-06 04:24:48-03:00,,,0.0,0.0
2020-12-06 04:27:12-03:00,0.0,0.0,,
2020-12-06 04:29:48-03:00,,,0.0,0.0
2020-12-06 04:32:12-03:00,0.0,0.0,,
2020-12-06 04:34:49-03:00,,,0.0,0.0
2020-12-06 04:37:12-03:00,0.0,0.0,,
2020-12-06 04:39:49-03:00,,,0.0,0.0
2020-12-06 04:42:12-03:00,0.0,0.0,,
2020-12-06 04:44:49-03:00,,,0.0,0.0
2020-12-06 04:47:13-03:00,0.0,0.0,,
2020-12-06 04:49:50-03:00,,,0.0,0.0
2020-12-06 04:52:13-03:00,0.0,0.0,,
2020-12-06 04:54:50-03:00,,,0.0,0.0
2020-12-06 04:57:13-03:00,0.0,0.0,,
2020-12-06 04:59:50-03:00,,,0.0,0.0
2020-12-06 05:02:13-03:00,0.0,0.0,,
2020-12-06 05:04:51-03:00,,,0.0,0.0
2020-12-06 05:07:14-03:00,0.0,0.0,,
2020-12-06 05:09:51-03:00,,,0.0,0.0
2020-12-06 05:12:14-03:00,0.0,0.0,,
2020-12-06 05:14:51-03:00,,,0.0,0.0
2020-12-06 05:17:14-03:00,0.0,0.0,,
2020-12-06 05:19:51-03:00,,,0.0,0.0
2020-12-06 05:22:15-03:00,0.0,0.0,,
2020-12-06 05:24:52-03:00,,,0.0,0.0
2020-12-06 05:27:16-03:00,0.0,0.0,,
2020-12-06 05:29:52-03:00,,,0.0,0.0
2020-12-06 05:32:16-03:00,0.0,0.0,,
2020-12-06 05:34:53-03:00,,,0.0,0.0
2020-12-06 05:37:16-03:00,0.0,0.0,,
2020-12-06 05:39:53-03:00,,,0.0,0.0
2020-12-06 05:42:16-03:00,0.0,0.0,,
2020-12-06 05:44:53-03:00,,,0.0,0.0
2020-12-06 05:47:17-03:00,0.0,0.0,,
2020-12-06 05:49:54-03:00,,,0.0,0.0
2020-12-06 05:52:17-03:00,0.0,0.0,,
2020-12-06 05:54:54-03:00,,,0.0,0.0
2020-12-06 05:57:17-03:00,0.0,0.0,,
2020-12-06 05:59:54-03:00,,,0.0,0.0
2020-12-06 06:02:18-03:00,0.0,0.0,,
2020-12-06 06:04:54-03:00,,,0.0,0.0
2020-12-06 06:07:18-03:00,0.0,0.0,,
2020-12-06 06:09:55-03:00,,,0.0,0.0
2020-12-06 06:12:18-03:00,0.0,0.0,,
2020-12-06 06:14:55-03:00,,,0.0,0.0
2020-12-06 06:17:19-03:00,0.0,0.0,,
2020-12-06 06:19:55-03:00,,,0.0,0.0
2020-12-06 06:22:19-03:00,0.0,0.0,,
2020-12-06 06:24:56-03:00,,,0.0,0.0
2020-12-06 06:27:19-03:00,0.0,0.0,,
2020-12-06 06:29:56-03:00,,,0.0,0.0
2020-12-06 06:32:19-03:00,0.0,0.0,,
2020-12-06 06:34:56-03:00,,,0.0,0.0
2020-12-06 06:37:20-03:00,0.0,0.0,,
2020-12-06 06:39:57-03:00,,,0.0,0.0
2020-12-06 06:42:20-03:00,0.0,0.0,,
2020-12-06 06:44:57-03:00,,,0.0,0.0
2020-12-06 06:47:20-03:00,0.0,0.0,,
2020-12-06 06:49:57-03:00,,,0.0,0.0
2020-12-06 06:52:21-03:00,0.0,0.0,,
2020-12-06 06:54:58-03:00,,,0.0,0.0
2020-12-06 06:57:21-03:00,0.0,0.0,,
2020-12-06 06:59:58-03:00,,,0.0,0.0
2020-12-06 07:02:21-03:00,0.0,0.0,,
2020-12-06 07:04:58-03:00,,,0.0,0.0
2020-12-06 07:07:22-03:00,0.0,0.0,,
2020-12-06 07:09:58-03:00,,,0.0,0.0
2020-12-06 07:12:22-03:00,0.0,0.0,,
2020-12-06 07:14:59-03:00,,,0.0,0.0
2020-12-06 07:17:22-03:00,0.0,0.0,,
2020-12-06 07:19:59-03:00,,,0.0,0.0
2020-12-06 07:22:22-03:00,0.0,0.0,,
2020-12-06 07:24:59-03:00,,,0.0,0.0
2020-12-06 07:27:23-03:00,0.0,0.0,,
2020-12-06 07:30:00-03:00,,,0.0,0.0
2020-12-06 07:32:23-03:00,0.0,0.0,,
2020-12-06 07:35:00-03:00,,,0.0,0.0
2020-12-06 07:37:23-03:00,0.0,0.0,,
2020-12-06 07:40:00-03:00,,,0.0,0.0
2020-12-06 07:42:23-03:00,0.0,0.0,,
2020-12-06 07:45:01-03:00,,,0.0,0.0
2020-12-06 07:47:24-03:00,0.0,0.0,,
2020-12-06 07:50:01-03:00,,,0.0,0.0
2020-12-06 07:52:24-03:00,0.0,0.0,,
2020-12-06 07:55:01-03:00,,,0.0,0.0
2020-12-06 07:57:24-03:00,0.0,0.0,,
2020-12-06 08:00:02-03:00,,,0.0,0.0
2020-12-06 08:02:25-03:00,0.0,0.0,,
2020-12-06 08:05:02-03:00,,,0.0,0.0
2020-12-06 08:07:25-03:00,0.0,0.0,,
2020-12-06 08:10:02-03:00,,,0.0,0.0
2020-12-06 08:12:25-03:00,0.0,0.0,,
2020-12-06 08:15:03-03:00,,,0.0,0.0
2020-12-06 08:17:25-03:00,0.0,0.0,,
2020-12-06 08:20:03-03:00,,,0.0,0.0
2020-12-06 08:22:26-03:00,0.0,0.0,,
2020-12-06 08:25:03-03:00,,,0.0,0.0
2020-12-06 08:27:26-03:00,0.0,0.0,,
2020-12-06 08:30:04-03:00,,,0.0,0.0
2020-12-06 08:32:26-03:00,0.0,0.0,,
2020-12-06 08:35:04-03:00,,,0.0,0.0
2020-12-06 08:37:27-03:00,0.0,0.0,,
2020-12-06 08:40:04-03:00,,,0.0,0.0
2020-12-06 08:42:28-03:00,0.0,0.0,,
2020-12-06 08:45:04-03:00,,,0.0,0.0
2020-12-06 08:47:28-03:00,0.0,0.0,,
2020-12-06 08:50:05-03:00,,,0.0,0.0
2020-12-06 08:52:28-03:00,0.0,0.0,,
2020-12-06 08:55:05-03:00,,,0.0,0.0
2020-12-06 08:57:29-03:00,0.0,0.0,,
2020-12-06 09:00:05-03:00,,,0.0,0.0
2020-12-06 09:02:29-03:00,0.0,0.0,,
2020-12-06 09:05:06-03:00,,,0.0,0.0
2020-12-06 09:07:29-03:00,0.0,0.0,,
2020-12-06 09:10:06-03:00,,,0.0,0.0
2020-12-06 09:12:30-03:00,0.0,0.0,,
2020-12-06 09:15:06-03:00,,,0.0,0.0
2020-12-06 09:17:30-03:00,0.0,0.0,,
2020-12-06 09:20:07-03:00,,,0.0,0.0
2020-12-06 09:22:30-03:00,0.0,0.0,,
2020-12-06 09:25:07-03:00,,,0.0,0.0
2020-12-06 09:27:31-03:00,0.0,0.0,,
2020-12-06 09:30:07-03:00,,,0.0,0.0
2020-12-06 09:32:30-03:00,0.0,0.0,,
2020-12-06 09:35:08-03:00,,,0.0,0.0
2020-12-06 09:37:31-03:00,0.0,0.0,,
2020-12-06 09:40:08-03:00,,,0.0,0.0
2020-12-06 09:42:31-03:00,0.0,0.0,,
2020-12-06 09:45:08-03:00,,,0.0,0.0
2020-12-06 09:47:31-03:00,0.0,0.0,,
2020-12-06 09:50:09-03:00,,,0.0,0.0
2020-12-06 09:52:32-03:00,0.0,0.0,,
2020-12-06 09:55:09-03:00,,,0.0,0.0
2020-12-06 09:57:32-03:00,0.0,0.0,,
2020-12-06 10:00:09-03:00,,,0.0,0.0
2020-12-06 10:02:32-03:00,0.0,0.0,,
2020-12-06 10:05:10-03:00,,,0.0,0.0
2020-12-06 10:07:32-03:00,0.0,0.0,,
2020-12-06 10:10:10-03:00,,,0.0,0.0
2020-12-06 10:12:33-03:00,0.0,0.0,,
2020-12-06 10:15:10-03:00,,,0.0,0.0
2020-12-06 10:17:33-03:00,0.0,0.0,,
2020-12-06 10:20:10-03:00,,,0.0,0.0
2020-12-06 10:22:33-03:00,0.0,0.0,,
2020-12-06 10:25:11-03:00,,,0.0,0.0
2020-12-06 10:27:34-03:00,0.0,0.0,,
2020-12-06 10:30:11-03:00,,,0.0,0.0
2020-12-06 10:32:34-03:00,0.0,0.0,,
2020-12-06 10:35:11-03:00,,,0.0,0.0
2020-12-06 10:37:34-03:00,0.0,0.0,,
2020-12-06 10:40:12-03:00,,,0.0,0.0
2020-12-06 10:42:35-03:00,0.0,0.0,,
2020-12-06 10:45:12-03:00,,,0.0,0.0
2020-12-06 10:47:35-03:00,0.0,0.0,,
2020-12-06 10:50:12-03:00,,,0.0,0.0
2020-12-06 10:52:35-03:00,0.0,0.0,,
2020-12-06 10:55:12-03:00,,,0.0,0.0
2020-12-06 10:57:36-03:00,0.0,0.0,,
2020-12-06 11:00:13-03:00,,,0.0,0.0
2020-12-06 11:02:36-03:00,0.0,0.0,,
2020-12-06 11:05:13-03:00,,,0.0,0.0
2020-12-06 11:07:36-03:00,0.0,0.0,,
2020-12-06 11:10:13-03:00,,,0.0,0.0
2020-12-06 11:12:37-03:00,0.0,0.0,,
2020-12-06 11:15:14-03:00,,,0.0,0.0
2020-12-06 11:17:37-03:00,0.0,0.0,,
2020-12-06 11:20:14-03:00,,,0.0,0.0
2020-12-06 11:22:37-03:00,0.0,0.0,,
2020-12-06 11:25:14-03:00,,,0.0,0.0
2020-12-06 11:27:38-03:00,0.0,0.0,,
2020-12-06 11:30:15-03:00,,,0.0,0.0
2020-12-06 11:32:38-03:00,0.0,0.0,,
2020-12-06 11:35:15-03:00,,,0.0,0.0
2020-12-06 11:37:38-03:00,0.0,0.0,,
2020-12-06 11:40:16-03:00,,,0.0,0.0
2020-12-06 11:42:38-03:00,0.0,0.0,,
2020-12-06 11:45:16-03:00,,,0.0,0.0
2020-12-06 11:47:39-03:00,0.0,0.0,,
2020-12-06 11:50:16-03:00,,,0.0,0.0
2020-12-06 11:52:39-03:00,0.0,0.0,,
2020-12-06 11:55:16-03:00,,,0.0,0.0
2020-12-06 11:57:39-03:00,0.0,0.0,,
2020-12-06 12:00:17-03:00,,,0.0,0.0
2020-12-06 12:02:39-03:00,0.0,0.0,,
2020-12-06 12:05:17-03:00,,,0.0,0.0
2020-12-06 12:07:40-03:00,0.0,0.0,,
2020-12-06 12:10:17-03:00,,,0.0,0.0
2020-12-06 12:12:40-03:00,0.0,0.0,,
2020-12-06 12:15:18-03:00,,,0.0,0.0
2020-12-06 12:17:40-03:00,0.0,0.0,,
2020-12-06 12:20:18-03:00,,,0.0,0.0
2020-12-06 12:22:41-03:00,0.0,0.0,,
2020-12-06 12:25:18-03:00,,,0.0,0.0
2020-12-06 12:27:41-03:00,0.0,0.0,,
2020-12-06 12:30:19-03:00,,,0.0,0.0
2020-12-06 12:32:42-03:00,0.0,0.0,,
2020-12-06 12:35:19-03:00,,,0.0,0.0
2020-12-06 12:37:43-03:00,0.0,0.0,,
2020-12-06 12:40:19-03:00,,,0.0,0.0
2020-12-06 12:42:44-03:00,0.0,0.0,,
2020-12-06 12:45:20-03:00,,,0.0,0.0
2020-12-06 12:47:44-03:00,0.0,0.0,,
2020-12-06 12:47:55-03:00,0.0,0.0,,
2020-12-06 12:48:02-03:00,0.0,0.0,,
2020-12-06 12:48:07-03:00,0.0,0.0,,
2020-12-06 12:48:12-03:00,0.0,0.0,,
2020-12-06 12:48:16-03:00,0.0,0.0,,
2020-12-06 12:48:21-03:00,0.0,0.0,,
2020-12-06 12:48:25-03:00,0.0,0.0,,
2020-12-06 12:48:30-03:00,0.0,0.0,,
2020-12-06 12:48:34-03:00,0.0,0.0,,
2020-12-06 12:48:39-03:00,0.0,0.0,,
2020-12-06 12:48:43-03:00,0.0,0.0,,
2020-12-06 12:48:48-03:00,0.0,0.0,,
2020-12-06 12:48:52-03:00,0.0,0.0,,
2020-12-06 12:48:57-03:00,0.0,0.0,,
2020-12-06 12:49:01-03:00,0.0,0.0,,
2020-12-06 12:49:06-03:00,0.0,0.0,,
2020-12-06 12:49:10-03:00,0.0,0.0,,
2020-12-06 12:49:14-03:00,0.0,0.0,,
2020-12-06 12:49:19-03:00,0.0,0.0,,
2020-12-06 12:49:23-03:00,0.0,0.0,,
2020-12-06 12:49:28-03:00,0.0,0.0,,
2020-12-06 12:49:32-03:00,0.0,0.0,,
2020-12-06 12:49:37-03:00,0.0,0.0,,
2020-12-06 12:49:41-03:00,0.0,0.0,,
2020-12-06 12:49:46-03:00,0.0,0.0,,
2020-12-06 12:49:50-03:00,0.0,0.0,,
2020-12-06 12:49:54-03:00,0.0,0.0,,
2020-12-06 12:49:59-03:00,0.0,0.0,,
2020-12-06 12:50:03-03:00,0.0,0.0,,
2020-12-06 12:50:08-03:00,0.0,0.0,,
2020-12-06 12:50:12-03:00,0.0,0.0,,
2020-12-06 12:50:17-03:00,0.0,0.0,,
2020-12-06 12:50:20-03:00,,,0.0,0.0
2020-12-06 12:50:21-03:00,0.0,0.0,,
2020-12-06 12:55:20-03:00,,,0.0,0.0
2020-12-06 12:55:22-03:00,0.0,0.0,,
2020-12-06 13:00:21-03:00,,,0.0,0.0
2020-12-06 13:00:22-03:00,0.0,0.0,,
2020-12-06 13:05:21-03:00,,,0.0,0.0
2020-12-06 13:05:23-03:00,0.0,0.0,,
2020-12-06 13:10:21-03:00,,,0.0,0.0
2020-12-06 13:10:23-03:00,0.0,0.0,,
2020-12-06 13:15:21-03:00,,,0.0,0.0
2020-12-06 13:15:23-03:00,0.0,0.0,,
2020-12-06 13:20:22-03:00,,,0.0,0.0
2020-12-06 13:20:24-03:00,0.0,0.0,,
2020-12-06 13:25:22-03:00,,,0.0,0.0
2020-12-06 13:25:24-03:00,0.0,0.0,,
2020-12-06 13:30:22-03:00,,,0.0,0.0
2020-12-06 13:30:24-03:00,0.0,0.0,,
2020-12-06 13:35:23-03:00,,,0.0,0.0
2020-12-06 13:35:24-03:00,0.0,0.0,,
2020-12-06 13:40:23-03:00,,,0.0,0.0
2020-12-06 13:40:24-03:00,0.0,0.0,,
2020-12-06 13:45:24-03:00,,,0.0,0.0
2020-12-06 13:45:25-03:00,0.0,0.0,,
2020-12-06 13:50:24-03:00,,,0.0,0.0
2020-12-06 13:50:26-03:00,0.0,0.0,,
2020-12-06 13:55:24-03:00,,,0.0,0.0
2020-12-06 13:55:26-03:00,0.0,0.0,,
2020-12-06 14:00:25-03:00,,,0.0,0.0
2020-12-06 14:00:26-03:00,0.0,0.0,,
2020-12-06 14:05:25-03:00,,,0.0,0.0
2020-12-06 14:05:27-03:00,0.0,0.0,,
2020-12-06 14:10:25-03:00,,,0.0,0.0
2020-12-06 14:10:27-03:00,0.0,0.0,,
2020-12-06 14:15:26-03:00,,,0.0,0.0
2020-12-06 14:15:27-03:00,0.0,0.0,,
2020-12-06 14:20:26-03:00,,,0.0,0.0
2020-12-06 14:20:27-03:00,0.0,0.0,,
2020-12-06 14:25:26-03:00,,,0.0,0.0
2020-12-06 14:25:28-03:00,0.0,0.0,,
2020-12-06 14:30:27-03:00,,,0.0,0.0
2020-12-06 14:30:30-03:00,0.0,0.0,,
2020-12-06 14:35:27-03:00,,,0.0,0.0
2020-12-06 14:35:28-03:00,0.0,0.0,,
2020-12-06 14:40:27-03:00,,,0.0,0.0
2020-12-06 14:40:28-03:00,0.0,0.0,,
2020-12-06 14:45:27-03:00,,,0.0,0.0
2020-12-06 14:45:29-03:00,0.0,0.0,,
2020-12-06 14:50:28-03:00,,,0.0,0.0
2020-12-06 14:50:29-03:00,0.0,0.0,,
2020-12-06 14:55:28-03:00,,,0.0,0.0
2020-12-06 14:55:29-03:00,0.0,0.0,,
2020-12-06 15:00:28-03:00,,,0.0,0.0
2020-12-06 15:00:30-03:00,0.0,0.0,,
2020-12-06 15:05:29-03:00,,,0.0,0.0
2020-12-06 15:05:30-03:00,0.0,0.0,,
2020-12-06 15:10:29-03:00,,,0.0,0.0
2020-12-06 15:10:30-03:00,0.0,0.0,,
2020-12-06 15:15:29-03:00,,,0.0,0.0
2020-12-06 15:15:31-03:00,0.0,0.0,,
2020-12-06 15:20:29-03:00,,,0.0,0.0
2020-12-06 15:20:31-03:00,0.0,0.0,,
2020-12-06 15:25:30-03:00,,,0.0,0.0
2020-12-06 15:25:32-03:00,0.0,0.0,,
2020-12-06 15:30:30-03:00,,,0.0,0.0
2020-12-06 15:30:34-03:00,0.0,0.0,,
2020-12-06 15:35:31-03:00,,,0.0,0.0
2020-12-06 15:35:32-03:00,0.0,0.0,,
2020-12-06 15:40:31-03:00,,,0.0,0.0
2020-12-06 15:40:32-03:00,0.0,0.0,,
2020-12-06 15:45:31-03:00,,,0.0,0.0
2020-12-06 15:45:32-03:00,0.0,0.0,,
2020-12-06 15:50:32-03:00,,,0.0,0.0
2020-12-06 15:50:33-03:00,0.0,0.0,,
2020-12-06 15:55:32-03:00,,,0.0,0.0
2020-12-06 15:55:33-03:00,0.0,0.0,,
2020-12-06 16:00:32-03:00,,,0.0,0.0
2020-12-06 16:00:33-03:00,0.0,0.0,,
2020-12-06 16:05:33-03:00,,,0.0,0.0
2020-12-06 16:05:34-03:00,0.0,0.0,,
2020-12-06 16:10:33-03:00,,,0.0,0.0
2020-12-06 16:10:34-03:00,0.0,0.0,,
2020-12-06 16:15:33-03:00,,,0.0,0.0
2020-12-06 16:15:35-03:00,0.0,0.0,,
2020-12-06 16:20:33-03:00,,,0.0,0.0
2020-12-06 16:20:35-03:00,0.0,0.0,,
2020-12-06 16:25:34-03:00,,,0.0,0.0
2020-12-06 16:25:35-03:00,0.0,0.0,,
2020-12-06 16:30:34-03:00,,,0.0,0.0
2020-12-06 16:30:36-03:00,0.0,0.0,,
2020-12-06 16:35:34-03:00,,,0.0,0.0
2020-12-06 16:35:36-03:00,0.0,0.0,,
2020-12-06 16:40:35-03:00,,,0.0,0.0
2020-12-06 16:40:37-03:00,0.0,0.0,,
2020-12-06 16:45:35-03:00,,,0.0,0.0
2020-12-06 16:45:37-03:00,0.0,0.0,,
2020-12-06 16:50:35-03:00,,,0.0,0.0
2020-12-06 16:50:37-03:00,0.0,0.0,,
2020-12-06 16:55:36-03:00,,,0.0,0.0
2020-12-06 16:55:37-03:00,0.0,0.0,,
2020-12-06 17:00:36-03:00,,,0.0,0.0
2020-12-06 17:00:38-03:00,0.0,0.0,,
2020-12-06 17:05:36-03:00,,,0.0,0.0
2020-12-06 17:05:38-03:00,0.0,0.0,,
2020-12-06 17:10:37-03:00,,,0.0,0.0
2020-12-06 17:10:39-03:00,0.0,0.0,,
2020-12-06 17:15:37-03:00,,,0.0,0.0
2020-12-06 17:15:39-03:00,0.0,0.0,,
2020-12-06 17:20:37-03:00,,,0.0,0.0
2020-12-06 17:20:39-03:00,0.0,0.0,,
2020-12-06 17:25:38-03:00,,,0.0,0.0
2020-12-06 17:25:40-03:00,0.0,0.0,,
2020-12-06 17:30:38-03:00,,,0.0,0.0
2020-12-06 17:30:40-03:00,0.0,0.0,,
2020-12-06 17:35:39-03:00,,,0.0,0.0
2020-12-06 17:35:40-03:00,0.0,0.0,,
2020-12-06 17:40:39-03:00,,,0.0,0.0
2020-12-06 17:40:40-03:00,0.0,0.0,,
2020-12-06 17:45:39-03:00,,,0.0,0.0
2020-12-06 17:45:40-03:00,0.0,0.0,,
2020-12-06 17:50:40-03:00,,,0.0,0.0
2020-12-06 17:50:41-03:00,0.0,0.0,,
2020-12-06 17:55:40-03:00,,,0.0,0.0
2020-12-06 17:55:41-03:00,0.0,0.0,,
2020-12-06 18:00:40-03:00,,,0.0,0.0
2020-12-06 18:00:41-03:00,0.0,0.0,,
2020-12-06 18:05:40-03:00,,,0.0,0.0
2020-12-06 18:05:42-03:00,0.0,0.0,,
2020-12-06 18:10:41-03:00,,,0.0,0.0
2020-12-06 18:10:42-03:00,0.0,0.0,,
2020-12-06 18:15:41-03:00,,,0.0,0.0
2020-12-06 18:15:42-03:00,0.0,0.0,,
2020-12-06 18:20:41-03:00,,,0.0,0.0
2020-12-06 18:20:43-03:00,0.0,0.0,,
2020-12-06 18:25:42-03:00,,,0.0,0.0
2020-12-06 18:25:43-03:00,0.0,0.0,,
2020-12-06 18:30:42-03:00,,,0.0,0.0
2020-12-06 18:30:43-03:00,0.0,0.0,,
2020-12-06 18:35:42-03:00,,,0.0,0.0
2020-12-06 18:35:43-03:00,0.0,0.0,,
2020-12-06 18:40:43-03:00,0.0,0.0,0.0,0.0
2020-12-06 18:45:43-03:00,,,0.0,0.0
2020-12-06 18:45:44-03:00,0.0,0.0,,
2020-12-06 18:50:43-03:00,,,0.0,0.0
2020-12-06 18:50:44-03:00,0.0,0.0,,
2020-12-06 18:55:43-03:00,,,0.0,0.0
2020-12-06 18:55:44-03:00,0.0,0.0,,
2020-12-06 19:00:44-03:00,,,0.0,0.0
2020-12-06 19:00:45-03:00,0.0,0.0,,
2020-12-06 19:05:44-03:00,,,0.0,0.0
2020-12-06 19:05:45-03:00,0.0,0.0,,
2020-12-06 19:10:45-03:00,0.0,0.0,0.0,0.0
2020-12-06 19:15:45-03:00,,,0.0,0.0
2020-12-06 19:15:46-03:00,0.0,0.0,,
