date,APR El Sauce >> Pozo 1 >> Caudal Pozo 1(10938),APR El Sauce >> Pozo 2 >> Caudal Pozo 2(10992)
2020-12-15 06:28:14-03:00,,9.09
2020-12-15 06:29:33-03:00,0.0,
2020-12-15 06:33:14-03:00,,9.09
2020-12-15 06:34:33-03:00,0.0,
2020-12-15 06:38:14-03:00,,8.33
2020-12-15 06:39:33-03:00,0.0,
2020-12-15 06:43:15-03:00,,9.09
2020-12-15 06:44:34-03:00,0.0,
2020-12-15 06:48:15-03:00,,8.33
2020-12-15 06:49:34-03:00,0.0,
2020-12-15 06:53:15-03:00,,9.09
2020-12-15 06:54:34-03:00,0.0,
2020-12-15 06:58:16-03:00,,9.09
2020-12-15 06:59:34-03:00,0.0,
2020-12-15 07:03:16-03:00,,9.09
2020-12-15 07:04:35-03:00,0.0,
2020-12-15 07:08:16-03:00,,9.09
2020-12-15 07:09:35-03:00,0.0,
2020-12-15 07:13:16-03:00,,9.09
2020-12-15 07:14:35-03:00,0.0,
2020-12-15 07:18:17-03:00,,9.09
2020-12-15 07:19:36-03:00,0.0,
2020-12-15 07:23:17-03:00,,9.09
2020-12-15 07:24:36-03:00,0.0,
2020-12-15 07:28:17-03:00,,9.09
2020-12-15 07:29:36-03:00,0.0,
2020-12-15 07:33:18-03:00,,9.09
2020-12-15 07:34:37-03:00,0.0,
2020-12-15 07:38:18-03:00,,9.09
2020-12-15 07:39:37-03:00,0.0,
2020-12-15 07:43:18-03:00,,9.09
2020-12-15 07:44:37-03:00,0.0,
2020-12-15 07:48:19-03:00,,9.09
2020-12-15 07:49:38-03:00,0.0,
2020-12-15 07:53:19-03:00,,9.09
2020-12-15 07:54:38-03:00,0.0,
2020-12-15 07:58:19-03:00,,9.09
2020-12-15 07:59:38-03:00,0.0,
2020-12-15 08:03:20-03:00,,9.09
2020-12-15 08:04:39-03:00,0.0,
2020-12-15 08:08:20-03:00,,9.09
2020-12-15 08:09:39-03:00,0.0,
2020-12-15 08:13:20-03:00,,9.09
2020-12-15 08:14:39-03:00,0.0,
2020-12-15 08:18:21-03:00,,9.09
2020-12-15 08:19:40-03:00,0.0,
2020-12-15 08:23:21-03:00,,9.09
2020-12-15 08:24:40-03:00,0.0,
2020-12-15 08:28:21-03:00,,9.09
2020-12-15 08:29:40-03:00,0.0,
2020-12-15 08:33:22-03:00,,9.09
2020-12-15 08:34:41-03:00,0.0,
2020-12-15 08:38:22-03:00,,9.09
2020-12-15 08:39:41-03:00,0.0,
2020-12-15 08:43:22-03:00,,9.09
2020-12-15 08:44:41-03:00,0.0,
2020-12-15 08:48:23-03:00,,9.09
2020-12-15 08:49:42-03:00,0.0,
2020-12-15 08:53:23-03:00,,9.09
2020-12-15 08:54:42-03:00,0.0,
2020-12-15 08:58:23-03:00,,9.09
2020-12-15 08:59:42-03:00,0.0,
2020-12-15 09:03:23-03:00,,8.33
2020-12-15 09:04:43-03:00,0.0,
2020-12-15 09:08:24-03:00,,9.09
2020-12-15 09:09:43-03:00,0.0,
2020-12-15 09:13:24-03:00,,9.09
2020-12-15 09:14:43-03:00,0.0,
2020-12-15 09:18:24-03:00,,9.09
2020-12-15 09:19:44-03:00,0.0,
2020-12-15 09:23:25-03:00,,9.09
2020-12-15 09:24:44-03:00,0.0,
2020-12-15 09:28:25-03:00,,9.09
2020-12-15 09:29:44-03:00,0.0,
2020-12-15 09:33:25-03:00,,9.09
2020-12-15 09:34:46-03:00,0.0,
2020-12-15 09:38:26-03:00,,9.09
2020-12-15 09:39:46-03:00,0.0,
2020-12-15 09:43:26-03:00,,9.09
2020-12-15 09:44:47-03:00,0.0,
2020-12-15 09:48:26-03:00,,9.09
2020-12-15 09:49:47-03:00,0.0,
2020-12-15 09:53:27-03:00,,9.09
2020-12-15 09:54:47-03:00,0.0,
2020-12-15 09:58:27-03:00,,9.09
2020-12-15 09:59:48-03:00,0.0,
2020-12-15 10:03:27-03:00,,9.09
2020-12-15 10:04:48-03:00,0.0,
2020-12-15 10:08:28-03:00,,9.09
2020-12-15 10:09:48-03:00,0.0,
2020-12-15 10:13:28-03:00,,9.09
2020-12-15 10:14:49-03:00,0.0,
2020-12-15 10:18:28-03:00,,9.09
2020-12-15 10:19:49-03:00,0.0,
2020-12-15 10:23:28-03:00,,9.09
2020-12-15 10:24:49-03:00,0.0,
2020-12-15 10:28:29-03:00,,9.09
2020-12-15 10:29:50-03:00,0.0,
2020-12-15 10:33:29-03:00,,9.09
2020-12-15 10:34:50-03:00,0.0,
2020-12-15 10:38:29-03:00,,9.09
2020-12-15 10:39:50-03:00,0.0,
2020-12-15 10:43:30-03:00,,9.09
2020-12-15 10:44:50-03:00,0.0,
2020-12-15 10:48:30-03:00,,9.09
2020-12-15 10:49:51-03:00,0.0,
2020-12-15 10:53:30-03:00,,9.09
2020-12-15 10:54:51-03:00,0.0,
2020-12-15 10:58:31-03:00,,9.09
2020-12-15 10:59:51-03:00,0.0,
2020-12-15 11:03:31-03:00,,9.09
2020-12-15 11:04:52-03:00,0.0,
2020-12-15 11:08:31-03:00,,9.09
2020-12-15 11:09:52-03:00,0.0,
2020-12-15 11:13:32-03:00,,9.09
2020-12-15 11:14:52-03:00,0.0,
2020-12-15 11:18:32-03:00,,9.09
2020-12-15 11:19:53-03:00,0.0,
2020-12-15 11:23:32-03:00,,9.09
2020-12-15 11:24:53-03:00,0.0,
2020-12-15 11:28:33-03:00,,9.09
2020-12-15 11:29:53-03:00,0.0,
2020-12-15 11:33:33-03:00,,9.09
2020-12-15 11:34:54-03:00,0.0,
2020-12-15 11:38:33-03:00,,9.09
2020-12-15 11:39:54-03:00,0.0,
2020-12-15 11:43:34-03:00,,9.09
2020-12-15 11:44:55-03:00,0.0,
2020-12-15 11:48:33-03:00,,9.09
2020-12-15 11:49:55-03:00,0.0,
2020-12-15 11:53:34-03:00,,9.09
2020-12-15 11:54:55-03:00,0.0,
2020-12-15 11:58:34-03:00,,9.09
2020-12-15 11:59:55-03:00,0.0,
2020-12-15 12:03:34-03:00,,9.09
2020-12-15 12:04:56-03:00,0.0,
2020-12-15 12:08:35-03:00,,9.09
2020-12-15 12:09:56-03:00,0.0,
2020-12-15 12:13:35-03:00,,9.09
2020-12-15 12:14:56-03:00,0.0,
2020-12-15 12:18:35-03:00,,9.09
2020-12-15 12:19:57-03:00,0.0,
2020-12-15 12:23:36-03:00,,9.09
2020-12-15 12:24:57-03:00,0.0,
2020-12-15 12:28:36-03:00,,9.09
2020-12-15 12:29:57-03:00,0.0,
2020-12-15 12:33:36-03:00,,9.09
2020-12-15 12:34:58-03:00,0.0,
2020-12-15 12:38:37-03:00,,9.09
2020-12-15 12:39:58-03:00,0.0,
2020-12-15 12:43:37-03:00,,9.09
2020-12-15 12:44:58-03:00,0.0,
2020-12-15 12:48:37-03:00,,9.09
2020-12-15 12:49:59-03:00,0.0,
2020-12-15 12:53:38-03:00,,9.09
2020-12-15 12:54:59-03:00,0.0,
2020-12-15 12:58:38-03:00,,9.09
2020-12-15 12:59:59-03:00,0.0,
2020-12-15 13:03:38-03:00,,9.09
2020-12-15 13:05:00-03:00,0.0,
2020-12-15 13:08:38-03:00,,9.09
2020-12-15 13:10:00-03:00,0.0,
2020-12-15 13:13:39-03:00,,9.09
2020-12-15 13:15:00-03:00,0.0,
2020-12-15 13:18:39-03:00,,9.09
2020-12-15 13:20:01-03:00,0.0,
2020-12-15 13:23:39-03:00,,9.09
2020-12-15 13:25:01-03:00,0.0,
2020-12-15 13:28:40-03:00,,9.09
2020-12-15 13:30:01-03:00,0.0,
2020-12-15 13:33:40-03:00,,9.09
2020-12-15 13:35:02-03:00,0.0,
2020-12-15 13:38:40-03:00,,9.09
2020-12-15 13:40:02-03:00,0.0,
2020-12-15 13:43:41-03:00,,9.09
2020-12-15 13:45:03-03:00,0.0,
2020-12-15 13:48:41-03:00,,9.09
2020-12-15 13:50:03-03:00,0.0,
2020-12-15 13:53:42-03:00,,9.09
2020-12-15 13:55:03-03:00,0.0,
2020-12-15 13:58:42-03:00,,9.09
2020-12-15 14:00:04-03:00,0.0,
2020-12-15 14:03:42-03:00,,9.09
2020-12-15 14:05:04-03:00,0.0,
2020-12-15 14:08:43-03:00,,9.09
2020-12-15 14:10:04-03:00,0.0,
2020-12-15 14:13:43-03:00,,9.09
2020-12-15 14:15:05-03:00,0.0,
2020-12-15 14:18:43-03:00,,9.09
2020-12-15 14:20:05-03:00,0.0,
2020-12-15 14:23:44-03:00,,9.09
2020-12-15 14:25:05-03:00,0.0,
2020-12-15 14:28:44-03:00,,9.09
2020-12-15 14:30:06-03:00,0.0,
2020-12-15 14:33:44-03:00,,9.09
2020-12-15 14:35:06-03:00,0.0,
2020-12-15 14:38:45-03:00,,9.09
2020-12-15 14:40:06-03:00,0.0,
2020-12-15 14:43:45-03:00,,9.09
2020-12-15 14:45:07-03:00,0.0,
2020-12-15 14:48:45-03:00,,9.09
2020-12-15 14:50:07-03:00,0.0,
2020-12-15 14:53:45-03:00,,9.09
2020-12-15 14:54:49-03:00,,8.33
2020-12-15 14:55:07-03:00,0.0,
2020-12-15 14:59:49-03:00,,0.0
2020-12-15 15:00:08-03:00,0.0,
2020-12-15 15:04:49-03:00,,0.0
2020-12-15 15:05:08-03:00,0.0,
2020-12-15 15:09:49-03:00,,0.0
2020-12-15 15:10:08-03:00,0.0,
2020-12-15 15:14:50-03:00,,0.0
2020-12-15 15:15:08-03:00,0.0,
2020-12-15 15:19:50-03:00,,0.0
2020-12-15 15:20:09-03:00,0.0,
2020-12-15 15:22:08-03:00,,0.0
2020-12-15 15:23:01-03:00,,0.0
2020-12-15 15:23:25-03:00,,0.0
2020-12-15 15:23:46-03:00,,0.0
2020-12-15 15:24:09-03:00,,0.0
2020-12-15 15:24:41-03:00,,0.0
2020-12-15 15:25:09-03:00,0.0,
2020-12-15 15:25:11-03:00,,0.0
2020-12-15 15:28:29-03:00,,0.0
2020-12-15 15:30:09-03:00,0.0,
2020-12-15 15:32:26-03:00,,9.09
2020-12-15 15:35:10-03:00,0.0,
2020-12-15 15:37:26-03:00,,9.09
2020-12-15 15:40:10-03:00,0.0,
2020-12-15 15:42:27-03:00,,9.09
2020-12-15 15:45:10-03:00,0.0,
2020-12-15 15:47:27-03:00,,9.09
2020-12-15 15:50:11-03:00,0.0,
2020-12-15 15:52:27-03:00,,9.09
2020-12-15 15:55:11-03:00,0.0,
2020-12-15 15:57:28-03:00,,9.09
2020-12-15 16:00:11-03:00,0.0,
2020-12-15 16:02:28-03:00,,9.09
2020-12-15 16:05:12-03:00,0.0,
2020-12-15 16:07:28-03:00,,9.09
2020-12-15 16:10:12-03:00,0.0,
2020-12-15 16:12:28-03:00,,9.09
2020-12-15 16:15:12-03:00,0.0,
2020-12-15 16:17:29-03:00,,9.09
2020-12-15 16:20:13-03:00,0.0,
2020-12-15 16:22:29-03:00,,9.09
2020-12-15 16:25:13-03:00,0.0,
2020-12-15 16:27:29-03:00,,9.09
2020-12-15 16:30:13-03:00,0.0,
2020-12-15 16:32:30-03:00,,9.09
2020-12-15 16:35:14-03:00,0.0,
2020-12-15 16:37:30-03:00,,9.09
2020-12-15 16:40:14-03:00,0.0,
2020-12-15 16:42:31-03:00,,9.09
2020-12-15 16:45:14-03:00,0.0,
2020-12-15 16:47:31-03:00,,9.09
2020-12-15 16:50:15-03:00,0.0,
2020-12-15 16:52:31-03:00,,9.09
2020-12-15 16:55:15-03:00,0.0,
2020-12-15 16:57:32-03:00,,9.09
2020-12-15 17:00:15-03:00,0.0,
2020-12-15 17:02:32-03:00,,9.09
2020-12-15 17:05:16-03:00,0.0,
2020-12-15 17:07:32-03:00,,9.09
2020-12-15 17:10:16-03:00,0.0,
2020-12-15 17:12:33-03:00,,9.09
2020-12-15 17:15:16-03:00,0.0,
2020-12-15 17:17:33-03:00,,9.09
2020-12-15 17:20:17-03:00,0.0,
2020-12-15 17:22:33-03:00,,9.09
2020-12-15 17:25:17-03:00,0.0,
2020-12-15 17:27:33-03:00,,9.09
2020-12-15 17:30:17-03:00,0.0,
2020-12-15 17:32:34-03:00,,9.09
2020-12-15 17:35:18-03:00,0.0,
2020-12-15 17:37:34-03:00,,9.09
2020-12-15 17:40:18-03:00,0.0,
2020-12-15 17:42:34-03:00,,9.09
2020-12-15 17:45:18-03:00,0.0,
2020-12-15 17:47:35-03:00,,9.09
2020-12-15 17:50:19-03:00,0.0,
2020-12-15 17:52:35-03:00,,9.09
2020-12-15 17:55:19-03:00,0.0,
2020-12-15 17:57:35-03:00,,9.09
2020-12-15 18:00:19-03:00,0.0,
2020-12-15 18:02:36-03:00,,9.09
2020-12-15 18:05:20-03:00,0.0,
2020-12-15 18:07:36-03:00,,9.09
2020-12-15 18:10:20-03:00,0.0,
2020-12-15 18:12:36-03:00,,9.09
2020-12-15 18:15:20-03:00,0.0,
2020-12-15 18:17:37-03:00,,9.09
2020-12-15 18:20:21-03:00,0.0,
2020-12-15 18:22:37-03:00,,9.09
2020-12-15 18:25:21-03:00,0.0,
2020-12-15 18:27:37-03:00,,9.09
2020-12-15 18:30:21-03:00,0.0,
2020-12-15 18:32:38-03:00,,9.09
2020-12-15 18:35:21-03:00,0.0,
2020-12-15 18:37:38-03:00,,9.09
2020-12-15 18:40:22-03:00,0.0,
2020-12-15 18:42:38-03:00,,9.09
2020-12-15 18:45:22-03:00,0.0,
2020-12-15 18:47:39-03:00,,9.09
2020-12-15 18:50:22-03:00,0.0,
2020-12-15 18:52:39-03:00,,9.09
2020-12-15 18:55:23-03:00,0.0,
2020-12-15 18:57:39-03:00,,9.09
2020-12-15 19:00:23-03:00,0.0,
2020-12-15 19:02:39-03:00,,9.09
2020-12-15 19:05:23-03:00,0.0,
2020-12-15 19:07:40-03:00,,9.09
2020-12-15 19:10:24-03:00,0.0,
2020-12-15 19:12:40-03:00,,9.09
2020-12-15 19:15:24-03:00,0.0,
2020-12-15 19:17:40-03:00,,9.09
2020-12-15 19:20:24-03:00,0.0,
2020-12-15 19:22:41-03:00,,9.09
2020-12-15 19:25:25-03:00,0.0,
2020-12-15 19:27:41-03:00,,9.09
2020-12-15 19:30:25-03:00,0.0,
2020-12-15 19:32:41-03:00,,9.09
2020-12-15 19:35:25-03:00,0.0,
2020-12-15 19:37:42-03:00,,9.09
2020-12-15 19:40:26-03:00,0.0,
2020-12-15 19:42:42-03:00,,9.09
2020-12-15 19:45:26-03:00,0.0,
2020-12-15 19:47:42-03:00,,9.09
2020-12-15 19:50:26-03:00,0.0,
2020-12-15 19:52:43-03:00,,9.09
2020-12-15 19:55:27-03:00,0.0,
2020-12-15 19:57:43-03:00,,9.09
2020-12-15 20:00:27-03:00,0.0,
2020-12-15 20:02:43-03:00,,9.09
2020-12-15 20:05:27-03:00,0.0,
2020-12-15 20:07:44-03:00,,9.09
2020-12-15 20:10:28-03:00,0.0,
2020-12-15 20:12:44-03:00,,9.09
2020-12-15 20:15:28-03:00,0.0,
2020-12-15 20:17:44-03:00,,9.09
2020-12-15 20:20:28-03:00,0.0,
2020-12-15 20:22:45-03:00,,9.09
2020-12-15 20:25:29-03:00,0.0,
2020-12-15 20:27:45-03:00,,9.09
2020-12-15 20:30:29-03:00,0.0,
2020-12-15 20:32:45-03:00,,9.09
2020-12-15 20:35:29-03:00,0.0,
2020-12-15 20:37:45-03:00,,9.09
2020-12-15 20:40:30-03:00,0.0,
2020-12-15 20:42:46-03:00,,9.09
2020-12-15 20:45:30-03:00,0.0,
2020-12-15 20:47:46-03:00,,9.09
2020-12-15 20:50:30-03:00,0.0,
2020-12-15 20:52:46-03:00,,9.09
2020-12-15 20:55:31-03:00,0.0,
2020-12-15 20:57:47-03:00,,9.09
2020-12-15 21:00:31-03:00,0.0,
2020-12-15 21:02:47-03:00,,9.09
2020-12-15 21:05:31-03:00,0.0,
2020-12-15 21:07:47-03:00,,9.09
2020-12-15 21:10:32-03:00,0.0,
2020-12-15 21:12:48-03:00,,9.09
2020-12-15 21:15:32-03:00,0.0,
2020-12-15 21:17:48-03:00,,9.09
2020-12-15 21:20:32-03:00,0.0,
2020-12-15 21:22:48-03:00,,9.09
2020-12-15 21:25:33-03:00,0.0,
2020-12-15 21:27:49-03:00,,9.09
2020-12-15 21:30:33-03:00,0.0,
2020-12-15 21:32:49-03:00,,9.09
2020-12-15 21:35:33-03:00,0.0,
2020-12-15 21:37:49-03:00,,9.09
2020-12-15 21:40:34-03:00,0.0,
2020-12-15 21:42:50-03:00,,9.09
2020-12-15 21:45:34-03:00,0.0,
2020-12-15 21:47:50-03:00,,9.09
2020-12-15 21:50:34-03:00,0.0,
2020-12-15 21:52:50-03:00,,9.09
2020-12-15 21:55:35-03:00,0.0,
2020-12-15 21:57:50-03:00,,9.09
2020-12-15 22:00:35-03:00,0.0,
2020-12-15 22:02:51-03:00,,9.09
2020-12-15 22:05:35-03:00,0.0,
2020-12-15 22:07:51-03:00,,9.09
2020-12-15 22:10:36-03:00,0.0,
2020-12-15 22:12:51-03:00,,9.09
2020-12-15 22:15:36-03:00,0.0,
2020-12-15 22:17:52-03:00,,9.09
2020-12-15 22:20:36-03:00,0.0,
2020-12-15 22:22:52-03:00,,9.09
2020-12-15 22:25:37-03:00,0.0,
2020-12-15 22:27:52-03:00,,9.09
2020-12-15 22:30:37-03:00,0.0,
2020-12-15 22:32:53-03:00,,9.09
2020-12-15 22:35:37-03:00,0.0,
2020-12-15 22:37:54-03:00,,9.09
2020-12-15 22:40:38-03:00,0.0,
2020-12-15 22:42:54-03:00,,9.09
2020-12-15 22:45:38-03:00,0.0,
2020-12-15 22:47:54-03:00,,9.09
2020-12-15 22:50:38-03:00,0.0,
2020-12-15 22:52:55-03:00,,9.09
2020-12-15 22:55:39-03:00,0.0,
2020-12-15 22:57:55-03:00,,9.09
2020-12-15 23:00:39-03:00,0.0,
2020-12-15 23:02:55-03:00,,9.09
2020-12-15 23:05:39-03:00,0.0,
2020-12-15 23:07:56-03:00,,9.09
2020-12-15 23:10:39-03:00,0.0,
2020-12-15 23:12:56-03:00,,9.09
2020-12-15 23:15:40-03:00,0.0,
2020-12-15 23:17:56-03:00,,9.09
2020-12-15 23:20:40-03:00,0.0,
2020-12-15 23:22:56-03:00,,9.09
2020-12-15 23:25:40-03:00,0.0,
2020-12-15 23:27:57-03:00,,9.09
2020-12-15 23:30:41-03:00,0.0,
2020-12-15 23:32:57-03:00,,9.09
2020-12-15 23:35:41-03:00,0.0,
2020-12-15 23:37:57-03:00,,9.09
2020-12-15 23:40:41-03:00,0.0,
2020-12-15 23:42:58-03:00,,9.09
2020-12-15 23:45:42-03:00,0.0,
2020-12-15 23:47:58-03:00,,9.09
2020-12-15 23:50:42-03:00,0.0,
2020-12-15 23:52:58-03:00,,9.09
2020-12-15 23:55:42-03:00,0.0,
2020-12-15 23:57:59-03:00,,9.09
2020-12-16 00:00:43-03:00,0.0,
2020-12-16 00:02:59-03:00,,9.09
2020-12-16 00:05:43-03:00,0.0,
2020-12-16 00:07:59-03:00,,9.09
2020-12-16 00:10:43-03:00,0.0,
2020-12-16 00:13:00-03:00,,9.09
2020-12-16 00:15:44-03:00,0.0,
2020-12-16 00:18:00-03:00,,9.09
2020-12-16 00:20:44-03:00,0.0,
2020-12-16 00:23:00-03:00,,9.09
2020-12-16 00:25:44-03:00,0.0,
2020-12-16 00:28:01-03:00,,9.09
2020-12-16 00:30:45-03:00,0.0,
2020-12-16 00:33:01-03:00,,9.09
2020-12-16 00:35:45-03:00,0.0,
2020-12-16 00:38:01-03:00,,9.09
2020-12-16 00:40:45-03:00,0.0,
2020-12-16 00:43:02-03:00,,9.09
2020-12-16 00:45:46-03:00,0.0,
2020-12-16 00:48:02-03:00,,9.09
2020-12-16 00:50:46-03:00,0.0,
2020-12-16 00:53:02-03:00,,9.09
2020-12-16 00:55:46-03:00,0.0,
2020-12-16 00:58:02-03:00,,9.09
2020-12-16 01:00:47-03:00,0.0,
2020-12-16 01:03:03-03:00,,9.09
2020-12-16 01:05:47-03:00,0.0,
2020-12-16 01:08:03-03:00,,9.09
2020-12-16 01:10:47-03:00,0.0,
2020-12-16 01:13:03-03:00,,9.09
2020-12-16 01:15:48-03:00,0.0,
2020-12-16 01:18:04-03:00,,9.09
2020-12-16 01:20:48-03:00,0.0,
2020-12-16 01:23:04-03:00,,9.09
2020-12-16 01:25:48-03:00,0.0,
2020-12-16 01:28:04-03:00,,9.09
2020-12-16 01:30:49-03:00,0.0,
2020-12-16 01:33:05-03:00,,9.09
2020-12-16 01:35:49-03:00,0.0,
2020-12-16 01:38:05-03:00,,9.09
2020-12-16 01:40:49-03:00,0.0,
2020-12-16 01:43:05-03:00,,9.09
2020-12-16 01:45:50-03:00,0.0,
2020-12-16 01:48:06-03:00,,9.09
2020-12-16 01:50:50-03:00,0.0,
2020-12-16 01:53:06-03:00,,9.09
2020-12-16 01:55:50-03:00,0.0,
2020-12-16 01:58:06-03:00,,9.09
2020-12-16 02:00:51-03:00,0.0,
2020-12-16 02:03:07-03:00,,9.09
2020-12-16 02:05:51-03:00,0.0,
2020-12-16 02:08:07-03:00,,9.09
2020-12-16 02:10:51-03:00,0.0,
2020-12-16 02:13:07-03:00,,9.09
2020-12-16 02:15:52-03:00,0.0,
2020-12-16 02:18:07-03:00,,9.09
2020-12-16 02:20:52-03:00,0.0,
2020-12-16 02:23:08-03:00,,9.09
2020-12-16 02:25:52-03:00,0.0,
2020-12-16 02:28:08-03:00,,9.09
2020-12-16 02:30:53-03:00,0.0,
2020-12-16 02:33:09-03:00,,9.09
2020-12-16 02:35:53-03:00,0.0,
2020-12-16 02:38:09-03:00,,9.09
2020-12-16 02:40:53-03:00,0.0,
2020-12-16 02:43:09-03:00,,9.09
2020-12-16 02:45:54-03:00,0.0,
2020-12-16 02:48:10-03:00,,9.09
2020-12-16 02:50:54-03:00,0.0,
2020-12-16 02:53:10-03:00,,9.09
2020-12-16 02:55:54-03:00,0.0,
2020-12-16 02:58:10-03:00,,9.09
2020-12-16 03:00:54-03:00,0.0,
2020-12-16 03:03:11-03:00,,9.09
2020-12-16 03:05:55-03:00,0.0,
2020-12-16 03:08:11-03:00,,9.09
2020-12-16 03:10:55-03:00,0.0,
2020-12-16 03:13:11-03:00,,9.09
2020-12-16 03:15:56-03:00,0.0,
2020-12-16 03:18:12-03:00,,9.09
2020-12-16 03:20:56-03:00,0.0,
2020-12-16 03:23:12-03:00,,9.09
2020-12-16 03:25:56-03:00,0.0,
2020-12-16 03:28:12-03:00,,9.09
2020-12-16 03:30:56-03:00,0.0,
2020-12-16 03:33:12-03:00,,9.09
2020-12-16 03:35:57-03:00,0.0,
2020-12-16 03:38:13-03:00,,9.09
2020-12-16 03:40:57-03:00,0.0,
2020-12-16 03:43:13-03:00,,9.09
2020-12-16 03:45:57-03:00,0.0,
2020-12-16 03:48:13-03:00,,9.09
2020-12-16 03:50:58-03:00,0.0,
2020-12-16 03:53:14-03:00,,9.09
2020-12-16 03:55:58-03:00,0.0,
2020-12-16 03:58:14-03:00,,9.09
2020-12-16 04:00:58-03:00,0.0,
2020-12-16 04:03:14-03:00,,9.09
2020-12-16 04:05:59-03:00,0.0,
2020-12-16 04:08:15-03:00,,9.09
2020-12-16 04:10:59-03:00,0.0,
2020-12-16 04:13:14-03:00,,9.09
2020-12-16 04:15:59-03:00,0.0,
2020-12-16 04:18:14-03:00,,9.09
2020-12-16 04:21:00-03:00,0.0,
2020-12-16 04:23:15-03:00,,9.09
2020-12-16 04:26:00-03:00,0.0,
2020-12-16 04:28:15-03:00,,9.09
2020-12-16 04:31:00-03:00,0.0,
2020-12-16 04:33:15-03:00,,9.09
2020-12-16 04:36:01-03:00,0.0,
2020-12-16 04:38:16-03:00,,9.09
2020-12-16 04:41:01-03:00,0.0,
2020-12-16 04:43:16-03:00,,9.09
2020-12-16 04:46:01-03:00,0.0,
2020-12-16 04:48:16-03:00,,9.09
2020-12-16 04:51:02-03:00,0.0,
2020-12-16 04:53:17-03:00,,9.09
2020-12-16 04:56:02-03:00,0.0,
2020-12-16 04:58:17-03:00,,9.09
2020-12-16 05:01:02-03:00,0.0,
2020-12-16 05:03:17-03:00,,9.09
2020-12-16 05:06:03-03:00,0.0,
2020-12-16 05:08:17-03:00,,9.09
2020-12-16 05:11:03-03:00,0.0,
2020-12-16 05:13:18-03:00,,9.09
2020-12-16 05:16:03-03:00,0.0,
2020-12-16 05:18:18-03:00,,9.09
2020-12-16 05:21:04-03:00,0.0,
2020-12-16 05:23:18-03:00,,9.09
2020-12-16 05:26:04-03:00,0.0,
2020-12-16 05:28:19-03:00,,9.09
2020-12-16 05:31:04-03:00,0.0,
2020-12-16 05:33:19-03:00,,9.09
2020-12-16 05:36:05-03:00,0.0,
2020-12-16 05:38:19-03:00,,9.09
2020-12-16 05:41:05-03:00,0.0,
2020-12-16 05:43:20-03:00,,9.09
2020-12-16 05:46:05-03:00,0.0,
2020-12-16 05:48:20-03:00,,9.09
2020-12-16 05:51:05-03:00,0.0,
2020-12-16 05:53:20-03:00,,9.09
2020-12-16 05:56:06-03:00,0.0,
2020-12-16 05:58:21-03:00,,9.09
2020-12-16 06:01:06-03:00,0.0,
2020-12-16 06:03:22-03:00,,9.09
2020-12-16 06:06:06-03:00,0.0,
2020-12-16 06:08:22-03:00,,9.09
2020-12-16 06:11:07-03:00,0.0,
2020-12-16 06:13:22-03:00,,9.09
2020-12-16 06:16:07-03:00,0.0,
2020-12-16 06:18:23-03:00,,9.09
2020-12-16 06:21:07-03:00,0.0,
2020-12-16 06:23:23-03:00,,9.09
2020-12-16 06:26:08-03:00,0.0,
2020-12-16 06:28:23-03:00,,9.09
2020-12-16 06:31:08-03:00,0.0,
2020-12-16 06:33:24-03:00,,9.09
2020-12-16 06:36:08-03:00,0.0,
2020-12-16 06:38:24-03:00,,9.09
2020-12-16 06:41:09-03:00,0.0,
2020-12-16 06:43:24-03:00,,9.09
2020-12-16 06:46:09-03:00,0.0,
2020-12-16 06:48:25-03:00,,9.09
2020-12-16 06:51:09-03:00,0.0,
2020-12-16 06:53:25-03:00,,9.09
2020-12-16 06:56:10-03:00,0.0,
2020-12-16 06:58:25-03:00,,9.09
2020-12-16 07:01:10-03:00,0.0,
2020-12-16 07:03:26-03:00,,9.09
2020-12-16 07:06:10-03:00,0.0,
2020-12-16 07:08:26-03:00,,9.09
2020-12-16 07:11:11-03:00,0.0,
2020-12-16 07:13:26-03:00,,9.09
2020-12-16 07:16:11-03:00,0.0,
2020-12-16 07:18:27-03:00,,9.09
2020-12-16 07:21:11-03:00,0.0,
2020-12-16 07:23:27-03:00,,9.09
2020-12-16 07:26:12-03:00,0.0,
2020-12-16 07:28:27-03:00,,9.09
2020-12-16 07:31:12-03:00,0.0,
2020-12-16 07:33:28-03:00,,9.09
2020-12-16 07:36:12-03:00,0.0,
2020-12-16 07:38:28-03:00,,9.09
2020-12-16 07:41:13-03:00,0.0,
2020-12-16 07:43:28-03:00,,9.09
2020-12-16 07:46:13-03:00,0.0,
2020-12-16 07:48:28-03:00,,9.09
2020-12-16 07:51:13-03:00,0.0,
2020-12-16 07:53:29-03:00,,9.09
2020-12-16 07:56:14-03:00,0.0,
2020-12-16 07:58:29-03:00,,9.09
2020-12-16 08:01:14-03:00,0.0,
2020-12-16 08:03:29-03:00,,9.09
2020-12-16 08:06:14-03:00,0.0,
2020-12-16 08:08:30-03:00,,9.09
2020-12-16 08:11:15-03:00,0.0,
2020-12-16 08:13:30-03:00,,9.09
2020-12-16 08:16:15-03:00,0.0,
2020-12-16 08:18:30-03:00,,9.09
2020-12-16 08:21:15-03:00,0.0,
2020-12-16 08:23:31-03:00,,9.09
2020-12-16 08:26:16-03:00,0.0,
2020-12-16 08:28:31-03:00,,9.09
2020-12-16 08:31:16-03:00,0.0,
