date,APR Los Cerrillos >> Estanques Acumuladores >> Volumen Acumulado Salida(12882),APR Los Cerrillos >> Pozo >> Volumen Pozo(12776)
2020-12-24 06:17:33-03:00,0.0,
2020-12-24 06:19:34-03:00,,107540.0
2020-12-24 06:22:34-03:00,0.0,
2020-12-24 06:24:34-03:00,,107540.0
2020-12-24 06:27:34-03:00,0.0,
2020-12-24 06:29:34-03:00,,107541.0
2020-12-24 06:29:35-03:00,,107541.0
2020-12-24 06:32:34-03:00,0.0,
2020-12-24 06:34:34-03:00,,107542.0
2020-12-24 06:34:35-03:00,,107542.0
2020-12-24 06:37:35-03:00,0.0,
2020-12-24 06:39:35-03:00,,107544.0
2020-12-24 06:42:35-03:00,0.0,
2020-12-24 06:44:35-03:00,,107544.0
2020-12-24 06:44:36-03:00,,107544.0
2020-12-24 06:47:35-03:00,0.0,
2020-12-24 06:49:35-03:00,,107544.0
2020-12-24 06:49:36-03:00,,107544.0
2020-12-24 06:52:36-03:00,0.0,
2020-12-24 06:54:36-03:00,,107544.0
2020-12-24 06:57:36-03:00,0.0,
2020-12-24 06:59:36-03:00,,107545.0
2020-12-24 06:59:37-03:00,,107545.0
2020-12-24 07:02:36-03:00,0.0,
2020-12-24 07:04:36-03:00,,107547.0
2020-12-24 07:04:37-03:00,,107547.0
2020-12-24 07:07:37-03:00,0.0,
2020-12-24 07:09:37-03:00,,107548.0
2020-12-24 07:12:37-03:00,0.0,
2020-12-24 07:14:37-03:00,,107550.0
2020-12-24 07:14:38-03:00,,107550.0
2020-12-24 07:17:37-03:00,0.0,
2020-12-24 07:19:37-03:00,,107551.0
2020-12-24 07:19:38-03:00,,107551.0
2020-12-24 07:22:38-03:00,0.0,
2020-12-24 07:24:37-03:00,,107551.0
2020-12-24 07:24:38-03:00,,107551.0
2020-12-24 07:27:38-03:00,0.0,
2020-12-24 07:29:38-03:00,,107551.0
2020-12-24 07:32:38-03:00,0.0,
2020-12-24 07:34:38-03:00,,107551.0
2020-12-24 07:34:39-03:00,,107551.0
2020-12-24 07:37:39-03:00,0.0,
2020-12-24 07:39:38-03:00,,107551.0
2020-12-24 07:39:39-03:00,,107551.0
2020-12-24 07:42:39-03:00,0.0,
2020-12-24 07:44:39-03:00,,107554.0
2020-12-24 07:47:39-03:00,0.0,
2020-12-24 07:49:39-03:00,,107556.0
2020-12-24 07:49:40-03:00,,107556.0
2020-12-24 07:52:39-03:00,0.0,
2020-12-24 07:54:39-03:00,,107557.0
2020-12-24 07:54:40-03:00,,107557.0
2020-12-24 07:57:40-03:00,0.0,
2020-12-24 07:59:40-03:00,,107559.0
2020-12-24 08:02:40-03:00,0.0,
2020-12-24 08:04:40-03:00,,107561.0
2020-12-24 08:04:41-03:00,,107561.0
2020-12-24 08:07:40-03:00,0.0,
2020-12-24 08:09:40-03:00,,107562.0
2020-12-24 08:09:41-03:00,,107562.0
2020-12-24 08:12:41-03:00,0.0,
2020-12-24 08:14:41-03:00,,107564.0
2020-12-24 08:17:41-03:00,0.0,
2020-12-24 08:19:41-03:00,,107566.0
2020-12-24 08:19:42-03:00,,107566.0
2020-12-24 08:22:41-03:00,0.0,
2020-12-24 08:24:41-03:00,,107568.0
2020-12-24 08:24:42-03:00,,107568.0
2020-12-24 08:27:42-03:00,0.0,
2020-12-24 08:29:42-03:00,,107569.0
2020-12-24 08:32:42-03:00,0.0,
2020-12-24 08:34:42-03:00,,107571.0
2020-12-24 08:37:42-03:00,0.0,
2020-12-24 08:39:42-03:00,,107573.0
2020-12-24 08:39:43-03:00,,107573.0
2020-12-24 08:42:43-03:00,0.0,
2020-12-24 08:44:42-03:00,,107575.0
2020-12-24 08:44:43-03:00,,107575.0
2020-12-24 08:47:43-03:00,0.0,
2020-12-24 08:49:43-03:00,,107577.0
2020-12-24 08:52:43-03:00,0.0,
2020-12-24 08:54:43-03:00,,107579.0
2020-12-24 08:54:44-03:00,,107579.0
2020-12-24 08:57:44-03:00,0.0,
2020-12-24 08:59:43-03:00,,107581.0
2020-12-24 08:59:44-03:00,,107581.0
2020-12-24 09:02:44-03:00,0.0,
2020-12-24 09:04:44-03:00,,107583.0
2020-12-24 09:07:44-03:00,0.0,
2020-12-24 09:09:44-03:00,,107585.0
2020-12-24 09:09:45-03:00,,107585.0
2020-12-24 09:12:45-03:00,0.0,
2020-12-24 09:14:44-03:00,,107587.0
2020-12-24 09:14:45-03:00,,107587.0
2020-12-24 09:17:45-03:00,0.0,
2020-12-24 09:19:45-03:00,,107589.0
2020-12-24 09:22:45-03:00,0.0,
2020-12-24 09:24:45-03:00,,107591.0
2020-12-24 09:27:46-03:00,0.0,
2020-12-24 09:29:45-03:00,,107593.0
2020-12-24 09:29:46-03:00,,107593.0
2020-12-24 09:32:46-03:00,0.0,
2020-12-24 09:34:45-03:00,,107595.0
2020-12-24 09:34:46-03:00,,107595.0
2020-12-24 09:37:46-03:00,0.0,
2020-12-24 09:39:46-03:00,,107597.0
2020-12-24 09:42:46-03:00,0.0,
2020-12-24 09:44:46-03:00,,107600.0
2020-12-24 09:44:47-03:00,,107600.0
2020-12-24 09:47:47-03:00,0.0,
2020-12-24 09:49:46-03:00,,107602.0
2020-12-24 09:49:47-03:00,,107602.0
2020-12-24 09:52:47-03:00,0.0,
2020-12-24 09:54:47-03:00,,107604.0
2020-12-24 09:57:47-03:00,0.0,
2020-12-24 09:59:47-03:00,,107606.0
2020-12-24 09:59:48-03:00,,107606.0
2020-12-24 10:02:48-03:00,0.0,
2020-12-24 10:04:47-03:00,,107608.0
2020-12-24 10:04:48-03:00,,107608.0
2020-12-24 10:07:48-03:00,0.0,
2020-12-24 10:09:48-03:00,,107610.0
2020-12-24 10:12:48-03:00,0.0,
2020-12-24 10:14:48-03:00,,107613.0
2020-12-24 10:17:49-03:00,0.0,
2020-12-24 10:19:48-03:00,,107615.0
2020-12-24 10:19:49-03:00,,107615.0
2020-12-24 10:22:45-03:00,,107616.0
2020-12-24 10:22:46-03:00,,107616.0
2020-12-24 10:22:49-03:00,0.0,
2020-12-24 10:26:47-03:00,,107618.0
2020-12-24 10:27:49-03:00,0.0,
2020-12-24 10:31:47-03:00,,107620.0
2020-12-24 10:31:48-03:00,,107620.0
2020-12-24 10:32:50-03:00,0.0,
2020-12-24 10:36:47-03:00,,107622.0
2020-12-24 10:36:48-03:00,,107622.0
2020-12-24 10:37:51-03:00,0.0,
2020-12-24 10:41:48-03:00,,107625.0
2020-12-24 10:42:51-03:00,0.0,
2020-12-24 10:46:48-03:00,,107627.0
2020-12-24 10:47:51-03:00,0.0,
2020-12-24 10:51:48-03:00,,107629.0
2020-12-24 10:51:49-03:00,,107629.0
2020-12-24 10:52:52-03:00,0.0,
2020-12-24 10:56:48-03:00,,107631.0
2020-12-24 10:56:49-03:00,,107631.0
2020-12-24 10:57:52-03:00,0.0,
2020-12-24 11:01:49-03:00,,107633.0
2020-12-24 11:02:52-03:00,0.0,
2020-12-24 11:06:49-03:00,,107636.0
2020-12-24 11:06:50-03:00,,107636.0
2020-12-24 11:07:53-03:00,0.0,
2020-12-24 11:11:49-03:00,,107638.0
2020-12-24 11:11:50-03:00,,107638.0
2020-12-24 11:12:53-03:00,0.0,
2020-12-24 11:16:50-03:00,,107640.0
2020-12-24 11:17:53-03:00,0.0,
2020-12-24 11:21:50-03:00,,107642.0
2020-12-24 11:21:51-03:00,,107642.0
2020-12-24 11:22:02-03:00,,107642.0
2020-12-24 11:22:54-03:00,0.0,
2020-12-24 11:23:55-03:00,,107643.0
2020-12-24 11:23:56-03:00,,107643.0
2020-12-24 11:27:54-03:00,0.0,
2020-12-24 11:28:55-03:00,,107645.0
2020-12-24 11:28:56-03:00,,107645.0
2020-12-24 11:32:54-03:00,0.0,
2020-12-24 11:33:56-03:00,,107648.0
2020-12-24 11:37:55-03:00,0.0,
2020-12-24 11:38:56-03:00,,107650.0
2020-12-24 11:38:57-03:00,,107650.0
2020-12-24 11:42:55-03:00,0.0,
2020-12-24 11:43:56-03:00,,107652.0
2020-12-24 11:43:57-03:00,,107652.0
2020-12-24 11:47:55-03:00,0.0,
2020-12-24 11:48:57-03:00,,107655.0
2020-12-24 11:52:55-03:00,0.0,
2020-12-24 11:53:57-03:00,,107657.0
2020-12-24 11:53:58-03:00,,107657.0
2020-12-24 11:57:56-03:00,0.0,
2020-12-24 11:58:57-03:00,,107659.0
2020-12-24 11:58:58-03:00,,107659.0
2020-12-24 12:02:56-03:00,0.0,
2020-12-24 12:03:58-03:00,,107661.0
2020-12-24 12:07:56-03:00,0.0,
2020-12-24 12:08:58-03:00,,107663.0
2020-12-24 12:12:57-03:00,0.0,
2020-12-24 12:13:58-03:00,,107665.0
2020-12-24 12:13:59-03:00,,107665.0
2020-12-24 12:17:57-03:00,0.0,
2020-12-24 12:18:58-03:00,,107668.0
2020-12-24 12:18:59-03:00,,107668.0
2020-12-24 12:22:57-03:00,0.0,
2020-12-24 12:23:59-03:00,,107670.0
2020-12-24 12:27:58-03:00,0.0,
2020-12-24 12:32:50-03:00,,107672.0
2020-12-24 12:32:56-03:00,,107673.0
2020-12-24 12:32:58-03:00,0.0,
2020-12-24 12:37:51-03:00,,107675.0
2020-12-24 12:37:56-03:00,,107675.0
2020-12-24 12:37:59-03:00,0.0,
2020-12-24 12:42:59-03:00,0.0,
2020-12-24 12:47:15-03:00,,107676.0
2020-12-24 12:47:16-03:00,,107676.0
2020-12-24 12:47:59-03:00,0.0,
2020-12-24 12:52:15-03:00,,107678.0
2020-12-24 12:52:16-03:00,,107678.0
2020-12-24 12:53:00-03:00,0.0,
2020-12-24 12:57:15-03:00,,107681.0
2020-12-24 12:57:16-03:00,,107681.0
2020-12-24 12:58:00-03:00,0.0,
2020-12-24 13:02:16-03:00,,107683.0
2020-12-24 13:02:17-03:00,,107683.0
2020-12-24 13:03:00-03:00,0.0,
2020-12-24 13:07:17-03:00,,107686.0
2020-12-24 13:08:01-03:00,0.0,
2020-12-24 13:12:17-03:00,,107688.0
2020-12-24 13:13:01-03:00,0.0,
2020-12-24 13:17:17-03:00,,107691.0
2020-12-24 13:17:18-03:00,,107691.0
2020-12-24 13:18:01-03:00,0.0,
2020-12-24 13:22:17-03:00,,107693.0
2020-12-24 13:22:18-03:00,,107693.0
2020-12-24 13:23:01-03:00,0.0,
2020-12-24 13:27:17-03:00,,107695.0
2020-12-24 13:27:18-03:00,,107695.0
2020-12-24 13:28:02-03:00,0.0,
2020-12-24 13:32:18-03:00,,107697.0
2020-12-24 13:33:02-03:00,0.0,
2020-12-24 13:37:18-03:00,,107699.0
2020-12-24 13:37:19-03:00,,107699.0
2020-12-24 13:38:02-03:00,0.0,
2020-12-24 13:42:18-03:00,,107701.0
2020-12-24 13:42:19-03:00,,107701.0
2020-12-24 13:43:03-03:00,0.0,
2020-12-24 13:47:19-03:00,,107703.0
2020-12-24 13:48:03-03:00,0.0,
2020-12-24 13:52:19-03:00,,107705.0
2020-12-24 13:52:20-03:00,,107705.0
2020-12-24 13:53:03-03:00,0.0,
2020-12-24 13:57:19-03:00,,107707.0
2020-12-24 13:57:20-03:00,,107707.0
2020-12-24 13:58:04-03:00,0.0,
2020-12-24 14:02:20-03:00,,107710.0
2020-12-24 14:03:04-03:00,0.0,
2020-12-24 14:07:20-03:00,,107712.0
2020-12-24 14:07:21-03:00,,107712.0
2020-12-24 14:08:04-03:00,0.0,
2020-12-24 14:12:20-03:00,,107714.0
2020-12-24 14:12:21-03:00,,107714.0
2020-12-24 14:13:05-03:00,0.0,
2020-12-24 14:17:21-03:00,,107716.0
2020-12-24 14:18:05-03:00,0.0,
2020-12-24 14:22:21-03:00,,107718.0
2020-12-24 14:22:22-03:00,,107718.0
2020-12-24 14:23:05-03:00,0.0,
2020-12-24 14:27:21-03:00,,107720.0
2020-12-24 14:27:22-03:00,,107720.0
2020-12-24 14:28:06-03:00,0.0,
2020-12-24 14:32:21-03:00,,107723.0
2020-12-24 14:32:22-03:00,,107723.0
2020-12-24 14:33:06-03:00,0.0,
2020-12-24 14:37:22-03:00,,107725.0
2020-12-24 14:37:23-03:00,,107725.0
2020-12-24 14:38:06-03:00,0.0,
2020-12-24 14:42:22-03:00,,107727.0
2020-12-24 14:42:23-03:00,,107727.0
2020-12-24 14:43:06-03:00,0.0,
2020-12-24 14:47:22-03:00,,107729.0
2020-12-24 14:47:23-03:00,,107729.0
2020-12-24 14:48:07-03:00,0.0,
2020-12-24 14:52:23-03:00,,107731.0
2020-12-24 14:53:07-03:00,0.0,
2020-12-24 14:57:23-03:00,,107733.0
2020-12-24 14:57:24-03:00,,107733.0
2020-12-24 14:58:07-03:00,0.0,
2020-12-24 15:02:23-03:00,,107735.0
2020-12-24 15:02:24-03:00,,107735.0
2020-12-24 15:03:08-03:00,0.0,
2020-12-24 15:07:24-03:00,,107737.0
2020-12-24 15:08:08-03:00,0.0,
2020-12-24 15:12:24-03:00,,107739.0
2020-12-24 15:12:25-03:00,,107739.0
2020-12-24 15:13:08-03:00,0.0,
2020-12-24 15:17:24-03:00,,107741.0
2020-12-24 15:17:25-03:00,,107741.0
2020-12-24 15:18:09-03:00,0.0,
2020-12-24 15:22:25-03:00,,107743.0
2020-12-24 15:23:09-03:00,0.0,
2020-12-24 15:27:25-03:00,,107745.0
2020-12-24 15:27:26-03:00,,107745.0
2020-12-24 15:28:09-03:00,0.0,
2020-12-24 15:32:25-03:00,,107747.0
2020-12-24 15:32:26-03:00,,107747.0
2020-12-24 15:33:10-03:00,0.0,
2020-12-24 15:37:25-03:00,,107749.0
2020-12-24 15:37:26-03:00,,107749.0
2020-12-24 15:38:10-03:00,0.0,
2020-12-24 15:42:26-03:00,,107751.0
2020-12-24 15:43:10-03:00,0.0,
2020-12-24 15:47:26-03:00,,107753.0
2020-12-24 15:47:27-03:00,,107753.0
2020-12-24 15:48:11-03:00,0.0,
2020-12-24 15:52:26-03:00,,107755.0
2020-12-24 15:52:27-03:00,,107755.0
2020-12-24 15:53:11-03:00,0.0,
2020-12-24 15:57:27-03:00,,107757.0
2020-12-24 15:58:11-03:00,0.0,
2020-12-24 16:02:27-03:00,,107759.0
2020-12-24 16:02:28-03:00,,107759.0
2020-12-24 16:03:12-03:00,0.0,
2020-12-24 16:07:27-03:00,,107761.0
2020-12-24 16:07:28-03:00,,107761.0
2020-12-24 16:08:12-03:00,0.0,
2020-12-24 16:12:28-03:00,,107763.0
2020-12-24 16:13:12-03:00,0.0,
2020-12-24 16:17:28-03:00,,107766.0
2020-12-24 16:17:29-03:00,,107766.0
2020-12-24 16:18:12-03:00,0.0,
2020-12-24 16:22:28-03:00,,107768.0
2020-12-24 16:22:29-03:00,,107768.0
2020-12-24 16:23:13-03:00,0.0,
2020-12-24 16:27:29-03:00,,107770.0
2020-12-24 16:28:13-03:00,0.0,
2020-12-24 16:32:29-03:00,,107772.0
2020-12-24 16:33:14-03:00,0.0,
2020-12-24 16:37:29-03:00,,107774.0
2020-12-24 16:37:30-03:00,,107774.0
2020-12-24 16:38:14-03:00,0.0,
2020-12-24 16:42:29-03:00,,107776.0
2020-12-24 16:42:30-03:00,,107776.0
2020-12-24 16:43:14-03:00,0.0,
2020-12-24 16:47:30-03:00,,107778.0
2020-12-24 16:48:15-03:00,0.0,
2020-12-24 16:52:30-03:00,,107780.0
2020-12-24 16:52:31-03:00,,107780.0
2020-12-24 16:53:15-03:00,0.0,
2020-12-24 16:57:30-03:00,,107782.0
2020-12-24 16:57:31-03:00,,107782.0
2020-12-24 16:58:15-03:00,0.0,
2020-12-24 17:02:31-03:00,,107784.0
2020-12-24 17:03:16-03:00,0.0,
2020-12-24 17:07:31-03:00,,107786.0
2020-12-24 17:07:32-03:00,,107786.0
2020-12-24 17:08:16-03:00,0.0,
2020-12-24 17:12:31-03:00,,107788.0
2020-12-24 17:12:32-03:00,,107788.0
2020-12-24 17:13:16-03:00,0.0,
2020-12-24 17:17:32-03:00,,107791.0
2020-12-24 17:18:17-03:00,0.0,
2020-12-24 17:22:32-03:00,,107793.0
2020-12-24 17:22:33-03:00,,107793.0
2020-12-24 17:23:17-03:00,0.0,
2020-12-24 17:27:32-03:00,,107795.0
2020-12-24 17:27:33-03:00,,107795.0
2020-12-24 17:28:17-03:00,0.0,
2020-12-24 17:32:33-03:00,,107797.0
2020-12-24 17:33:18-03:00,0.0,
2020-12-24 17:37:33-03:00,,107799.0
2020-12-24 17:38:18-03:00,0.0,
2020-12-24 17:42:33-03:00,,107801.0
2020-12-24 17:42:34-03:00,,107801.0
2020-12-24 17:43:18-03:00,0.0,
2020-12-24 17:47:34-03:00,,107803.0
2020-12-24 17:48:19-03:00,0.0,
2020-12-24 17:52:34-03:00,,107805.0
2020-12-24 17:53:19-03:00,0.0,
2020-12-24 17:57:34-03:00,,107807.0
2020-12-24 17:57:35-03:00,,107807.0
2020-12-24 17:58:19-03:00,0.0,
2020-12-24 18:02:34-03:00,,107809.0
2020-12-24 18:02:35-03:00,,107809.0
2020-12-24 18:03:20-03:00,0.0,
2020-12-24 18:07:35-03:00,,107811.0
2020-12-24 18:08:20-03:00,0.0,
2020-12-24 18:12:35-03:00,,107813.0
2020-12-24 18:12:36-03:00,,107813.0
2020-12-24 18:13:20-03:00,0.0,
2020-12-24 18:17:35-03:00,,107815.0
2020-12-24 18:17:36-03:00,,107815.0
2020-12-24 18:18:20-03:00,0.0,
2020-12-24 18:22:36-03:00,,107818.0
2020-12-24 18:23:21-03:00,0.0,
2020-12-24 18:27:36-03:00,,107820.0
2020-12-24 18:27:37-03:00,,107820.0
2020-12-24 18:28:21-03:00,0.0,
2020-12-24 18:32:36-03:00,,107822.0
2020-12-24 18:32:37-03:00,,107822.0
2020-12-24 18:33:22-03:00,0.0,
2020-12-24 18:37:37-03:00,,107824.0
2020-12-24 18:38:22-03:00,0.0,
2020-12-24 18:42:37-03:00,,107827.0
2020-12-24 18:43:22-03:00,0.0,
2020-12-24 18:47:37-03:00,,107829.0
2020-12-24 18:47:38-03:00,,107829.0
2020-12-24 18:48:23-03:00,0.0,
2020-12-24 18:52:38-03:00,,107831.0
2020-12-24 18:53:23-03:00,0.0,
2020-12-24 18:57:38-03:00,,107834.0
2020-12-24 18:58:23-03:00,0.0,
2020-12-24 19:02:38-03:00,,107836.0
2020-12-24 19:02:39-03:00,,107836.0
2020-12-24 19:03:24-03:00,0.0,
2020-12-24 19:07:38-03:00,,107838.0
2020-12-24 19:07:39-03:00,,107838.0
2020-12-24 19:08:24-03:00,0.0,
2020-12-24 19:12:39-03:00,,107840.0
2020-12-24 19:13:24-03:00,0.0,
2020-12-24 19:17:39-03:00,,107842.0
2020-12-24 19:17:40-03:00,,107842.0
2020-12-24 19:18:24-03:00,0.0,
2020-12-24 19:22:39-03:00,,107844.0
2020-12-24 19:22:40-03:00,,107844.0
2020-12-24 19:23:25-03:00,0.0,
2020-12-24 19:27:40-03:00,,107847.0
2020-12-24 19:28:25-03:00,0.0,
2020-12-24 19:32:40-03:00,,107849.0
2020-12-24 19:32:41-03:00,,107849.0
2020-12-24 19:33:25-03:00,0.0,
2020-12-24 19:37:40-03:00,,107851.0
2020-12-24 19:37:41-03:00,,107851.0
2020-12-24 19:38:26-03:00,0.0,
2020-12-24 19:42:40-03:00,,107854.0
2020-12-24 19:42:41-03:00,,107854.0
2020-12-24 19:43:26-03:00,0.0,
2020-12-24 19:47:41-03:00,,107856.0
2020-12-24 19:48:26-03:00,0.0,
2020-12-24 19:52:41-03:00,,107858.0
2020-12-24 19:52:42-03:00,,107858.0
2020-12-24 19:53:27-03:00,0.0,
2020-12-24 19:57:42-03:00,,107861.0
2020-12-24 19:58:27-03:00,0.0,
2020-12-24 20:02:42-03:00,,107863.0
2020-12-24 20:03:27-03:00,0.0,
2020-12-24 20:07:42-03:00,,107866.0
2020-12-24 20:07:43-03:00,,107866.0
2020-12-24 20:08:28-03:00,0.0,
2020-12-24 20:12:42-03:00,,107868.0
2020-12-24 20:12:43-03:00,,107868.0
2020-12-24 20:13:28-03:00,0.0,
2020-12-24 20:17:43-03:00,,107871.0
2020-12-24 20:18:28-03:00,0.0,
2020-12-24 20:22:43-03:00,,107873.0
2020-12-24 20:22:44-03:00,,107873.0
2020-12-24 20:23:29-03:00,0.0,
2020-12-24 20:27:43-03:00,,107875.0
2020-12-24 20:27:44-03:00,,107875.0
2020-12-24 20:28:29-03:00,0.0,
2020-12-24 20:32:44-03:00,,107878.0
2020-12-24 20:33:29-03:00,0.0,
2020-12-24 20:37:44-03:00,,107880.0
2020-12-24 20:38:30-03:00,0.0,
2020-12-24 20:42:44-03:00,,107882.0
2020-12-24 20:42:45-03:00,,107882.0
2020-12-24 20:43:30-03:00,0.0,
2020-12-24 20:47:44-03:00,,107884.0
2020-12-24 20:47:45-03:00,,107884.0
2020-12-24 20:48:30-03:00,0.0,
2020-12-24 20:52:45-03:00,,107886.0
2020-12-24 20:53:31-03:00,0.0,
2020-12-24 20:57:45-03:00,,107888.0
2020-12-24 20:57:46-03:00,,107888.0
2020-12-24 20:58:31-03:00,0.0,
2020-12-24 21:02:45-03:00,,107890.0
2020-12-24 21:02:46-03:00,,107890.0
2020-12-24 21:03:31-03:00,0.0,
2020-12-24 21:07:46-03:00,,107893.0
2020-12-24 21:08:31-03:00,0.0,
2020-12-24 21:12:46-03:00,,107895.0
2020-12-24 21:12:47-03:00,,107895.0
2020-12-24 21:13:32-03:00,0.0,
2020-12-24 21:17:46-03:00,,107897.0
2020-12-24 21:17:47-03:00,,107897.0
2020-12-24 21:18:32-03:00,0.0,
2020-12-24 21:22:47-03:00,,107899.0
2020-12-24 21:23:32-03:00,0.0,
2020-12-24 21:27:47-03:00,,107901.0
2020-12-24 21:27:48-03:00,,107901.0
2020-12-24 21:28:33-03:00,0.0,
2020-12-24 21:32:47-03:00,,107903.0
2020-12-24 21:32:48-03:00,,107903.0
2020-12-24 21:33:33-03:00,0.0,
2020-12-24 21:37:47-03:00,,107905.0
2020-12-24 21:37:48-03:00,,107905.0
2020-12-24 21:38:33-03:00,0.0,
2020-12-24 21:42:48-03:00,,107907.0
2020-12-24 21:43:34-03:00,0.0,
2020-12-24 21:47:48-03:00,,107909.0
2020-12-24 21:47:49-03:00,,107909.0
2020-12-24 21:48:34-03:00,0.0,
2020-12-24 21:52:48-03:00,,107911.0
2020-12-24 21:52:49-03:00,,107911.0
2020-12-24 21:53:34-03:00,0.0,
2020-12-24 21:57:49-03:00,,107912.0
2020-12-24 21:58:35-03:00,0.0,
2020-12-24 22:02:49-03:00,,107914.0
2020-12-24 22:02:50-03:00,,107914.0
2020-12-24 22:03:35-03:00,0.0,
2020-12-24 22:07:49-03:00,,107915.0
2020-12-24 22:07:50-03:00,,107916.0
2020-12-24 22:08:35-03:00,0.0,
2020-12-24 22:12:50-03:00,,107917.0
2020-12-24 22:13:36-03:00,0.0,
2020-12-24 22:17:50-03:00,,107919.0
2020-12-24 22:17:51-03:00,,107919.0
2020-12-24 22:18:36-03:00,0.0,
2020-12-24 22:22:50-03:00,,107920.0
2020-12-24 22:22:51-03:00,,107920.0
2020-12-24 22:23:36-03:00,0.0,
2020-12-24 22:27:51-03:00,,107921.0
2020-12-24 22:28:37-03:00,0.0,
2020-12-24 22:32:51-03:00,,107923.0
2020-12-24 22:32:52-03:00,,107923.0
2020-12-24 22:33:37-03:00,0.0,
2020-12-24 22:37:51-03:00,,107924.0
2020-12-24 22:37:52-03:00,,107924.0
2020-12-24 22:38:37-03:00,0.0,
2020-12-24 22:42:52-03:00,,107926.0
2020-12-24 22:43:37-03:00,0.0,
2020-12-24 22:47:52-03:00,,107927.0
2020-12-24 22:47:53-03:00,,107927.0
2020-12-24 22:48:38-03:00,0.0,
2020-12-24 22:52:52-03:00,,107928.0
2020-12-24 22:52:53-03:00,,107928.0
2020-12-24 22:53:38-03:00,0.0,
2020-12-24 22:57:53-03:00,,107930.0
2020-12-24 22:58:38-03:00,0.0,
2020-12-24 23:02:53-03:00,,107931.0
2020-12-24 23:03:39-03:00,0.0,
2020-12-24 23:07:53-03:00,,107931.0
2020-12-24 23:07:54-03:00,,107931.0
2020-12-24 23:08:39-03:00,0.0,
2020-12-24 23:12:53-03:00,,107931.0
2020-12-24 23:12:54-03:00,,107931.0
2020-12-24 23:13:39-03:00,0.0,
2020-12-24 23:17:54-03:00,,107931.0
2020-12-24 23:18:40-03:00,0.0,
2020-12-24 23:22:54-03:00,,107931.0
2020-12-24 23:22:55-03:00,,107931.0
2020-12-24 23:23:40-03:00,0.0,
2020-12-24 23:27:54-03:00,,107931.0
2020-12-24 23:27:55-03:00,,107931.0
2020-12-24 23:28:40-03:00,0.0,
2020-12-24 23:32:55-03:00,,107931.0
2020-12-24 23:33:41-03:00,0.0,
2020-12-24 23:37:55-03:00,,107931.0
2020-12-24 23:38:41-03:00,0.0,
2020-12-24 23:42:55-03:00,,107931.0
2020-12-24 23:42:56-03:00,,107931.0
2020-12-24 23:43:41-03:00,0.0,
2020-12-24 23:47:55-03:00,,107931.0
2020-12-24 23:47:56-03:00,,107931.0
2020-12-24 23:48:42-03:00,0.0,
2020-12-24 23:52:56-03:00,,107931.0
2020-12-24 23:53:42-03:00,0.0,
2020-12-24 23:57:56-03:00,,107931.0
2020-12-24 23:57:57-03:00,,107931.0
2020-12-24 23:58:42-03:00,0.0,
2020-12-25 00:02:56-03:00,,107931.0
2020-12-25 00:02:57-03:00,,107931.0
2020-12-25 00:03:43-03:00,0.0,
2020-12-25 00:07:57-03:00,,107931.0
2020-12-25 00:08:43-03:00,0.0,
2020-12-25 00:12:57-03:00,,107931.0
2020-12-25 00:12:58-03:00,,107931.0
2020-12-25 00:13:43-03:00,0.0,
2020-12-25 00:17:57-03:00,,107931.0
2020-12-25 00:17:58-03:00,,107931.0
2020-12-25 00:18:43-03:00,0.0,
2020-12-25 00:22:58-03:00,,107931.0
2020-12-25 00:23:44-03:00,0.0,
2020-12-25 00:27:58-03:00,,107931.0
2020-12-25 00:27:59-03:00,,107931.0
2020-12-25 00:28:44-03:00,0.0,
2020-12-25 00:32:58-03:00,,107931.0
2020-12-25 00:32:59-03:00,,107931.0
2020-12-25 00:33:44-03:00,0.0,
2020-12-25 00:37:59-03:00,,107933.0
2020-12-25 00:38:45-03:00,0.0,
2020-12-25 00:42:59-03:00,,107936.0
2020-12-25 00:43:45-03:00,0.0,
2020-12-25 00:47:59-03:00,,107938.0
2020-12-25 00:48:00-03:00,,107938.0
2020-12-25 00:48:45-03:00,0.0,
2020-12-25 00:52:59-03:00,,107941.0
2020-12-25 00:53:00-03:00,,107941.0
2020-12-25 00:53:46-03:00,0.0,
2020-12-25 00:58:00-03:00,,107943.0
2020-12-25 00:58:46-03:00,0.0,
2020-12-25 01:03:00-03:00,,107946.0
2020-12-25 01:03:01-03:00,,107946.0
2020-12-25 01:03:46-03:00,0.0,
2020-12-25 01:08:00-03:00,,107949.0
2020-12-25 01:08:01-03:00,,107949.0
2020-12-25 01:08:47-03:00,0.0,
2020-12-25 01:13:01-03:00,,107950.0
2020-12-25 01:13:47-03:00,0.0,
2020-12-25 01:18:01-03:00,,107952.0
2020-12-25 01:18:02-03:00,,107952.0
2020-12-25 01:18:47-03:00,0.0,
2020-12-25 01:23:01-03:00,,107953.0
2020-12-25 01:23:02-03:00,,107953.0
2020-12-25 01:23:48-03:00,0.0,
2020-12-25 01:28:02-03:00,,107955.0
2020-12-25 01:28:48-03:00,0.0,
2020-12-25 01:33:02-03:00,,107956.0
2020-12-25 01:33:03-03:00,,107956.0
2020-12-25 01:33:48-03:00,0.0,
2020-12-25 01:38:02-03:00,,107958.0
2020-12-25 01:38:03-03:00,,107958.0
2020-12-25 01:38:48-03:00,0.0,
2020-12-25 01:43:03-03:00,,107959.0
2020-12-25 01:43:49-03:00,0.0,
