date,APR Las Calderas RP1 >> Estanque Elevado 1 >> Volumen Salida Estanque Base(14135),APR Las Calderas RP1 >> Pozo Pedrero >> Volumen Pozo Pedrero(14069)
2020-12-06 17:40:29-03:00,97923.0,
2020-12-06 17:45:26-03:00,,9253.0
2020-12-06 17:45:30-03:00,97926.0,
2020-12-06 17:50:26-03:00,,9253.0
2020-12-06 17:50:30-03:00,97929.0,
2020-12-06 17:55:26-03:00,,9253.0
2020-12-06 17:55:30-03:00,97931.0,
2020-12-06 18:00:27-03:00,,9253.0
2020-12-06 18:00:31-03:00,97934.0,
2020-12-06 18:05:27-03:00,,9253.0
2020-12-06 18:05:31-03:00,97936.0,
2020-12-06 18:10:27-03:00,,9253.0
2020-12-06 18:10:31-03:00,97939.0,
2020-12-06 18:15:28-03:00,,9253.0
2020-12-06 18:15:32-03:00,97941.0,
2020-12-06 18:20:28-03:00,,9253.0
2020-12-06 18:20:32-03:00,97943.0,
2020-12-06 18:25:28-03:00,,9253.0
2020-12-06 18:25:32-03:00,97946.0,
2020-12-06 18:30:29-03:00,,9253.0
2020-12-06 18:30:33-03:00,97948.0,
2020-12-06 18:35:29-03:00,,9253.0
2020-12-06 18:35:33-03:00,97951.0,
2020-12-06 18:40:29-03:00,,9253.0
2020-12-06 18:40:33-03:00,97953.0,
2020-12-06 18:45:30-03:00,,9253.0
2020-12-06 18:45:33-03:00,97956.0,
2020-12-06 18:50:30-03:00,,9253.0
2020-12-06 18:50:34-03:00,97959.0,
2020-12-06 18:55:30-03:00,,9253.0
2020-12-06 18:55:34-03:00,97961.0,
2020-12-06 19:00:30-03:00,,9253.0
2020-12-06 19:00:34-03:00,97964.0,
2020-12-06 19:05:31-03:00,,9253.0
2020-12-06 19:05:35-03:00,97967.0,
2020-12-06 19:10:31-03:00,,9254.0
2020-12-06 19:10:35-03:00,97970.0,
2020-12-06 19:15:31-03:00,,9254.0
2020-12-06 19:15:35-03:00,97973.0,
2020-12-06 19:20:32-03:00,,9255.0
2020-12-06 19:20:36-03:00,97976.0,
2020-12-06 19:25:32-03:00,,9256.0
2020-12-06 19:25:36-03:00,97980.0,
2020-12-06 19:30:32-03:00,,9256.0
2020-12-06 19:30:36-03:00,97983.0,
2020-12-06 19:35:33-03:00,,9257.0
2020-12-06 19:35:37-03:00,97986.0,
2020-12-06 19:40:33-03:00,,9258.0
2020-12-06 19:40:37-03:00,97989.0,
2020-12-06 19:45:33-03:00,,9258.0
2020-12-06 19:45:37-03:00,97992.0,
2020-12-06 19:50:34-03:00,,9259.0
2020-12-06 19:50:38-03:00,97996.0,
2020-12-06 19:55:34-03:00,,9259.0
2020-12-06 19:55:38-03:00,97999.0,
2020-12-06 20:00:34-03:00,,9259.0
2020-12-06 20:00:38-03:00,98003.0,
2020-12-06 20:05:35-03:00,,9259.0
2020-12-06 20:05:38-03:00,98006.0,
2020-12-06 20:10:35-03:00,,9259.0
2020-12-06 20:10:39-03:00,98010.0,
2020-12-06 20:15:35-03:00,,9259.0
2020-12-06 20:15:39-03:00,98013.0,
2020-12-06 20:20:35-03:00,,9259.0
2020-12-06 20:20:39-03:00,98017.0,
2020-12-06 20:25:36-03:00,,9259.0
2020-12-06 20:25:40-03:00,98020.0,
2020-12-06 20:30:36-03:00,,9259.0
2020-12-06 20:30:40-03:00,98024.0,
2020-12-06 20:35:36-03:00,,9259.0
2020-12-06 20:35:40-03:00,98027.0,
2020-12-06 20:40:37-03:00,,9259.0
2020-12-06 20:40:41-03:00,98031.0,
2020-12-06 20:45:37-03:00,,9259.0
2020-12-06 20:45:41-03:00,98035.0,
2020-12-06 20:50:37-03:00,,9259.0
2020-12-06 20:50:41-03:00,98039.0,
2020-12-06 20:55:38-03:00,,9259.0
2020-12-06 20:55:42-03:00,98043.0,
2020-12-06 21:00:38-03:00,,9260.0
2020-12-06 21:00:42-03:00,98046.0,
2020-12-06 21:05:38-03:00,,9260.0
2020-12-06 21:05:42-03:00,98050.0,
2020-12-06 21:10:39-03:00,,9261.0
2020-12-06 21:10:43-03:00,98054.0,
2020-12-06 21:15:39-03:00,,9262.0
2020-12-06 21:15:43-03:00,98057.0,
2020-12-06 21:20:39-03:00,,9262.0
2020-12-06 21:20:43-03:00,98061.0,
2020-12-06 21:25:40-03:00,,9263.0
2020-12-06 21:25:44-03:00,98064.0,
2020-12-06 21:30:40-03:00,,9263.0
2020-12-06 21:30:44-03:00,98067.0,
2020-12-06 21:35:40-03:00,,9264.0
2020-12-06 21:35:44-03:00,98070.0,
2020-12-06 21:40:41-03:00,,9265.0
2020-12-06 21:40:45-03:00,98073.0,
2020-12-06 21:45:41-03:00,,9265.0
2020-12-06 21:45:45-03:00,98075.0,
2020-12-06 21:50:41-03:00,,9265.0
2020-12-06 21:50:45-03:00,98078.0,
2020-12-06 21:55:41-03:00,,9265.0
2020-12-06 21:55:45-03:00,98080.0,
2020-12-06 22:00:42-03:00,,9265.0
2020-12-06 22:00:46-03:00,98083.0,
2020-12-06 22:05:42-03:00,,9265.0
2020-12-06 22:05:46-03:00,98085.0,
2020-12-06 22:10:42-03:00,,9265.0
2020-12-06 22:10:46-03:00,98088.0,
2020-12-06 22:15:43-03:00,,9265.0
2020-12-06 22:15:47-03:00,98090.0,
2020-12-06 22:20:43-03:00,,9265.0
2020-12-06 22:20:47-03:00,98092.0,
2020-12-06 22:25:43-03:00,,9265.0
2020-12-06 22:25:47-03:00,98094.0,
2020-12-06 22:30:44-03:00,,9265.0
2020-12-06 22:30:48-03:00,98096.0,
2020-12-06 22:35:44-03:00,,9265.0
2020-12-06 22:35:48-03:00,98098.0,
2020-12-06 22:40:44-03:00,,9265.0
2020-12-06 22:40:48-03:00,98100.0,
2020-12-06 22:45:45-03:00,,9265.0
2020-12-06 22:45:49-03:00,98102.0,
2020-12-06 22:50:45-03:00,,9265.0
2020-12-06 22:50:49-03:00,98104.0,
2020-12-06 22:55:45-03:00,,9265.0
2020-12-06 22:55:49-03:00,98106.0,
2020-12-06 23:00:45-03:00,,9265.0
2020-12-06 23:00:50-03:00,98107.0,
2020-12-06 23:05:46-03:00,,9265.0
2020-12-06 23:05:50-03:00,98109.0,
2020-12-06 23:10:46-03:00,,9265.0
2020-12-06 23:10:50-03:00,98111.0,
2020-12-06 23:15:46-03:00,,9266.0
2020-12-06 23:15:50-03:00,98113.0,
2020-12-06 23:20:47-03:00,,9267.0
2020-12-06 23:20:51-03:00,98115.0,
2020-12-06 23:25:47-03:00,,9267.0
2020-12-06 23:25:51-03:00,98117.0,
2020-12-06 23:30:47-03:00,,9268.0
2020-12-06 23:30:52-03:00,98119.0,
2020-12-06 23:35:48-03:00,,9269.0
2020-12-06 23:35:52-03:00,98121.0,
2020-12-06 23:40:48-03:00,,9269.0
2020-12-06 23:40:52-03:00,98122.0,
2020-12-06 23:45:48-03:00,,9270.0
2020-12-06 23:45:53-03:00,98124.0,
2020-12-06 23:50:49-03:00,,9271.0
2020-12-06 23:50:53-03:00,98126.0,
2020-12-06 23:55:49-03:00,,9271.0
2020-12-06 23:55:53-03:00,98127.0,
2020-12-07 00:00:49-03:00,,9271.0
2020-12-07 00:00:54-03:00,98129.0,
2020-12-07 00:05:50-03:00,,9271.0
2020-12-07 00:05:54-03:00,98131.0,
2020-12-07 00:10:50-03:00,,9271.0
2020-12-07 00:10:54-03:00,98132.0,
2020-12-07 00:15:50-03:00,,9271.0
2020-12-07 00:15:54-03:00,98133.0,
2020-12-07 00:20:51-03:00,,9271.0
2020-12-07 00:20:55-03:00,98135.0,
2020-12-07 00:25:51-03:00,,9271.0
2020-12-07 00:25:55-03:00,98136.0,
2020-12-07 00:30:51-03:00,,9271.0
2020-12-07 00:30:55-03:00,98137.0,
2020-12-07 00:35:51-03:00,,9271.0
2020-12-07 00:35:56-03:00,98139.0,
2020-12-07 00:40:52-03:00,,9271.0
2020-12-07 00:40:56-03:00,98140.0,
2020-12-07 00:45:52-03:00,,9271.0
2020-12-07 00:45:56-03:00,98141.0,
2020-12-07 00:50:52-03:00,,9271.0
2020-12-07 00:50:57-03:00,98143.0,
2020-12-07 00:55:53-03:00,,9271.0
2020-12-07 00:55:57-03:00,98144.0,
2020-12-07 01:00:53-03:00,,9271.0
2020-12-07 01:00:57-03:00,98145.0,
2020-12-07 01:05:53-03:00,,9271.0
2020-12-07 01:05:58-03:00,98146.0,
2020-12-07 01:10:54-03:00,,9271.0
2020-12-07 01:10:58-03:00,98147.0,
2020-12-07 01:15:54-03:00,,9271.0
2020-12-07 01:15:58-03:00,98148.0,
2020-12-07 01:20:54-03:00,,9271.0
2020-12-07 01:20:59-03:00,98149.0,
2020-12-07 01:25:55-03:00,,9271.0
2020-12-07 01:25:59-03:00,98149.0,
2020-12-07 01:30:55-03:00,,9271.0
2020-12-07 01:30:59-03:00,98150.0,
2020-12-07 01:35:55-03:00,,9271.0
2020-12-07 01:36:00-03:00,98151.0,
2020-12-07 01:40:56-03:00,,9271.0
2020-12-07 01:41:00-03:00,98151.0,
2020-12-07 01:45:56-03:00,,9271.0
2020-12-07 01:46:00-03:00,98152.0,
2020-12-07 01:50:56-03:00,,9271.0
2020-12-07 01:51:00-03:00,98153.0,
2020-12-07 01:55:57-03:00,,9271.0
2020-12-07 01:56:01-03:00,98153.0,
2020-12-07 02:00:57-03:00,,9271.0
2020-12-07 02:01:01-03:00,98154.0,
2020-12-07 02:05:57-03:00,,9271.0
2020-12-07 02:06:01-03:00,98155.0,
2020-12-07 02:10:57-03:00,,9271.0
2020-12-07 02:11:02-03:00,98155.0,
2020-12-07 02:15:58-03:00,,9271.0
2020-12-07 02:16:02-03:00,98156.0,
2020-12-07 02:20:58-03:00,,9271.0
2020-12-07 02:21:02-03:00,98156.0,
2020-12-07 02:25:58-03:00,,9271.0
2020-12-07 02:26:03-03:00,98157.0,
2020-12-07 02:30:59-03:00,,9271.0
2020-12-07 02:31:03-03:00,98158.0,
2020-12-07 02:35:59-03:00,,9271.0
2020-12-07 02:36:03-03:00,98158.0,
2020-12-07 02:40:59-03:00,,9271.0
2020-12-07 02:41:04-03:00,98159.0,
2020-12-07 02:46:00-03:00,,9271.0
2020-12-07 02:46:04-03:00,98159.0,
2020-12-07 02:51:00-03:00,,9271.0
2020-12-07 02:51:04-03:00,98160.0,
2020-12-07 02:56:00-03:00,,9271.0
2020-12-07 02:56:05-03:00,98160.0,
2020-12-07 03:01:01-03:00,,9271.0
2020-12-07 03:01:05-03:00,98161.0,
2020-12-07 03:06:01-03:00,,9271.0
2020-12-07 03:06:05-03:00,98161.0,
2020-12-07 03:11:01-03:00,,9271.0
2020-12-07 03:11:05-03:00,98162.0,
2020-12-07 03:16:02-03:00,,9271.0
2020-12-07 03:16:06-03:00,98162.0,
2020-12-07 03:21:02-03:00,,9271.0
2020-12-07 03:21:06-03:00,98163.0,
2020-12-07 03:26:02-03:00,,9271.0
2020-12-07 03:26:06-03:00,98163.0,
2020-12-07 03:31:03-03:00,,9271.0
2020-12-07 03:31:07-03:00,98164.0,
2020-12-07 03:36:03-03:00,,9271.0
2020-12-07 03:36:08-03:00,98164.0,
2020-12-07 03:41:03-03:00,,9271.0
2020-12-07 03:41:08-03:00,98164.0,
2020-12-07 03:46:04-03:00,,9271.0
2020-12-07 03:46:08-03:00,98165.0,
2020-12-07 03:51:04-03:00,,9271.0
2020-12-07 03:51:08-03:00,98165.0,
2020-12-07 03:56:04-03:00,,9271.0
2020-12-07 03:56:09-03:00,98166.0,
2020-12-07 04:01:04-03:00,,9271.0
2020-12-07 04:01:09-03:00,98166.0,
2020-12-07 04:06:05-03:00,,9271.0
2020-12-07 04:06:09-03:00,98167.0,
2020-12-07 04:11:05-03:00,,9271.0
2020-12-07 04:11:10-03:00,98167.0,
2020-12-07 04:16:05-03:00,,9271.0
2020-12-07 04:16:10-03:00,98168.0,
2020-12-07 04:21:06-03:00,,9271.0
2020-12-07 04:21:10-03:00,98168.0,
2020-12-07 04:26:06-03:00,,9271.0
2020-12-07 04:26:11-03:00,98169.0,
2020-12-07 04:31:06-03:00,,9271.0
2020-12-07 04:31:11-03:00,98169.0,
2020-12-07 04:36:07-03:00,,9271.0
2020-12-07 04:36:11-03:00,98170.0,
2020-12-07 04:41:07-03:00,,9271.0
2020-12-07 04:41:12-03:00,98170.0,
2020-12-07 04:46:07-03:00,,9271.0
2020-12-07 04:46:12-03:00,98171.0,
2020-12-07 04:51:08-03:00,,9271.0
2020-12-07 04:51:12-03:00,98171.0,
2020-12-07 04:56:08-03:00,,9271.0
2020-12-07 04:56:13-03:00,98172.0,
2020-12-07 05:01:08-03:00,,9271.0
2020-12-07 05:01:13-03:00,98172.0,
2020-12-07 05:06:09-03:00,,9271.0
2020-12-07 05:06:13-03:00,98173.0,
2020-12-07 05:11:09-03:00,,9271.0
2020-12-07 05:11:13-03:00,98173.0,
2020-12-07 05:16:09-03:00,,9271.0
2020-12-07 05:16:14-03:00,98174.0,
2020-12-07 05:21:09-03:00,,9271.0
2020-12-07 05:21:14-03:00,98174.0,
2020-12-07 05:26:10-03:00,,9271.0
2020-12-07 05:26:14-03:00,98175.0,
2020-12-07 05:31:10-03:00,,9272.0
2020-12-07 05:31:15-03:00,98175.0,
2020-12-07 05:36:10-03:00,,9273.0
2020-12-07 05:36:15-03:00,98176.0,
2020-12-07 05:41:11-03:00,,9273.0
2020-12-07 05:41:15-03:00,98176.0,
2020-12-07 05:46:11-03:00,,9274.0
2020-12-07 05:46:16-03:00,98177.0,
2020-12-07 05:51:11-03:00,,9275.0
2020-12-07 05:51:16-03:00,98178.0,
2020-12-07 05:56:12-03:00,,9275.0
2020-12-07 05:56:16-03:00,98178.0,
2020-12-07 06:01:12-03:00,,9276.0
2020-12-07 06:01:17-03:00,98179.0,
2020-12-07 06:06:12-03:00,,9277.0
2020-12-07 06:06:17-03:00,98180.0,
2020-12-07 06:11:13-03:00,,9277.0
2020-12-07 06:11:17-03:00,98181.0,
2020-12-07 06:16:13-03:00,,9277.0
2020-12-07 06:16:18-03:00,98182.0,
2020-12-07 06:21:13-03:00,,9277.0
2020-12-07 06:21:18-03:00,98182.0,
2020-12-07 06:26:14-03:00,,9277.0
2020-12-07 06:26:18-03:00,98183.0,
2020-12-07 06:31:14-03:00,,9277.0
2020-12-07 06:31:19-03:00,98184.0,
2020-12-07 06:36:14-03:00,,9277.0
2020-12-07 06:36:19-03:00,98185.0,
2020-12-07 06:41:14-03:00,,9277.0
2020-12-07 06:41:19-03:00,98186.0,
2020-12-07 06:46:15-03:00,,9277.0
2020-12-07 06:46:20-03:00,98187.0,
2020-12-07 06:51:15-03:00,,9277.0
2020-12-07 06:51:20-03:00,98189.0,
2020-12-07 06:56:15-03:00,,9277.0
2020-12-07 06:56:20-03:00,98190.0,
2020-12-07 07:01:16-03:00,,9277.0
2020-12-07 07:01:20-03:00,98191.0,
2020-12-07 07:06:16-03:00,,9277.0
2020-12-07 07:06:21-03:00,98192.0,
2020-12-07 07:11:16-03:00,,9277.0
2020-12-07 07:11:21-03:00,98193.0,
2020-12-07 07:16:17-03:00,,9277.0
2020-12-07 07:16:21-03:00,98195.0,
2020-12-07 07:21:17-03:00,,9277.0
2020-12-07 07:21:22-03:00,98196.0,
2020-12-07 07:26:17-03:00,,9277.0
2020-12-07 07:26:22-03:00,98197.0,
2020-12-07 07:31:18-03:00,,9277.0
2020-12-07 07:31:22-03:00,98199.0,
2020-12-07 07:36:18-03:00,,9277.0
2020-12-07 07:36:23-03:00,98200.0,
2020-12-07 07:41:18-03:00,,9277.0
2020-12-07 07:41:23-03:00,98201.0,
2020-12-07 07:46:19-03:00,,9277.0
2020-12-07 07:46:23-03:00,98203.0,
2020-12-07 07:51:19-03:00,,9277.0
2020-12-07 07:51:24-03:00,98204.0,
2020-12-07 07:56:19-03:00,,9277.0
2020-12-07 07:56:24-03:00,98206.0,
2020-12-07 08:01:19-03:00,,9277.0
2020-12-07 08:01:24-03:00,98208.0,
2020-12-07 08:06:20-03:00,,9277.0
2020-12-07 08:06:25-03:00,98209.0,
2020-12-07 08:11:20-03:00,,9277.0
2020-12-07 08:11:25-03:00,98211.0,
2020-12-07 08:16:20-03:00,,9277.0
2020-12-07 08:16:25-03:00,98212.0,
2020-12-07 08:21:21-03:00,,9277.0
2020-12-07 08:21:26-03:00,98214.0,
2020-12-07 08:26:21-03:00,,9277.0
2020-12-07 08:26:26-03:00,98216.0,
2020-12-07 08:31:21-03:00,,9277.0
2020-12-07 08:31:26-03:00,98218.0,
2020-12-07 08:36:22-03:00,,9277.0
2020-12-07 08:36:27-03:00,98220.0,
2020-12-07 08:41:22-03:00,,9277.0
2020-12-07 08:41:27-03:00,98222.0,
2020-12-07 08:46:22-03:00,,9277.0
2020-12-07 08:46:27-03:00,98225.0,
2020-12-07 08:51:23-03:00,,9277.0
2020-12-07 08:51:27-03:00,98227.0,
2020-12-07 08:56:23-03:00,,9277.0
2020-12-07 08:56:28-03:00,98229.0,
2020-12-07 09:01:23-03:00,,9277.0
2020-12-07 09:01:28-03:00,98232.0,
2020-12-07 09:06:24-03:00,,9277.0
2020-12-07 09:06:28-03:00,98234.0,
2020-12-07 09:11:24-03:00,,9277.0
2020-12-07 09:11:29-03:00,98237.0,
2020-12-07 09:16:24-03:00,,9277.0
2020-12-07 09:16:29-03:00,98239.0,
2020-12-07 09:21:24-03:00,,9277.0
2020-12-07 09:21:29-03:00,98242.0,
2020-12-07 09:26:25-03:00,,9277.0
2020-12-07 09:26:30-03:00,98244.0,
2020-12-07 09:31:25-03:00,,9278.0
2020-12-07 09:31:30-03:00,98247.0,
2020-12-07 09:36:25-03:00,,9279.0
2020-12-07 09:36:30-03:00,98250.0,
2020-12-07 09:41:26-03:00,,9279.0
2020-12-07 09:41:31-03:00,98253.0,
2020-12-07 09:46:26-03:00,,9280.0
2020-12-07 09:46:31-03:00,98255.0,
2020-12-07 09:51:26-03:00,,9281.0
2020-12-07 09:51:31-03:00,98258.0,
2020-12-07 09:56:27-03:00,,9281.0
2020-12-07 09:56:32-03:00,98261.0,
2020-12-07 10:01:27-03:00,,9282.0
2020-12-07 10:01:32-03:00,98264.0,
2020-12-07 10:06:27-03:00,,9282.0
2020-12-07 10:06:32-03:00,98266.0,
2020-12-07 10:11:28-03:00,,9283.0
2020-12-07 10:11:33-03:00,98269.0,
2020-12-07 10:16:28-03:00,,9284.0
2020-12-07 10:16:33-03:00,98272.0,
2020-12-07 10:21:28-03:00,,9284.0
2020-12-07 10:21:33-03:00,98275.0,
2020-12-07 10:26:29-03:00,,9284.0
2020-12-07 10:26:34-03:00,98278.0,
2020-12-07 10:31:29-03:00,,9284.0
2020-12-07 10:31:34-03:00,98281.0,
2020-12-07 10:36:29-03:00,,9284.0
2020-12-07 10:36:34-03:00,98284.0,
2020-12-07 10:41:30-03:00,,9284.0
2020-12-07 10:41:34-03:00,98287.0,
2020-12-07 10:46:30-03:00,,9284.0
2020-12-07 10:46:35-03:00,98290.0,
2020-12-07 10:51:30-03:00,,9284.0
2020-12-07 10:51:35-03:00,98293.0,
2020-12-07 10:56:31-03:00,,9284.0
2020-12-07 10:56:35-03:00,98296.0,
2020-12-07 11:01:31-03:00,,9284.0
2020-12-07 11:01:36-03:00,98299.0,
2020-12-07 11:06:31-03:00,,9284.0
2020-12-07 11:06:36-03:00,98302.0,
2020-12-07 11:11:31-03:00,,9284.0
2020-12-07 11:11:36-03:00,98304.0,
2020-12-07 11:16:32-03:00,,9284.0
2020-12-07 11:16:37-03:00,98307.0,
2020-12-07 11:21:32-03:00,,9284.0
2020-12-07 11:21:37-03:00,98309.0,
2020-12-07 11:26:32-03:00,,9284.0
2020-12-07 11:26:37-03:00,98311.0,
2020-12-07 11:31:33-03:00,,9284.0
2020-12-07 11:31:38-03:00,98314.0,
2020-12-07 11:36:33-03:00,,9284.0
2020-12-07 11:36:38-03:00,98316.0,
2020-12-07 11:41:33-03:00,,9284.0
2020-12-07 11:41:38-03:00,98319.0,
2020-12-07 11:46:34-03:00,,9285.0
2020-12-07 11:46:39-03:00,98321.0,
2020-12-07 11:51:34-03:00,,9286.0
2020-12-07 11:51:39-03:00,98323.0,
2020-12-07 11:56:34-03:00,,9286.0
2020-12-07 11:56:39-03:00,98326.0,
2020-12-07 12:01:35-03:00,,9287.0
2020-12-07 12:01:40-03:00,98328.0,
2020-12-07 12:06:35-03:00,,9288.0
2020-12-07 12:06:40-03:00,98330.0,
2020-12-07 12:11:35-03:00,,9288.0
2020-12-07 12:11:40-03:00,98333.0,
2020-12-07 12:16:35-03:00,,9289.0
2020-12-07 12:16:41-03:00,98335.0,
2020-12-07 12:21:36-03:00,,9290.0
2020-12-07 12:21:41-03:00,98337.0,
2020-12-07 12:26:36-03:00,,9290.0
2020-12-07 12:26:41-03:00,98340.0,
2020-12-07 12:31:36-03:00,,9290.0
2020-12-07 12:31:42-03:00,98342.0,
2020-12-07 12:36:37-03:00,,9290.0
2020-12-07 12:36:42-03:00,98345.0,
2020-12-07 12:41:37-03:00,,9290.0
2020-12-07 12:41:42-03:00,98348.0,
2020-12-07 12:46:37-03:00,,9290.0
2020-12-07 12:46:42-03:00,98350.0,
2020-12-07 12:51:38-03:00,,9290.0
2020-12-07 12:51:43-03:00,98352.0,
2020-12-07 12:56:38-03:00,,9290.0
2020-12-07 12:56:43-03:00,98355.0,
2020-12-07 13:01:38-03:00,,9290.0
2020-12-07 13:01:43-03:00,98357.0,
2020-12-07 13:06:39-03:00,,9290.0
2020-12-07 13:06:44-03:00,98360.0,
2020-12-07 13:11:39-03:00,,9290.0
2020-12-07 13:11:44-03:00,98363.0,
2020-12-07 13:16:39-03:00,,9290.0
2020-12-07 13:16:44-03:00,98365.0,
2020-12-07 13:21:40-03:00,,9290.0
2020-12-07 13:21:45-03:00,98368.0,
2020-12-07 13:26:40-03:00,,9290.0
2020-12-07 13:26:45-03:00,98370.0,
2020-12-07 13:31:41-03:00,,9290.0
2020-12-07 13:31:46-03:00,98373.0,
2020-12-07 13:36:41-03:00,,9290.0
2020-12-07 13:36:46-03:00,98376.0,
2020-12-07 13:41:41-03:00,,9290.0
2020-12-07 13:41:46-03:00,98378.0,
2020-12-07 13:46:42-03:00,,9290.0
2020-12-07 13:46:46-03:00,98381.0,
2020-12-07 13:51:42-03:00,,9290.0
2020-12-07 13:51:47-03:00,98384.0,
2020-12-07 13:56:42-03:00,,9290.0
2020-12-07 13:56:47-03:00,98386.0,
2020-12-07 14:01:43-03:00,,9290.0
2020-12-07 14:01:47-03:00,98389.0,
2020-12-07 14:06:43-03:00,,9291.0
2020-12-07 14:06:48-03:00,98392.0,
2020-12-07 14:11:43-03:00,,9292.0
2020-12-07 14:11:48-03:00,98394.0,
2020-12-07 14:16:44-03:00,,9292.0
2020-12-07 14:16:48-03:00,98397.0,
2020-12-07 14:21:44-03:00,,9293.0
2020-12-07 14:21:49-03:00,98399.0,
2020-12-07 14:26:44-03:00,,9294.0
2020-12-07 14:26:49-03:00,98402.0,
2020-12-07 14:31:45-03:00,,9294.0
2020-12-07 14:31:49-03:00,98404.0,
2020-12-07 14:36:45-03:00,,9295.0
2020-12-07 14:36:50-03:00,98407.0,
2020-12-07 14:41:45-03:00,,9296.0
2020-12-07 14:41:50-03:00,98409.0,
2020-12-07 14:46:45-03:00,,9296.0
2020-12-07 14:46:50-03:00,98412.0,
2020-12-07 14:51:46-03:00,,9296.0
2020-12-07 14:51:51-03:00,98414.0,
2020-12-07 14:56:46-03:00,,9296.0
2020-12-07 14:56:51-03:00,98416.0,
2020-12-07 15:01:46-03:00,,9296.0
2020-12-07 15:01:51-03:00,98419.0,
2020-12-07 15:06:47-03:00,,9296.0
2020-12-07 15:06:51-03:00,98421.0,
2020-12-07 15:11:47-03:00,,9296.0
2020-12-07 15:11:52-03:00,98423.0,
2020-12-07 15:16:47-03:00,,9296.0
2020-12-07 15:16:52-03:00,98425.0,
2020-12-07 15:21:48-03:00,,9296.0
2020-12-07 15:21:52-03:00,98428.0,
2020-12-07 15:26:48-03:00,,9296.0
2020-12-07 15:26:53-03:00,98430.0,
2020-12-07 15:31:48-03:00,,9296.0
2020-12-07 15:31:53-03:00,98432.0,
2020-12-07 15:36:49-03:00,,9296.0
2020-12-07 15:36:54-03:00,98434.0,
2020-12-07 15:41:49-03:00,,9296.0
2020-12-07 15:41:54-03:00,98437.0,
2020-12-07 15:46:49-03:00,,9296.0
2020-12-07 15:46:54-03:00,98439.0,
2020-12-07 15:51:50-03:00,,9296.0
2020-12-07 15:51:55-03:00,98441.0,
2020-12-07 15:56:50-03:00,,9296.0
2020-12-07 15:56:55-03:00,98443.0,
2020-12-07 16:01:50-03:00,,9296.0
2020-12-07 16:01:55-03:00,98446.0,
2020-12-07 16:06:51-03:00,,9296.0
2020-12-07 16:06:55-03:00,98448.0,
2020-12-07 16:11:51-03:00,,9296.0
2020-12-07 16:11:56-03:00,98451.0,
2020-12-07 16:16:51-03:00,,9296.0
2020-12-07 16:16:56-03:00,98454.0,
2020-12-07 16:21:51-03:00,,9296.0
2020-12-07 16:21:56-03:00,98456.0,
2020-12-07 16:26:52-03:00,,9296.0
2020-12-07 16:26:57-03:00,98458.0,
2020-12-07 16:31:52-03:00,,9297.0
2020-12-07 16:31:57-03:00,98461.0,
2020-12-07 16:36:52-03:00,,9298.0
2020-12-07 16:36:57-03:00,98463.0,
2020-12-07 16:41:53-03:00,,9298.0
2020-12-07 16:41:58-03:00,98465.0,
2020-12-07 16:46:53-03:00,,9299.0
2020-12-07 16:46:58-03:00,98468.0,
2020-12-07 16:51:53-03:00,,9300.0
2020-12-07 16:51:58-03:00,98470.0,
2020-12-07 16:56:54-03:00,,9300.0
2020-12-07 16:56:59-03:00,98472.0,
2020-12-07 17:01:54-03:00,,9301.0
2020-12-07 17:01:59-03:00,98474.0,
2020-12-07 17:06:54-03:00,,9302.0
2020-12-07 17:06:59-03:00,98476.0,
2020-12-07 17:11:55-03:00,,9302.0
2020-12-07 17:12:00-03:00,98478.0,
2020-12-07 17:16:55-03:00,,9302.0
2020-12-07 17:17:00-03:00,98480.0,
2020-12-07 17:21:55-03:00,,9302.0
2020-12-07 17:22:00-03:00,98481.0,
2020-12-07 17:26:56-03:00,,9302.0
2020-12-07 17:27:00-03:00,98483.0,
2020-12-07 17:31:56-03:00,,9302.0
2020-12-07 17:32:01-03:00,98485.0,
2020-12-07 17:36:56-03:00,,9302.0
2020-12-07 17:37:01-03:00,98488.0,
2020-12-07 17:41:57-03:00,,9302.0
2020-12-07 17:42:01-03:00,98490.0,
2020-12-07 17:46:57-03:00,,9302.0
2020-12-07 17:47:02-03:00,98492.0,
2020-12-07 17:51:57-03:00,,9302.0
2020-12-07 17:52:02-03:00,98494.0,
2020-12-07 17:56:57-03:00,,9302.0
2020-12-07 17:57:02-03:00,98496.0,
2020-12-07 18:01:58-03:00,,9302.0
2020-12-07 18:02:03-03:00,98498.0,
2020-12-07 18:06:58-03:00,,9302.0
2020-12-07 18:07:03-03:00,98501.0,
2020-12-07 18:11:58-03:00,,9302.0
2020-12-07 18:12:03-03:00,98503.0,
2020-12-07 18:16:59-03:00,,9302.0
2020-12-07 18:17:04-03:00,98505.0,
2020-12-07 18:21:59-03:00,,9302.0
2020-12-07 18:22:04-03:00,98508.0,
2020-12-07 18:26:59-03:00,,9302.0
2020-12-07 18:27:04-03:00,98510.0,
2020-12-07 18:32:00-03:00,,9302.0
2020-12-07 18:32:05-03:00,98513.0,
2020-12-07 18:37:00-03:00,,9302.0
2020-12-07 18:37:05-03:00,98516.0,
2020-12-07 18:42:00-03:00,,9302.0
2020-12-07 18:42:05-03:00,98519.0,
2020-12-07 18:47:00-03:00,,9302.0
2020-12-07 18:47:06-03:00,98521.0,
2020-12-07 18:52:01-03:00,,9302.0
