date,APR Los Caleos >> Estanques Acumuladores >> Volumen Salida Bombas Elevadoras(26326),APR Los Caleos >> Pozos y Bombas Elevadoras >> Volumen Pozos(9919)
2020-12-14 18:16:17-03:00,,62938.0
2020-12-14 18:17:55-03:00,6602.0,
2020-12-14 18:21:18-03:00,,62938.0
2020-12-14 18:22:55-03:00,6602.0,
2020-12-14 18:26:18-03:00,,62938.0
2020-12-14 18:27:55-03:00,6602.0,
2020-12-14 18:31:19-03:00,,62938.0
2020-12-14 18:32:56-03:00,6602.0,
2020-12-14 18:36:19-03:00,,62938.0
2020-12-14 18:37:56-03:00,6602.0,
2020-12-14 18:41:19-03:00,,62938.0
2020-12-14 18:42:56-03:00,6602.0,
2020-12-14 18:46:20-03:00,,62940.0
2020-12-14 18:47:57-03:00,6602.0,
2020-12-14 18:51:20-03:00,,62941.0
2020-12-14 18:52:57-03:00,6602.0,
2020-12-14 18:56:20-03:00,,62942.0
2020-12-14 18:57:57-03:00,6602.0,
2020-12-14 19:01:21-03:00,,62944.0
2020-12-14 19:02:58-03:00,6602.0,
2020-12-14 19:06:21-03:00,,62945.0
2020-12-14 19:07:59-03:00,6602.0,
2020-12-14 19:11:21-03:00,,62947.0
2020-12-14 19:12:59-03:00,6602.0,
2020-12-14 19:16:21-03:00,,62948.0
2020-12-14 19:17:59-03:00,6602.0,
2020-12-14 19:21:22-03:00,,62949.0
2020-12-14 19:23:00-03:00,6602.0,
2020-12-14 19:26:22-03:00,,62951.0
2020-12-14 19:28:00-03:00,6602.0,
2020-12-14 19:31:23-03:00,,62952.0
2020-12-14 19:33:00-03:00,6602.0,
2020-12-14 19:36:23-03:00,,62953.0
2020-12-14 19:38:01-03:00,6602.0,
2020-12-14 19:41:23-03:00,,62955.0
2020-12-14 19:43:01-03:00,6602.0,
2020-12-14 19:46:23-03:00,,62956.0
2020-12-14 19:48:01-03:00,6602.0,
2020-12-14 19:51:24-03:00,,62958.0
2020-12-14 19:53:01-03:00,6602.0,
2020-12-14 19:56:24-03:00,,62959.0
2020-12-14 19:58:02-03:00,6602.0,
2020-12-14 20:01:24-03:00,,62960.0
2020-12-14 20:03:02-03:00,6602.0,
2020-12-14 20:06:25-03:00,,62962.0
2020-12-14 20:08:02-03:00,6602.0,
2020-12-14 20:11:25-03:00,,62963.0
2020-12-14 20:13:03-03:00,6602.0,
2020-12-14 20:16:25-03:00,,62964.0
2020-12-14 20:18:03-03:00,6602.0,
2020-12-14 20:21:25-03:00,,62966.0
2020-12-14 20:23:03-03:00,6602.0,
2020-12-14 20:26:26-03:00,,62967.0
2020-12-14 20:28:04-03:00,6602.0,
2020-12-14 20:31:26-03:00,,62968.0
2020-12-14 20:33:04-03:00,6602.0,
2020-12-14 20:36:26-03:00,,62970.0
2020-12-14 20:38:04-03:00,6602.0,
2020-12-14 20:41:27-03:00,,62971.0
2020-12-14 20:43:05-03:00,6602.0,
2020-12-14 20:46:27-03:00,,62972.0
2020-12-14 20:48:05-03:00,6602.0,
2020-12-14 20:51:27-03:00,,62974.0
2020-12-14 20:53:05-03:00,6602.0,
2020-12-14 20:56:28-03:00,,62975.0
2020-12-14 20:58:06-03:00,6602.0,
2020-12-14 21:01:28-03:00,,62976.0
2020-12-14 21:03:06-03:00,6602.0,
2020-12-14 21:06:28-03:00,,62978.0
2020-12-14 21:08:06-03:00,6602.0,
2020-12-14 21:11:29-03:00,,62979.0
2020-12-14 21:13:07-03:00,6602.0,
2020-12-14 21:16:29-03:00,,62981.0
2020-12-14 21:18:07-03:00,6602.0,
2020-12-14 21:21:29-03:00,,62982.0
2020-12-14 21:23:07-03:00,6602.0,
2020-12-14 21:26:30-03:00,,62983.0
2020-12-14 21:28:07-03:00,6602.0,
2020-12-14 21:31:30-03:00,,62985.0
2020-12-14 21:33:08-03:00,6602.0,
2020-12-14 21:36:30-03:00,,62986.0
2020-12-14 21:38:08-03:00,6602.0,
2020-12-14 21:41:31-03:00,,62987.0
2020-12-14 21:43:08-03:00,6602.0,
2020-12-14 21:46:31-03:00,,62987.0
2020-12-14 21:48:09-03:00,6602.0,
2020-12-14 21:51:31-03:00,,62987.0
2020-12-14 21:53:09-03:00,6602.0,
2020-12-14 21:56:31-03:00,,62987.0
2020-12-14 21:58:09-03:00,6602.0,
2020-12-14 22:01:32-03:00,,62987.0
2020-12-14 22:03:10-03:00,6602.0,
2020-12-14 22:06:32-03:00,,62987.0
2020-12-14 22:08:10-03:00,6602.0,
2020-12-14 22:11:32-03:00,,62987.0
2020-12-14 22:13:10-03:00,6602.0,
2020-12-14 22:16:33-03:00,,62987.0
2020-12-14 22:18:11-03:00,6602.0,
2020-12-14 22:21:33-03:00,,62987.0
2020-12-14 22:23:11-03:00,6602.0,
2020-12-14 22:26:33-03:00,,62987.0
2020-12-14 22:28:11-03:00,6602.0,
2020-12-14 22:31:34-03:00,,62987.0
2020-12-14 22:33:12-03:00,6602.0,
2020-12-14 22:36:34-03:00,,62987.0
2020-12-14 22:38:12-03:00,6602.0,
2020-12-14 22:41:34-03:00,,62989.0
2020-12-14 22:43:12-03:00,6602.0,
2020-12-14 22:46:35-03:00,,62990.0
2020-12-14 22:48:13-03:00,6602.0,
2020-12-14 22:51:35-03:00,,62991.0
2020-12-14 22:53:13-03:00,6602.0,
2020-12-14 22:56:35-03:00,,62993.0
2020-12-14 22:58:13-03:00,6602.0,
2020-12-14 23:01:36-03:00,,62994.0
2020-12-14 23:03:13-03:00,6602.0,
2020-12-14 23:06:36-03:00,,62996.0
2020-12-14 23:08:14-03:00,6602.0,
2020-12-14 23:11:36-03:00,,62997.0
2020-12-14 23:13:14-03:00,6602.0,
2020-12-14 23:16:36-03:00,,62998.0
2020-12-14 23:18:14-03:00,6602.0,
2020-12-14 23:21:37-03:00,,63000.0
2020-12-14 23:23:15-03:00,6602.0,
2020-12-14 23:26:37-03:00,,63001.0
2020-12-14 23:28:15-03:00,6602.0,
2020-12-14 23:31:38-03:00,,63002.0
2020-12-14 23:33:15-03:00,6602.0,
2020-12-14 23:36:38-03:00,,63004.0
2020-12-14 23:38:16-03:00,6602.0,
2020-12-14 23:41:38-03:00,,63005.0
2020-12-14 23:43:16-03:00,6602.0,
2020-12-14 23:46:39-03:00,,63006.0
2020-12-14 23:48:16-03:00,6602.0,
2020-12-14 23:51:39-03:00,,63008.0
2020-12-14 23:53:17-03:00,6602.0,
2020-12-14 23:56:39-03:00,,63009.0
2020-12-14 23:58:17-03:00,6602.0,
2020-12-15 00:01:40-03:00,,63011.0
2020-12-15 00:03:17-03:00,6602.0,
2020-12-15 00:06:40-03:00,,63012.0
2020-12-15 00:08:18-03:00,6602.0,
2020-12-15 00:11:40-03:00,,63013.0
2020-12-15 00:13:18-03:00,6602.0,
2020-12-15 00:16:41-03:00,,63013.0
2020-12-15 00:18:18-03:00,6602.0,
2020-12-15 00:21:41-03:00,,63013.0
2020-12-15 00:23:18-03:00,6602.0,
2020-12-15 00:26:41-03:00,,63013.0
2020-12-15 00:28:19-03:00,6602.0,
2020-12-15 00:31:42-03:00,,63013.0
2020-12-15 00:33:19-03:00,6602.0,
2020-12-15 00:36:42-03:00,,63013.0
2020-12-15 00:38:19-03:00,6602.0,
2020-12-15 00:41:43-03:00,,63013.0
2020-12-15 00:43:20-03:00,6602.0,
2020-12-15 00:46:43-03:00,,63013.0
2020-12-15 00:48:20-03:00,6602.0,
2020-12-15 00:51:43-03:00,,63013.0
2020-12-15 00:53:20-03:00,6602.0,
2020-12-15 00:56:43-03:00,,63013.0
2020-12-15 00:58:21-03:00,6602.0,
2020-12-15 01:01:44-03:00,,63013.0
2020-12-15 01:03:21-03:00,6602.0,
2020-12-15 01:06:44-03:00,,63013.0
2020-12-15 01:08:21-03:00,6602.0,
2020-12-15 01:11:44-03:00,,63013.0
2020-12-15 01:13:22-03:00,6602.0,
2020-12-15 01:16:45-03:00,,63013.0
2020-12-15 01:18:22-03:00,6602.0,
2020-12-15 01:21:45-03:00,,63013.0
2020-12-15 01:23:22-03:00,6602.0,
2020-12-15 01:26:45-03:00,,63013.0
2020-12-15 01:28:23-03:00,6602.0,
2020-12-15 01:31:46-03:00,,63013.0
2020-12-15 01:33:23-03:00,6602.0,
2020-12-15 01:36:46-03:00,,63013.0
2020-12-15 01:38:23-03:00,6602.0,
2020-12-15 01:41:47-03:00,,63013.0
2020-12-15 01:43:24-03:00,6602.0,
2020-12-15 01:46:47-03:00,,63013.0
2020-12-15 01:48:24-03:00,6602.0,
2020-12-15 01:51:47-03:00,,63015.0
2020-12-15 01:53:24-03:00,6602.0,
2020-12-15 01:56:48-03:00,,63016.0
2020-12-15 01:58:24-03:00,6602.0,
2020-12-15 02:01:48-03:00,,63017.0
2020-12-15 02:03:25-03:00,6602.0,
2020-12-15 02:06:48-03:00,,63019.0
2020-12-15 02:08:25-03:00,6602.0,
2020-12-15 02:11:49-03:00,,63020.0
2020-12-15 02:13:25-03:00,6602.0,
2020-12-15 02:16:49-03:00,,63022.0
2020-12-15 02:18:26-03:00,6602.0,
2020-12-15 02:21:49-03:00,,63023.0
2020-12-15 02:23:26-03:00,6602.0,
2020-12-15 02:26:49-03:00,,63024.0
2020-12-15 02:28:26-03:00,6602.0,
2020-12-15 02:31:50-03:00,,63026.0
2020-12-15 02:33:27-03:00,6602.0,
2020-12-15 02:36:50-03:00,,63027.0
2020-12-15 02:38:27-03:00,6602.0,
2020-12-15 02:41:51-03:00,,63028.0
2020-12-15 02:43:27-03:00,6602.0,
2020-12-15 02:46:51-03:00,,63029.0
2020-12-15 02:48:28-03:00,6602.0,
2020-12-15 02:51:51-03:00,,63029.0
2020-12-15 02:53:28-03:00,6602.0,
2020-12-15 02:56:52-03:00,,63029.0
2020-12-15 02:58:28-03:00,6602.0,
2020-12-15 03:01:52-03:00,,63029.0
2020-12-15 03:03:29-03:00,6602.0,
2020-12-15 03:06:52-03:00,,63029.0
2020-12-15 03:08:29-03:00,6602.0,
2020-12-15 03:11:52-03:00,,63029.0
2020-12-15 03:13:29-03:00,6602.0,
2020-12-15 03:16:53-03:00,,63029.0
2020-12-15 03:18:30-03:00,6602.0,
2020-12-15 03:21:53-03:00,,63029.0
2020-12-15 03:23:30-03:00,6602.0,
2020-12-15 03:26:53-03:00,,63029.0
2020-12-15 03:28:30-03:00,6602.0,
2020-12-15 03:31:54-03:00,,63029.0
2020-12-15 03:33:31-03:00,6602.0,
2020-12-15 03:36:54-03:00,,63029.0
2020-12-15 03:38:31-03:00,6602.0,
2020-12-15 03:41:54-03:00,,63029.0
2020-12-15 03:43:31-03:00,6602.0,
2020-12-15 03:46:55-03:00,,63029.0
2020-12-15 03:48:31-03:00,6602.0,
2020-12-15 03:51:55-03:00,,63029.0
2020-12-15 03:53:32-03:00,6602.0,
2020-12-15 03:56:55-03:00,,63029.0
2020-12-15 03:58:32-03:00,6602.0,
2020-12-15 04:01:56-03:00,,63029.0
2020-12-15 04:03:32-03:00,6602.0,
2020-12-15 04:06:56-03:00,,63029.0
2020-12-15 04:08:33-03:00,6602.0,
2020-12-15 04:11:56-03:00,,63029.0
2020-12-15 04:13:33-03:00,6602.0,
2020-12-15 04:16:56-03:00,,63029.0
2020-12-15 04:18:33-03:00,6602.0,
2020-12-15 04:21:57-03:00,,63029.0
2020-12-15 04:23:34-03:00,6602.0,
2020-12-15 04:26:57-03:00,,63030.0
2020-12-15 04:28:34-03:00,6602.0,
2020-12-15 04:31:58-03:00,,63031.0
2020-12-15 04:33:34-03:00,6602.0,
2020-12-15 04:36:58-03:00,,63033.0
2020-12-15 04:38:35-03:00,6602.0,
2020-12-15 04:41:59-03:00,,63034.0
2020-12-15 04:43:35-03:00,6602.0,
2020-12-15 04:46:59-03:00,,63035.0
2020-12-15 04:48:35-03:00,6602.0,
2020-12-15 04:51:59-03:00,,63037.0
2020-12-15 04:53:36-03:00,6602.0,
2020-12-15 04:57:00-03:00,,63038.0
2020-12-15 04:58:36-03:00,6602.0,
2020-12-15 05:02:00-03:00,,63040.0
2020-12-15 05:03:36-03:00,6602.0,
2020-12-15 05:07:00-03:00,,63041.0
2020-12-15 05:08:37-03:00,6602.0,
2020-12-15 05:12:01-03:00,,63042.0
2020-12-15 05:13:37-03:00,6602.0,
2020-12-15 05:17:01-03:00,,63044.0
2020-12-15 05:18:37-03:00,6602.0,
2020-12-15 05:22:01-03:00,,63045.0
2020-12-15 05:23:38-03:00,6602.0,
2020-12-15 05:27:01-03:00,,63046.0
2020-12-15 05:28:38-03:00,6602.0,
2020-12-15 05:32:02-03:00,,63047.0
2020-12-15 05:33:38-03:00,6602.0,
2020-12-15 05:37:02-03:00,,63047.0
2020-12-15 05:38:38-03:00,6602.0,
2020-12-15 05:42:02-03:00,,63047.0
2020-12-15 05:43:38-03:00,6602.0,
2020-12-15 05:47:03-03:00,,63047.0
2020-12-15 05:48:38-03:00,6602.0,
2020-12-15 05:52:03-03:00,,63047.0
2020-12-15 05:53:39-03:00,6602.0,
2020-12-15 05:57:03-03:00,,63047.0
2020-12-15 05:58:39-03:00,6602.0,
2020-12-15 06:02:04-03:00,,63047.0
2020-12-15 06:03:39-03:00,6602.0,
2020-12-15 06:07:04-03:00,,63047.0
2020-12-15 06:08:39-03:00,6602.0,
2020-12-15 06:12:04-03:00,,63047.0
2020-12-15 06:13:40-03:00,6602.0,
2020-12-15 06:17:04-03:00,,63047.0
2020-12-15 06:18:41-03:00,6602.0,
2020-12-15 06:22:05-03:00,,63047.0
2020-12-15 06:23:41-03:00,6602.0,
2020-12-15 06:27:04-03:00,,63047.0
2020-12-15 06:28:42-03:00,6602.0,
2020-12-15 06:32:05-03:00,,63047.0
2020-12-15 06:33:42-03:00,6602.0,
2020-12-15 06:37:05-03:00,,63047.0
2020-12-15 06:38:42-03:00,6602.0,
2020-12-15 06:42:05-03:00,,63047.0
2020-12-15 06:43:43-03:00,6602.0,
2020-12-15 06:47:05-03:00,,63047.0
2020-12-15 06:48:43-03:00,6602.0,
2020-12-15 06:52:06-03:00,,63047.0
2020-12-15 06:53:43-03:00,6602.0,
2020-12-15 06:57:06-03:00,,63047.0
2020-12-15 06:58:44-03:00,6602.0,
2020-12-15 07:02:07-03:00,,63048.0
2020-12-15 07:03:44-03:00,6602.0,
2020-12-15 07:07:08-03:00,,63049.0
2020-12-15 07:08:44-03:00,6602.0,
2020-12-15 07:12:08-03:00,,63051.0
2020-12-15 07:13:45-03:00,6602.0,
2020-12-15 07:17:08-03:00,,63052.0
2020-12-15 07:18:45-03:00,6602.0,
2020-12-15 07:22:08-03:00,,63053.0
2020-12-15 07:23:45-03:00,6602.0,
2020-12-15 07:27:09-03:00,,63055.0
2020-12-15 07:28:46-03:00,6602.0,
2020-12-15 07:32:09-03:00,,63056.0
2020-12-15 07:33:46-03:00,6602.0,
2020-12-15 07:37:09-03:00,,63058.0
2020-12-15 07:38:46-03:00,6602.0,
2020-12-15 07:42:10-03:00,,63059.0
2020-12-15 07:43:46-03:00,6602.0,
2020-12-15 07:47:10-03:00,,63060.0
2020-12-15 07:48:47-03:00,6602.0,
2020-12-15 07:52:10-03:00,,63062.0
2020-12-15 07:53:47-03:00,6602.0,
2020-12-15 07:57:10-03:00,,63063.0
2020-12-15 07:58:47-03:00,6602.0,
2020-12-15 08:02:11-03:00,,63064.0
2020-12-15 08:03:48-03:00,6602.0,
2020-12-15 08:07:11-03:00,,63066.0
2020-12-15 08:08:48-03:00,6602.0,
2020-12-15 08:12:11-03:00,,63067.0
2020-12-15 08:13:48-03:00,6602.0,
2020-12-15 08:17:12-03:00,,63067.0
2020-12-15 08:18:49-03:00,6602.0,
2020-12-15 08:22:12-03:00,,63067.0
2020-12-15 08:23:49-03:00,6602.0,
2020-12-15 08:27:12-03:00,,63067.0
2020-12-15 08:28:49-03:00,6602.0,
2020-12-15 08:32:13-03:00,,63067.0
2020-12-15 08:33:50-03:00,6602.0,
2020-12-15 08:37:13-03:00,,63067.0
2020-12-15 08:38:50-03:00,6602.0,
2020-12-15 08:42:13-03:00,,63067.0
2020-12-15 08:43:51-03:00,6602.0,
2020-12-15 08:47:14-03:00,,63067.0
2020-12-15 08:48:51-03:00,6602.0,
2020-12-15 08:52:14-03:00,,63067.0
2020-12-15 08:53:51-03:00,6602.0,
2020-12-15 08:57:14-03:00,,63067.0
2020-12-15 08:58:52-03:00,6602.0,
2020-12-15 09:02:14-03:00,,63067.0
2020-12-15 09:03:52-03:00,6602.0,
2020-12-15 09:07:15-03:00,,63067.0
2020-12-15 09:08:52-03:00,6602.0,
2020-12-15 09:12:15-03:00,,63067.0
2020-12-15 09:13:53-03:00,6602.0,
2020-12-15 09:17:15-03:00,,63067.0
2020-12-15 09:18:53-03:00,6602.0,
2020-12-15 09:22:16-03:00,,63067.0
2020-12-15 09:23:53-03:00,6603.0,
2020-12-15 09:27:16-03:00,,63067.0
2020-12-15 09:28:54-03:00,6605.0,
2020-12-15 09:32:17-03:00,,63067.0
2020-12-15 09:33:54-03:00,6607.0,
2020-12-15 09:37:17-03:00,,63067.0
2020-12-15 09:38:54-03:00,6609.0,
2020-12-15 09:42:17-03:00,,63067.0
2020-12-15 09:43:55-03:00,6611.0,
2020-12-15 09:47:17-03:00,,63067.0
2020-12-15 09:48:55-03:00,6613.0,
2020-12-15 09:52:18-03:00,,63067.0
2020-12-15 09:53:55-03:00,6615.0,
2020-12-15 09:57:18-03:00,,63067.0
2020-12-15 09:58:55-03:00,6618.0,
2020-12-15 10:02:18-03:00,,63067.0
2020-12-15 10:03:56-03:00,6620.0,
2020-12-15 10:07:19-03:00,,63067.0
2020-12-15 10:08:56-03:00,6622.0,
2020-12-15 10:12:19-03:00,,63067.0
2020-12-15 10:13:56-03:00,6622.0,
2020-12-15 10:17:19-03:00,,63067.0
2020-12-15 10:18:57-03:00,6622.0,
2020-12-15 10:22:20-03:00,,63067.0
2020-12-15 10:23:57-03:00,6622.0,
2020-12-15 10:27:20-03:00,,63067.0
2020-12-15 10:28:57-03:00,6622.0,
2020-12-15 10:32:21-03:00,,63067.0
2020-12-15 10:33:58-03:00,6622.0,
2020-12-15 10:37:21-03:00,,63067.0
2020-12-15 10:38:58-03:00,6622.0,
2020-12-15 10:42:21-03:00,,63067.0
2020-12-15 10:43:58-03:00,6622.0,
2020-12-15 10:47:22-03:00,,63067.0
2020-12-15 10:48:59-03:00,6622.0,
2020-12-15 10:52:22-03:00,,63067.0
2020-12-15 10:53:59-03:00,6622.0,
2020-12-15 10:57:22-03:00,,63067.0
2020-12-15 10:58:59-03:00,6622.0,
2020-12-15 11:02:22-03:00,,63067.0
2020-12-15 11:04:00-03:00,6623.0,
2020-12-15 11:07:23-03:00,,63067.0
2020-12-15 11:09:00-03:00,6625.0,
2020-12-15 11:12:23-03:00,,63067.0
2020-12-15 11:14:00-03:00,6627.0,
2020-12-15 11:17:23-03:00,,63067.0
2020-12-15 11:19:01-03:00,6629.0,
2020-12-15 11:22:24-03:00,,63067.0
2020-12-15 11:24:01-03:00,6631.0,
2020-12-15 11:27:24-03:00,,63067.0
2020-12-15 11:29:01-03:00,6633.0,
2020-12-15 11:32:24-03:00,,63067.0
2020-12-15 11:34:02-03:00,6636.0,
2020-12-15 11:37:24-03:00,,63067.0
2020-12-15 11:39:02-03:00,6638.0,
2020-12-15 11:42:25-03:00,,63067.0
2020-12-15 11:44:02-03:00,6639.0,
2020-12-15 11:47:25-03:00,,63067.0
2020-12-15 11:49:02-03:00,6639.0,
2020-12-15 11:52:25-03:00,,63067.0
2020-12-15 11:54:03-03:00,6639.0,
2020-12-15 11:57:26-03:00,,63067.0
2020-12-15 11:59:03-03:00,6639.0,
2020-12-15 12:02:26-03:00,,63067.0
2020-12-15 12:04:03-03:00,6639.0,
2020-12-15 12:07:26-03:00,,63067.0
2020-12-15 12:09:04-03:00,6639.0,
2020-12-15 12:12:27-03:00,,63067.0
2020-12-15 12:14:04-03:00,6639.0,
2020-12-15 12:17:27-03:00,,63067.0
2020-12-15 12:19:04-03:00,6639.0,
2020-12-15 12:22:27-03:00,,63067.0
2020-12-15 12:24:05-03:00,6639.0,
2020-12-15 12:27:27-03:00,,63067.0
2020-12-15 12:29:05-03:00,6639.0,
2020-12-15 12:32:28-03:00,,63067.0
2020-12-15 12:34:05-03:00,6639.0,
2020-12-15 12:37:28-03:00,,63067.0
2020-12-15 12:39:06-03:00,6639.0,
2020-12-15 12:42:29-03:00,,63067.0
2020-12-15 12:44:06-03:00,6640.0,
2020-12-15 12:47:29-03:00,,63067.0
2020-12-15 12:49:06-03:00,6641.0,
2020-12-15 12:52:29-03:00,,63067.0
2020-12-15 12:54:07-03:00,6643.0,
2020-12-15 12:57:29-03:00,,63067.0
2020-12-15 12:59:07-03:00,6645.0,
2020-12-15 13:02:29-03:00,,63067.0
2020-12-15 13:04:07-03:00,6647.0,
2020-12-15 13:07:29-03:00,,63067.0
2020-12-15 13:09:07-03:00,6649.0,
2020-12-15 13:12:29-03:00,,63067.0
2020-12-15 13:14:08-03:00,6651.0,
2020-12-15 13:17:30-03:00,,63067.0
2020-12-15 13:19:08-03:00,6653.0,
2020-12-15 13:22:30-03:00,,63067.0
2020-12-15 13:24:08-03:00,6655.0,
2020-12-15 13:27:30-03:00,,63067.0
2020-12-15 13:29:09-03:00,6657.0,
2020-12-15 13:32:31-03:00,,63067.0
2020-12-15 13:34:09-03:00,6659.0,
2020-12-15 13:37:31-03:00,,63067.0
2020-12-15 13:39:09-03:00,6661.0,
2020-12-15 13:42:31-03:00,,63067.0
2020-12-15 13:44:10-03:00,6662.0,
2020-12-15 13:47:32-03:00,,63067.0
2020-12-15 13:49:10-03:00,6662.0,
2020-12-15 13:52:33-03:00,,63067.0
2020-12-15 13:54:10-03:00,6662.0,
2020-12-15 13:57:33-03:00,,63067.0
2020-12-15 13:59:11-03:00,6662.0,
2020-12-15 14:02:34-03:00,,63067.0
2020-12-15 14:04:11-03:00,6662.0,
2020-12-15 14:07:34-03:00,,63067.0
2020-12-15 14:09:11-03:00,6662.0,
2020-12-15 14:12:34-03:00,,63067.0
2020-12-15 14:14:12-03:00,6662.0,
2020-12-15 14:17:35-03:00,,63067.0
2020-12-15 14:19:12-03:00,6662.0,
2020-12-15 14:22:35-03:00,,63067.0
2020-12-15 14:24:12-03:00,6662.0,
2020-12-15 14:27:35-03:00,,63067.0
2020-12-15 14:29:12-03:00,6662.0,
2020-12-15 14:32:36-03:00,,63067.0
2020-12-15 14:34:13-03:00,6662.0,
2020-12-15 14:37:36-03:00,,63067.0
2020-12-15 14:39:13-03:00,6663.0,
2020-12-15 14:42:36-03:00,,63067.0
2020-12-15 14:44:13-03:00,6665.0,
2020-12-15 14:47:37-03:00,,63067.0
2020-12-15 14:49:14-03:00,6667.0,
2020-12-15 14:52:37-03:00,,63067.0
2020-12-15 14:54:14-03:00,6669.0,
2020-12-15 14:57:37-03:00,,63067.0
2020-12-15 14:59:14-03:00,6671.0,
2020-12-15 15:02:37-03:00,,63067.0
2020-12-15 15:04:15-03:00,6673.0,
2020-12-15 15:07:38-03:00,,63067.0
2020-12-15 15:09:15-03:00,6675.0,
2020-12-15 15:12:38-03:00,,63067.0
2020-12-15 15:14:15-03:00,6676.0,
2020-12-15 15:17:38-03:00,,63067.0
2020-12-15 15:19:16-03:00,6678.0,
2020-12-15 15:22:39-03:00,,63067.0
2020-12-15 15:24:16-03:00,6680.0,
2020-12-15 15:27:39-03:00,,63067.0
2020-12-15 15:29:16-03:00,6680.0,
2020-12-15 15:32:39-03:00,,63067.0
2020-12-15 15:34:17-03:00,6680.0,
2020-12-15 15:37:40-03:00,,63067.0
2020-12-15 15:39:17-03:00,6680.0,
2020-12-15 15:42:40-03:00,,63067.0
2020-12-15 15:44:17-03:00,6680.0,
2020-12-15 15:47:40-03:00,,63067.0
2020-12-15 15:49:18-03:00,6680.0,
2020-12-15 15:52:41-03:00,,63067.0
2020-12-15 15:54:18-03:00,6680.0,
2020-12-15 15:57:41-03:00,,63067.0
2020-12-15 15:59:18-03:00,6680.0,
2020-12-15 16:02:41-03:00,,63067.0
2020-12-15 16:04:18-03:00,6680.0,
2020-12-15 16:07:41-03:00,,63067.0
2020-12-15 16:09:19-03:00,6680.0,
2020-12-15 16:12:42-03:00,,63067.0
2020-12-15 16:14:19-03:00,6680.0,
2020-12-15 16:17:42-03:00,,63067.0
2020-12-15 16:19:19-03:00,6680.0,
2020-12-15 16:22:42-03:00,,63067.0
2020-12-15 16:24:20-03:00,6682.0,
2020-12-15 16:27:43-03:00,,63067.0
2020-12-15 16:29:20-03:00,6684.0,
2020-12-15 16:32:43-03:00,,63067.0
2020-12-15 16:34:21-03:00,6686.0,
2020-12-15 16:37:43-03:00,,63067.0
2020-12-15 16:39:21-03:00,6688.0,
2020-12-15 16:42:44-03:00,,63067.0
2020-12-15 16:44:21-03:00,6690.0,
2020-12-15 16:47:44-03:00,,63067.0
2020-12-15 16:49:22-03:00,6692.0,
2020-12-15 16:52:44-03:00,,63067.0
2020-12-15 16:54:22-03:00,6693.0,
2020-12-15 16:57:44-03:00,,63067.0
2020-12-15 16:59:22-03:00,6695.0,
2020-12-15 17:02:45-03:00,,63067.0
2020-12-15 17:04:23-03:00,6697.0,
2020-12-15 17:07:45-03:00,,63067.0
2020-12-15 17:09:23-03:00,6699.0,
2020-12-15 17:12:45-03:00,,63067.0
2020-12-15 17:14:23-03:00,6701.0,
2020-12-15 17:17:46-03:00,,63067.0
2020-12-15 17:19:23-03:00,6702.0,
2020-12-15 17:22:46-03:00,,63067.0
2020-12-15 17:24:24-03:00,6702.0,
2020-12-15 17:27:46-03:00,,63067.0
2020-12-15 17:29:24-03:00,6702.0,
2020-12-15 17:32:47-03:00,,63067.0
2020-12-15 17:34:24-03:00,6702.0,
2020-12-15 17:37:47-03:00,,63067.0
2020-12-15 17:39:25-03:00,6702.0,
2020-12-15 17:42:47-03:00,,63067.0
2020-12-15 17:44:25-03:00,6703.0,
2020-12-15 17:47:47-03:00,,63067.0
2020-12-15 17:49:25-03:00,6705.0,
2020-12-15 17:52:48-03:00,,63067.0
2020-12-15 17:54:26-03:00,6707.0,
2020-12-15 17:57:48-03:00,,63067.0
2020-12-15 17:59:26-03:00,6707.0,
2020-12-15 18:02:48-03:00,,63067.0
2020-12-15 18:04:26-03:00,6707.0,
2020-12-15 18:07:49-03:00,,63067.0
2020-12-15 18:09:27-03:00,6707.0,
2020-12-15 18:12:49-03:00,,63067.0
2020-12-15 18:14:27-03:00,6707.0,
2020-12-15 18:17:49-03:00,,63067.0
2020-12-15 18:19:27-03:00,6707.0,
2020-12-15 18:22:50-03:00,,63067.0
2020-12-15 18:24:28-03:00,6707.0,
2020-12-15 18:27:50-03:00,,63067.0
2020-12-15 18:29:28-03:00,6707.0,
2020-12-15 18:32:50-03:00,,63068.0
2020-12-15 18:34:29-03:00,6707.0,
2020-12-15 18:37:50-03:00,,63069.0
2020-12-15 18:39:29-03:00,6707.0,
2020-12-15 18:42:51-03:00,,63070.0
2020-12-15 18:44:29-03:00,6707.0,
2020-12-15 18:47:51-03:00,,63072.0
2020-12-15 18:49:30-03:00,6707.0,
2020-12-15 18:52:51-03:00,,63073.0
2020-12-15 18:54:30-03:00,6707.0,
2020-12-15 18:57:52-03:00,,63075.0
2020-12-15 18:59:30-03:00,6707.0,
2020-12-15 19:02:52-03:00,,63076.0
2020-12-15 19:04:31-03:00,6707.0,
2020-12-15 19:06:45-03:00,,63077.0
2020-12-15 19:09:27-03:00,,63078.0
2020-12-15 19:09:31-03:00,6707.0,
2020-12-15 19:14:28-03:00,,63079.0
2020-12-15 19:14:31-03:00,6707.0,
2020-12-15 19:19:28-03:00,,63081.0
2020-12-15 19:19:31-03:00,6707.0,
2020-12-15 19:24:28-03:00,,63082.0
2020-12-15 19:24:32-03:00,6707.0,
