date,APR El Melón - RP1 >> Pozo 5B >> Volumen Pozo 5B(9160),APR El Melón - RP1 >> Estanque Azul >> Volumen Salida Estanque(13481),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Pozo Dren 2(12926),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Bomba Elevadoras(9898),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Pozo Dren 1(9036),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Pozo 9(19809)
2020-12-17 15:16:01-03:00,,,,,237427.0,
2020-12-17 15:17:13-03:00,107960.0,,,36627.0,,
2020-12-17 15:17:21-03:00,,,,,,131591.9688
2020-12-17 15:17:37-03:00,,391095.9062,,,,
2020-12-17 15:21:01-03:00,,,,,237433.0,
2020-12-17 15:22:13-03:00,107960.0,,,36627.0,,
2020-12-17 15:22:22-03:00,,,,,,131591.9688
2020-12-17 15:22:37-03:00,,391103.1875,,,,
2020-12-17 15:26:01-03:00,,,,,237446.0,
2020-12-17 15:27:14-03:00,107960.0,,,36627.0,,
2020-12-17 15:27:22-03:00,,,,,,131591.9688
2020-12-17 15:27:38-03:00,,391110.75,,,,
2020-12-17 15:31:02-03:00,,,,,237458.0,
2020-12-17 15:32:14-03:00,107960.0,,,36627.0,,
2020-12-17 15:32:22-03:00,,,,,,131591.9688
2020-12-17 15:32:38-03:00,,391118.4062,,,,
2020-12-17 15:36:02-03:00,,,,,237471.0,
2020-12-17 15:37:14-03:00,107960.0,,,36627.0,,
2020-12-17 15:37:23-03:00,,,,,,131591.9688
2020-12-17 15:37:38-03:00,,391126.0625,,,,
2020-12-17 15:41:02-03:00,,,,,237471.0,
2020-12-17 15:42:15-03:00,107960.0,,,36627.0,,
2020-12-17 15:42:23-03:00,,,,,,131591.9688
2020-12-17 15:42:39-03:00,,391133.6875,,,,
2020-12-17 15:46:03-03:00,,,,,237480.0,
2020-12-17 15:47:15-03:00,107960.0,,,36627.0,,
2020-12-17 15:47:23-03:00,,,,,,131591.9688
2020-12-17 15:47:39-03:00,,391141.0,,,,
2020-12-17 15:51:03-03:00,,,,,237493.0,
2020-12-17 15:52:15-03:00,107960.0,,,36627.0,,
2020-12-17 15:52:24-03:00,,,,,,131591.9688
2020-12-17 15:52:39-03:00,,391148.375,,,,
2020-12-17 15:56:03-03:00,,,,,237505.0,
2020-12-17 15:57:16-03:00,107960.0,,,36627.0,,
2020-12-17 15:57:24-03:00,,,,,,131591.9688
2020-12-17 15:57:40-03:00,,391155.625,,,,
2020-12-17 16:01:04-03:00,,,,,237517.0,
2020-12-17 16:02:16-03:00,107960.0,,,36627.0,,
2020-12-17 16:02:24-03:00,,,,,,131591.9688
2020-12-17 16:02:40-03:00,,391162.9375,,,,
2020-12-17 16:06:04-03:00,,,,,237517.0,
2020-12-17 16:07:16-03:00,107960.0,,,36627.0,,
2020-12-17 16:07:25-03:00,,,,,,131591.9688
2020-12-17 16:07:40-03:00,,391170.125,,,,
2020-12-17 16:11:04-03:00,,,,,237528.0,
2020-12-17 16:12:17-03:00,107960.0,,,36627.0,,
2020-12-17 16:12:25-03:00,,,,,,131591.9688
2020-12-17 16:12:41-03:00,,391177.4688,,,,
2020-12-17 16:16:04-03:00,,,,,237540.0,
2020-12-17 16:17:17-03:00,107960.0,,,36627.0,,
2020-12-17 16:17:25-03:00,,,,,,131591.9688
2020-12-17 16:17:41-03:00,,391184.9688,,,,
2020-12-17 16:21:05-03:00,,,,,237553.0,
2020-12-17 16:22:17-03:00,107960.0,,,36627.0,,
2020-12-17 16:22:26-03:00,,,,,,131591.9688
2020-12-17 16:22:42-03:00,,391192.0312,,,,
2020-12-17 16:26:05-03:00,,,,,237562.0,
2020-12-17 16:27:17-03:00,107960.0,,,36627.0,,
2020-12-17 16:27:26-03:00,,,,,,131591.9688
2020-12-17 16:27:41-03:00,,391199.0625,,,,
2020-12-17 16:31:05-03:00,,,,,237562.0,
2020-12-17 16:32:18-03:00,107960.0,,,36627.0,,
2020-12-17 16:32:26-03:00,,,,,,131591.9688
2020-12-17 16:32:42-03:00,,391206.1875,,,,
2020-12-17 16:36:06-03:00,,,,,237575.0,
2020-12-17 16:37:18-03:00,107962.0,,,36627.0,,
2020-12-17 16:37:26-03:00,,,,,,131591.9688
2020-12-17 16:37:42-03:00,,391213.4375,,,,
2020-12-17 16:41:06-03:00,,,,,237588.0,
2020-12-17 16:42:19-03:00,107964.0,,,36627.0,,
2020-12-17 16:42:27-03:00,,,,,,131591.9688
2020-12-17 16:42:43-03:00,,391220.375,,,,
2020-12-17 16:46:06-03:00,,,,,237589.0,
2020-12-17 16:47:19-03:00,107964.0,,,36627.0,,
2020-12-17 16:47:27-03:00,,,,,,131591.9688
2020-12-17 16:47:43-03:00,,391227.375,,,,
2020-12-17 16:51:07-03:00,,,,,237598.0,
2020-12-17 16:52:19-03:00,107964.0,,,36627.0,,
2020-12-17 16:52:27-03:00,,,,,,131591.9688
2020-12-17 16:52:43-03:00,,391234.5938,,,,
2020-12-17 16:56:07-03:00,,,,,237610.0,
2020-12-17 16:57:19-03:00,107964.0,,,36627.0,,
2020-12-17 16:57:28-03:00,,,,,,131591.9688
2020-12-17 16:57:44-03:00,,391241.9375,,,,
2020-12-17 17:01:07-03:00,,,,,237623.0,
2020-12-17 17:02:20-03:00,107964.0,,,36627.0,,
2020-12-17 17:02:28-03:00,,,,,,131591.9688
2020-12-17 17:02:44-03:00,,391249.2812,,,,
2020-12-17 17:06:08-03:00,,,,,237634.0,
2020-12-17 17:07:20-03:00,107964.0,,,36627.0,,
2020-12-17 17:07:28-03:00,,,,,,131591.9688
2020-12-17 17:07:44-03:00,,391256.5625,,,,
2020-12-17 17:11:08-03:00,,,,,237634.0,
2020-12-17 17:12:20-03:00,107964.0,,,36627.0,,
2020-12-17 17:12:29-03:00,,,,,,131591.9688
2020-12-17 17:12:45-03:00,,391263.7188,,,,
2020-12-17 17:16:08-03:00,,,,,237645.0,
2020-12-17 17:17:21-03:00,107964.0,,,36627.0,,
2020-12-17 17:17:29-03:00,,,,,,131591.9688
2020-12-17 17:17:45-03:00,,391271.0625,,,,
2020-12-17 17:21:09-03:00,,,,,237658.0,
2020-12-17 17:22:21-03:00,107964.0,,,36627.0,,
2020-12-17 17:22:29-03:00,,,,,,131591.9688
2020-12-17 17:22:45-03:00,,391278.3438,,,,
2020-12-17 17:26:09-03:00,,,,,237670.0,
2020-12-17 17:27:21-03:00,107964.0,,,36627.0,,
2020-12-17 17:27:30-03:00,,,,,,131591.9688
2020-12-17 17:27:45-03:00,,391285.625,,,,
2020-12-17 17:31:09-03:00,,,,,237678.0,
2020-12-17 17:32:22-03:00,107964.0,,,36627.0,,
2020-12-17 17:32:30-03:00,,,,,,131591.9688
2020-12-17 17:32:46-03:00,,391293.125,,,,
2020-12-17 17:36:09-03:00,,,,,237680.0,
2020-12-17 17:37:22-03:00,107964.0,,,36627.0,,
2020-12-17 17:37:30-03:00,,,,,,131591.9688
2020-12-17 17:37:46-03:00,,391300.75,,,,
2020-12-17 17:41:10-03:00,,,,,237692.0,
2020-12-17 17:42:22-03:00,107964.0,,,36627.0,,
2020-12-17 17:42:31-03:00,,,,,,131591.9688
2020-12-17 17:42:46-03:00,,391308.3438,,,,
2020-12-17 17:46:10-03:00,,,,,237705.0,
2020-12-17 17:47:23-03:00,107964.0,,,36627.0,,
2020-12-17 17:47:31-03:00,,,,,,131591.9688
2020-12-17 17:47:47-03:00,,391315.6562,,,,
2020-12-17 17:51:10-03:00,,,,,237717.0,
2020-12-17 17:52:23-03:00,107964.0,,,36627.0,,
2020-12-17 17:52:31-03:00,,,,,,131591.9688
2020-12-17 17:52:47-03:00,,391322.9375,,,,
2020-12-17 17:56:11-03:00,,,,,237724.0,
2020-12-17 17:57:23-03:00,107964.0,,,36627.0,,
2020-12-17 17:57:32-03:00,,,,,,131591.9688
2020-12-17 17:57:47-03:00,,391330.375,,,,
2020-12-17 18:01:11-03:00,,,,,237727.0,
2020-12-17 18:02:24-03:00,107964.0,,,36627.0,,
2020-12-17 18:02:32-03:00,,,,,,131591.9688
2020-12-17 18:02:48-03:00,,391337.75,,,,
2020-12-17 18:06:11-03:00,,,,,237739.0,
2020-12-17 18:07:24-03:00,107964.0,,,36627.0,,
2020-12-17 18:07:32-03:00,,,,,,131591.9688
2020-12-17 18:07:48-03:00,,391345.2188,,,,
2020-12-17 18:11:12-03:00,,,,,237752.0,
2020-12-17 18:12:24-03:00,107964.0,,,36627.0,,
2020-12-17 18:12:33-03:00,,,,,,131591.9688
2020-12-17 18:12:49-03:00,,391352.9062,,,,
2020-12-17 18:16:12-03:00,,,,,237764.0,
2020-12-17 18:17:25-03:00,107964.0,,,36627.0,,
2020-12-17 18:17:33-03:00,,,,,,131591.9688
2020-12-17 18:17:49-03:00,,391361.0,,,,
2020-12-17 18:21:12-03:00,,,,,237769.0,
2020-12-17 18:22:25-03:00,107964.0,,,36627.0,,
2020-12-17 18:22:33-03:00,,,,,,131591.9688
2020-12-17 18:22:49-03:00,,391368.8125,,,,
2020-12-17 18:26:13-03:00,,,,,237774.0,
2020-12-17 18:27:25-03:00,107964.0,,,36627.0,,
2020-12-17 18:27:34-03:00,,,,,,131591.9688
2020-12-17 18:27:49-03:00,,391376.4375,,,,
2020-12-17 18:31:13-03:00,,,,,237786.0,
2020-12-17 18:32:26-03:00,107964.0,,,36627.0,,
2020-12-17 18:32:34-03:00,,,,,,131591.9688
2020-12-17 18:32:50-03:00,,391384.0625,,,,
2020-12-17 18:36:13-03:00,,,,,237799.0,
2020-12-17 18:37:26-03:00,107964.0,,,36627.0,,
2020-12-17 18:37:34-03:00,,,,,,131591.9688
2020-12-17 18:37:50-03:00,,391391.3125,,,,
2020-12-17 18:41:13-03:00,,,,,237811.0,
2020-12-17 18:42:26-03:00,107964.0,,,36627.0,,
2020-12-17 18:42:35-03:00,,,,,,131591.9688
2020-12-17 18:42:51-03:00,,391398.8125,,,,
2020-12-17 18:46:14-03:00,,,,,237814.0,
2020-12-17 18:47:26-03:00,107964.0,,,36627.0,,
2020-12-17 18:47:35-03:00,,,,,,131591.9688
2020-12-17 18:47:51-03:00,,391406.375,,,,
2020-12-17 18:51:14-03:00,,,,,237821.0,
2020-12-17 18:52:27-03:00,107964.0,,,36627.0,,
2020-12-17 18:52:35-03:00,,,,,,131591.9688
2020-12-17 18:52:51-03:00,,391416.7188,,,,
2020-12-17 18:56:14-03:00,,,,,237834.0,
2020-12-17 18:57:27-03:00,107964.0,,,36627.0,,
2020-12-17 18:57:35-03:00,,,,,,131591.9688
2020-12-17 18:57:52-03:00,,391427.2188,,,,
2020-12-17 19:01:15-03:00,,,,,237847.0,
2020-12-17 19:02:27-03:00,107964.0,,,36627.0,,
2020-12-17 19:02:36-03:00,,,,,,131591.9688
2020-12-17 19:02:52-03:00,,391439.4375,,,,
2020-12-17 19:06:15-03:00,,,,,237858.0,
2020-12-17 19:07:28-03:00,107964.0,,,36627.0,,
2020-12-17 19:07:36-03:00,,,,,,131591.9688
2020-12-17 19:07:52-03:00,,391452.4062,,,,
2020-12-17 19:11:15-03:00,,,,,237858.0,
2020-12-17 19:12:28-03:00,107964.0,,,36627.0,,
2020-12-17 19:12:36-03:00,,,,,,131591.9688
2020-12-17 19:12:53-03:00,,391465.3125,,,,
2020-12-17 19:16:16-03:00,,,,,237869.0,
2020-12-17 19:17:28-03:00,107964.0,,,36627.0,,
2020-12-17 19:17:37-03:00,,,,,,131591.9688
2020-12-17 19:17:53-03:00,,391478.2812,,,,
2020-12-17 19:21:16-03:00,,,,,237881.0,
2020-12-17 19:22:29-03:00,107964.0,,,36627.0,,
2020-12-17 19:22:37-03:00,,,,,,131591.9688
2020-12-17 19:22:53-03:00,,391491.1562,,,,
2020-12-17 19:26:16-03:00,,,,,237894.0,
2020-12-17 19:27:29-03:00,107964.0,,,36627.0,,
2020-12-17 19:27:37-03:00,,,,,,131591.9688
2020-12-17 19:27:54-03:00,,391501.5938,,,,
2020-12-17 19:31:17-03:00,,,,,237902.0,
2020-12-17 19:32:29-03:00,107964.0,,,36627.0,,
2020-12-17 19:32:38-03:00,,,,,,131591.9688
2020-12-17 19:32:54-03:00,,391501.5938,,,,
2020-12-17 19:36:17-03:00,,,,,237904.0,
2020-12-17 19:37:30-03:00,107964.0,,,36627.0,,
2020-12-17 19:37:38-03:00,,,,,,131591.9688
2020-12-17 19:37:54-03:00,,391501.5938,,,,
2020-12-17 19:41:17-03:00,,,,,237916.0,
2020-12-17 19:42:30-03:00,107964.0,,,36627.0,,
2020-12-17 19:42:38-03:00,,,,,,131591.9688
2020-12-17 19:42:55-03:00,,391501.5938,,,,
2020-12-17 19:46:17-03:00,,,,,237929.0,
2020-12-17 19:47:30-03:00,107964.0,,,36627.0,,
2020-12-17 19:47:39-03:00,,,,,,131591.9688
2020-12-17 19:47:55-03:00,,391501.5938,,,,
2020-12-17 19:51:18-03:00,,,,,237936.0,
2020-12-17 19:52:31-03:00,107964.0,,,36627.0,,
2020-12-17 19:52:39-03:00,,,,,,131591.9688
2020-12-17 19:52:55-03:00,,391501.5938,,,,
2020-12-17 19:56:18-03:00,,,,,237936.0,
2020-12-17 19:57:31-03:00,107964.0,,,36627.0,,
2020-12-17 19:57:39-03:00,,,,,,131591.9688
2020-12-17 19:57:55-03:00,,391501.5938,,,,
2020-12-17 20:01:18-03:00,,,,,237936.0,
2020-12-17 20:02:31-03:00,107964.0,,,36627.0,,
2020-12-17 20:02:40-03:00,,,,,,131591.9688
2020-12-17 20:02:56-03:00,,391501.5938,,,,
2020-12-17 20:06:19-03:00,,,,,237936.0,
2020-12-17 20:07:31-03:00,107964.0,,,36627.0,,
2020-12-17 20:07:40-03:00,,,,,,131591.9688
2020-12-17 20:07:56-03:00,,391501.5938,,,,
2020-12-17 20:11:19-03:00,,,,,237936.0,
2020-12-17 20:12:32-03:00,107964.0,,,36627.0,,
2020-12-17 20:12:40-03:00,,,,,,131591.9688
2020-12-17 20:12:56-03:00,,391501.5938,,,,
2020-12-17 20:16:19-03:00,,,,,237936.0,
2020-12-17 20:17:32-03:00,107964.0,,,36627.0,,
2020-12-17 20:17:40-03:00,,,,,,131591.9688
2020-12-17 20:17:57-03:00,,391501.5938,,,,
2020-12-17 20:21:20-03:00,,,,,237936.0,
2020-12-17 20:22:32-03:00,107964.0,,,36627.0,,
2020-12-17 20:22:41-03:00,,,,,,131591.9688
2020-12-17 20:22:57-03:00,,391501.5938,,,,
2020-12-17 20:26:20-03:00,,,,,237936.0,
2020-12-17 20:27:33-03:00,107964.0,,,36627.0,,
2020-12-17 20:27:41-03:00,,,,,,131591.9688
2020-12-17 20:27:57-03:00,,391501.5938,,,,
2020-12-17 20:31:20-03:00,,,,,237936.0,
2020-12-17 20:32:33-03:00,107964.0,,,36627.0,,
2020-12-17 20:32:41-03:00,,,,,,131591.9688
2020-12-17 20:32:58-03:00,,391501.5938,,,,
2020-12-17 20:36:21-03:00,,,,,237936.0,
2020-12-17 20:37:33-03:00,107964.0,,,36627.0,,
2020-12-17 20:37:42-03:00,,,,,,131591.9688
2020-12-17 20:37:58-03:00,,391501.5938,,,,
2020-12-17 20:41:21-03:00,,,,,237936.0,
2020-12-17 20:42:34-03:00,107964.0,,,36627.0,,
2020-12-17 20:42:42-03:00,,,,,,131591.9688
2020-12-17 20:42:58-03:00,,391501.5938,,,,
2020-12-17 20:46:21-03:00,,,,,237936.0,
2020-12-17 20:47:34-03:00,107964.0,,,36627.0,,
2020-12-17 20:47:42-03:00,,,,,,131591.9688
2020-12-17 20:47:59-03:00,,391501.5938,,,,
2020-12-17 20:51:22-03:00,,,,,237936.0,
2020-12-17 20:52:34-03:00,107964.0,,,36627.0,,
2020-12-17 20:52:43-03:00,,,,,,131591.9688
2020-12-17 20:52:59-03:00,,391501.5938,,,,
2020-12-17 20:56:22-03:00,,,,,237936.0,
2020-12-17 20:57:35-03:00,107964.0,,,36627.0,,
2020-12-17 20:57:43-03:00,,,,,,131591.9688
2020-12-17 20:57:59-03:00,,391501.5938,,,,
2020-12-17 21:01:22-03:00,,,,,237936.0,
2020-12-17 21:02:35-03:00,107964.0,,,36627.0,,
2020-12-17 21:02:43-03:00,,,,,,131591.9688
2020-12-17 21:03:00-03:00,,391501.5938,,,,
2020-12-17 21:06:22-03:00,,,,,237936.0,
2020-12-17 21:07:35-03:00,107964.0,,,36627.0,,
2020-12-17 21:07:44-03:00,,,,,,131591.9688
2020-12-17 21:08:00-03:00,,391501.5938,,,,
2020-12-17 21:11:23-03:00,,,,,237936.0,
2020-12-17 21:12:36-03:00,107964.0,,,36627.0,,
2020-12-17 21:12:44-03:00,,,,,,131591.9688
2020-12-17 21:13:00-03:00,,391501.5938,,,,
2020-12-17 21:16:23-03:00,,,,,237936.0,
2020-12-17 21:17:36-03:00,107964.0,,,36627.0,,
2020-12-17 21:17:44-03:00,,,,,,131591.9688
2020-12-17 21:18:01-03:00,,391501.5938,,,,
2020-12-17 21:21:23-03:00,,,,,237936.0,
2020-12-17 21:22:36-03:00,107964.0,,,36627.0,,
2020-12-17 21:22:45-03:00,,,,,,131591.9688
2020-12-17 21:23:01-03:00,,391501.5938,,,,
2020-12-17 21:26:24-03:00,,,,,237936.0,
2020-12-17 21:27:37-03:00,107964.0,,,36627.0,,
2020-12-17 21:27:45-03:00,,,,,,131591.9688
2020-12-17 21:28:01-03:00,,391501.5938,,,,
2020-12-17 21:31:24-03:00,,,,,237936.0,
2020-12-17 21:32:37-03:00,107964.0,,,36627.0,,
2020-12-17 21:32:45-03:00,,,,,,131591.9688
2020-12-17 21:33:01-03:00,,391501.5938,,,,
2020-12-17 21:36:24-03:00,,,,,237936.0,
2020-12-17 21:37:37-03:00,107964.0,,,36627.0,,
2020-12-17 21:37:45-03:00,,,,,,131591.9688
2020-12-17 21:38:02-03:00,,391501.5938,,,,
2020-12-17 21:41:25-03:00,,,,,237936.0,
2020-12-17 21:42:38-03:00,107964.0,,,36627.0,,
2020-12-17 21:42:46-03:00,,,,,,131591.9688
2020-12-17 21:43:02-03:00,,391501.5938,,,,
2020-12-17 21:46:25-03:00,,,,,237936.0,
2020-12-17 21:47:38-03:00,107964.0,,,36627.0,,
2020-12-17 21:47:46-03:00,,,,,,131591.9688
2020-12-17 21:48:02-03:00,,391501.5938,,,,
2020-12-17 21:51:25-03:00,,,,,237936.0,
2020-12-17 21:52:38-03:00,107964.0,,,36627.0,,
2020-12-17 21:52:46-03:00,,,,,,131591.9688
2020-12-17 21:53:03-03:00,,391501.5938,,,,
2020-12-17 21:56:26-03:00,,,,,237936.0,
2020-12-17 21:57:38-03:00,107964.0,,,36627.0,,
2020-12-17 21:57:47-03:00,,,,,,131591.9688
2020-12-17 21:58:03-03:00,,391501.5938,,,,
2020-12-17 22:01:26-03:00,,,,,237936.0,
2020-12-17 22:02:39-03:00,107964.0,,,36627.0,,
2020-12-17 22:02:47-03:00,,,,,,131591.9688
2020-12-17 22:03:03-03:00,,391501.5938,,,,
2020-12-17 22:06:26-03:00,,,,,237936.0,
2020-12-17 22:07:39-03:00,107964.0,,,36627.0,,
2020-12-17 22:07:47-03:00,,,,,,131591.9688
2020-12-17 22:08:04-03:00,,391501.5938,,,,
2020-12-17 22:11:26-03:00,,,,,237936.0,
2020-12-17 22:12:39-03:00,107964.0,,,36627.0,,
2020-12-17 22:12:48-03:00,,,,,,131591.9688
2020-12-17 22:13:04-03:00,,391501.5938,,,,
2020-12-17 22:16:27-03:00,,,,,237936.0,
2020-12-17 22:17:40-03:00,107964.0,,,36627.0,,
2020-12-17 22:17:48-03:00,,,,,,131591.9688
2020-12-17 22:18:04-03:00,,391501.5938,,,,
2020-12-17 22:21:27-03:00,,,,,237936.0,
2020-12-17 22:22:40-03:00,107964.0,,,36627.0,,
2020-12-17 22:22:48-03:00,,,,,,131591.9688
2020-12-17 22:23:05-03:00,,391501.5938,,,,
2020-12-17 22:26:27-03:00,,,,,237936.0,
2020-12-17 22:27:40-03:00,107964.0,,,36627.0,,
2020-12-17 22:27:49-03:00,,,,,,131591.9688
2020-12-17 22:28:05-03:00,,391501.5938,,,,
2020-12-17 22:31:28-03:00,,,,,237936.0,
2020-12-17 22:32:41-03:00,107964.0,,,36627.0,,
2020-12-17 22:32:49-03:00,,,,,,131591.9688
2020-12-17 22:33:05-03:00,,391501.5938,,,,
2020-12-17 22:36:28-03:00,,,,,237936.0,
2020-12-17 22:37:41-03:00,107964.0,,,36627.0,,
2020-12-17 22:37:49-03:00,,,,,,131591.9688
2020-12-17 22:38:06-03:00,,391501.5938,,,,
2020-12-17 22:41:29-03:00,,,,,237936.0,
2020-12-17 22:42:41-03:00,107964.0,,,36627.0,,
2020-12-17 22:42:49-03:00,,,,,,131591.9688
2020-12-17 22:43:06-03:00,,391501.5938,,,,
2020-12-17 22:46:29-03:00,,,,,237936.0,
2020-12-17 22:47:42-03:00,107964.0,,,36627.0,,
2020-12-17 22:47:50-03:00,,,,,,131591.9688
2020-12-17 22:48:06-03:00,,391501.5938,,,,
2020-12-17 22:51:29-03:00,,,,,237936.0,
2020-12-17 22:52:42-03:00,107964.0,,,36627.0,,
2020-12-17 22:52:50-03:00,,,,,,131591.9688
2020-12-17 22:53:07-03:00,,391501.5938,,,,
2020-12-17 22:56:29-03:00,,,,,237936.0,
2020-12-17 22:57:42-03:00,107964.0,,,36627.0,,
2020-12-17 22:57:50-03:00,,,,,,131591.9688
2020-12-17 22:58:07-03:00,,391501.5938,,,,
2020-12-17 23:01:30-03:00,,,,,237936.0,
2020-12-17 23:02:43-03:00,107964.0,,,36627.0,,
2020-12-17 23:02:51-03:00,,,,,,131591.9688
2020-12-17 23:03:07-03:00,,391501.5938,,,,
2020-12-17 23:06:30-03:00,,,,,237936.0,
2020-12-17 23:07:43-03:00,107964.0,,,36627.0,,
2020-12-17 23:07:51-03:00,,,,,,131591.9688
2020-12-17 23:08:07-03:00,,391501.5938,,,,
2020-12-17 23:11:30-03:00,,,,,237936.0,
2020-12-17 23:12:43-03:00,107964.0,,,36627.0,,
2020-12-17 23:12:51-03:00,,,,,,131591.9688
2020-12-17 23:13:08-03:00,,391501.5938,,,,
2020-12-17 23:16:31-03:00,,,,,237936.0,
2020-12-17 23:17:43-03:00,107964.0,,,36627.0,,
2020-12-17 23:17:51-03:00,,,,,,131591.9688
2020-12-17 23:18:08-03:00,,391501.5938,,,,
2020-12-17 23:21:31-03:00,,,,,237936.0,
2020-12-17 23:22:44-03:00,107964.0,,,36627.0,,
2020-12-17 23:22:55-03:00,,,,,,131591.9688
2020-12-17 23:23:08-03:00,,391501.5938,,,,
2020-12-17 23:26:31-03:00,,,,,237936.0,
2020-12-17 23:27:44-03:00,107964.0,,,36627.0,,
2020-12-17 23:27:55-03:00,,,,,,131591.9688
2020-12-17 23:28:09-03:00,,391501.5938,,,,
2020-12-17 23:31:30-03:00,,,,,237936.0,
2020-12-17 23:32:44-03:00,107964.0,,,36627.0,,
2020-12-17 23:32:55-03:00,,,,,,131591.9688
2020-12-17 23:33:09-03:00,,391501.5938,,,,
2020-12-17 23:36:30-03:00,,,,,237936.0,
2020-12-17 23:37:45-03:00,107964.0,,,36627.0,,
2020-12-17 23:37:56-03:00,,,,,,131591.9688
2020-12-17 23:38:09-03:00,,391501.5938,,,,
2020-12-17 23:41:31-03:00,,,,,237936.0,
2020-12-17 23:42:45-03:00,107964.0,,,36627.0,,
2020-12-17 23:42:56-03:00,,,,,,131591.9688
2020-12-17 23:43:10-03:00,,391501.5938,,,,
2020-12-17 23:46:31-03:00,,,,,237936.0,
2020-12-17 23:47:45-03:00,107964.0,,,36627.0,,
2020-12-17 23:47:56-03:00,,,,,,131591.9688
2020-12-17 23:48:10-03:00,,391501.5938,,,,
2020-12-17 23:51:31-03:00,,,,,237936.0,
2020-12-17 23:52:46-03:00,107964.0,,,36627.0,,
2020-12-17 23:52:57-03:00,,,,,,131591.9688
2020-12-17 23:53:10-03:00,,391501.5938,,,,
2020-12-17 23:56:32-03:00,,,,,237936.0,
2020-12-17 23:57:46-03:00,107964.0,,,36627.0,,
2020-12-17 23:57:57-03:00,,,,,,131591.9688
2020-12-17 23:58:11-03:00,,391501.5938,,,,
2020-12-18 00:01:32-03:00,,,,,237936.0,
2020-12-18 00:02:46-03:00,107964.0,,,36627.0,,
2020-12-18 00:02:57-03:00,,,,,,131591.9688
2020-12-18 00:03:11-03:00,,391501.5938,,,,
2020-12-18 00:06:32-03:00,,,,,237936.0,
2020-12-18 00:07:47-03:00,107964.0,,,36627.0,,
2020-12-18 00:07:58-03:00,,,,,,131591.9688
2020-12-18 00:08:11-03:00,,391501.5938,,,,
2020-12-18 00:11:33-03:00,,,,,237936.0,
2020-12-18 00:12:47-03:00,107964.0,,,36627.0,,
2020-12-18 00:12:58-03:00,,,,,,131591.9688
2020-12-18 00:13:12-03:00,,391501.5938,,,,
2020-12-18 00:16:33-03:00,,,,,237936.0,
2020-12-18 00:17:47-03:00,107964.0,,,36627.0,,
2020-12-18 00:17:58-03:00,,,,,,131591.9688
2020-12-18 00:18:12-03:00,,391501.5938,,,,
2020-12-18 00:21:33-03:00,,,,,237936.0,
2020-12-18 00:22:48-03:00,107964.0,,,36627.0,,
2020-12-18 00:22:59-03:00,,,,,,131591.9688
2020-12-18 00:23:12-03:00,,391501.5938,,,,
2020-12-18 00:26:34-03:00,,,,,237936.0,
2020-12-18 00:27:48-03:00,107964.0,,,36627.0,,
2020-12-18 00:27:59-03:00,,,,,,131591.9688
2020-12-18 00:28:12-03:00,,391501.5938,,,,
2020-12-18 00:31:34-03:00,,,,,237936.0,
2020-12-18 00:32:48-03:00,107964.0,,,36627.0,,
2020-12-18 00:32:59-03:00,,,,,,131591.9688
2020-12-18 00:33:13-03:00,,391501.5938,,,,
2020-12-18 00:36:34-03:00,,,,,237936.0,
2020-12-18 00:37:49-03:00,107964.0,,,36627.0,,
2020-12-18 00:37:59-03:00,,,,,,131591.9688
2020-12-18 00:38:13-03:00,,391501.5938,,,,
2020-12-18 00:41:35-03:00,,,,,237936.0,
2020-12-18 00:42:49-03:00,107964.0,,,36627.0,,
2020-12-18 00:43:00-03:00,,,,,,131591.9688
2020-12-18 00:43:13-03:00,,391501.5938,,,,
2020-12-18 00:46:35-03:00,,,,,237936.0,
2020-12-18 00:47:49-03:00,107964.0,,,36627.0,,
2020-12-18 00:48:00-03:00,,,,,,131591.9688
2020-12-18 00:48:14-03:00,,391501.5938,,,,
2020-12-18 00:51:35-03:00,,,,,237936.0,
2020-12-18 00:52:50-03:00,107964.0,,,36627.0,,
2020-12-18 00:53:00-03:00,,,,,,131591.9688
2020-12-18 00:53:14-03:00,,391501.5938,,,,
2020-12-18 00:56:35-03:00,,,,,237936.0,
2020-12-18 00:57:50-03:00,107964.0,,,36627.0,,
2020-12-18 00:58:01-03:00,,,,,,131591.9688
2020-12-18 00:58:14-03:00,,391501.5938,,,,
2020-12-18 01:01:36-03:00,,,,,237936.0,
2020-12-18 01:02:50-03:00,107964.0,,,36627.0,,
2020-12-18 01:03:01-03:00,,,,,,131591.9688
2020-12-18 01:03:15-03:00,,391501.5938,,,,
2020-12-18 01:06:36-03:00,,,,,237936.0,
2020-12-18 01:07:51-03:00,107964.0,,,36627.0,,
2020-12-18 01:08:01-03:00,,,,,,131591.9688
2020-12-18 01:08:15-03:00,,391501.5938,,,,
2020-12-18 01:11:36-03:00,,,,,237936.0,
2020-12-18 01:12:51-03:00,107964.0,,,36627.0,,
2020-12-18 01:13:02-03:00,,,,,,131591.9688
2020-12-18 01:13:15-03:00,,391501.5938,,,,
2020-12-18 01:16:37-03:00,,,,,237936.0,
2020-12-18 01:17:51-03:00,107964.0,,,36627.0,,
